"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"ECU","Ecuador",1028,0.025471,0.00685,0.026265,0.004988,0.028172,0.007194,0.032101,0.005498,0.640179,0.020867,0.711089,0.014137,0.174094,0.016487,0.213035,0.01277,NA,NA,NA,NA,0.025471,0.026265,0.028172,0.032101,0.640179,0.711089,0.174094,0.213035,NA,NA,17373657
2020-04-24,"ECU","Ecuador",1050,0.033866,0.008365,0.026667,0.004972,0.035675,0.008577,0.031429,0.005384,0.618125,0.022468,0.669524,0.014516,0.193855,0.018281,0.217143,0.012724,NA,NA,NA,NA,0.033866,0.026667,0.035675,0.031429,0.618125,0.669524,0.193855,0.217143,NA,NA,17373657
2020-04-25,"ECU","Ecuador",1089,0.033493,0.007726,0.02663,0.004879,0.033182,0.007692,0.030303,0.005195,0.631889,0.020712,0.674931,0.014194,0.235558,0.018223,0.256198,0.013228,NA,NA,NA,NA,0.033493,0.02663,0.033182,0.030303,0.631889,0.674931,0.235558,0.256198,NA,NA,17373657
2020-04-26,"ECU","Ecuador",1164,0.044516,0.008474,0.036082,0.005466,0.058235,0.009623,0.046392,0.006165,0.607133,0.020068,0.658935,0.013895,0.21929,0.017001,0.255155,0.012778,NA,NA,NA,NA,0.044516,0.036082,0.058235,0.046392,0.607133,0.658935,0.21929,0.255155,NA,NA,17373657
2020-04-27,"ECU","Ecuador",1057,0.02764,0.007158,0.028382,0.005108,0.033252,0.007829,0.036897,0.005798,0.614767,0.02125,0.655629,0.014615,0.257667,0.019097,0.288553,0.013936,NA,NA,NA,NA,0.02764,0.028382,0.033252,0.036897,0.614767,0.655629,0.257667,0.288553,NA,NA,17373657
2020-04-28,"ECU","Ecuador",1294,0.043,0.007966,0.030912,0.004811,0.050572,0.008605,0.040185,0.00546,0.628246,0.018979,0.66306,0.01314,0.236662,0.016692,0.281298,0.012499,NA,NA,NA,NA,0.043,0.030912,0.050572,0.040185,0.628246,0.66306,0.236662,0.281298,NA,NA,17373657
2020-04-29,"ECU","Ecuador",1206,0.047088,0.009048,0.038972,0.005573,0.051921,0.009477,0.043118,0.005849,0.622034,0.020712,0.671642,0.013523,0.28291,0.01924,0.286899,0.013025,NA,NA,NA,NA,0.047088,0.038972,0.051921,0.043118,0.622034,0.671642,0.28291,0.286899,NA,NA,17373657
2020-04-30,"ECU","Ecuador",1167,0.038,0.008151,0.033419,0.005261,0.04603,0.008934,0.039417,0.005696,0.639696,0.020468,0.669237,0.013773,0.24871,0.018429,0.274207,0.013059,NA,NA,NA,NA,0.038,0.033419,0.04603,0.039417,0.639696,0.669237,0.24871,0.274207,NA,NA,17373657
2020-05-01,"ECU","Ecuador",970,0.02948,0.007393,0.031959,0.005647,0.040805,0.008647,0.046392,0.006753,0.624303,0.021168,0.679381,0.014985,0.280574,0.019637,0.298969,0.014699,0,0,0,0,0.02948,0.031959,0.040805,0.046392,0.624303,0.679381,0.280574,0.298969,0,0,17373657
2020-05-02,"ECU","Ecuador",832,0.046451,0.010583,0.032452,0.006143,0.052808,0.011246,0.03726,0.006566,0.658995,0.023837,0.689904,0.016035,0.262885,0.022135,0.308894,0.016018,0,0,0,0,0.046451,0.032452,0.052808,0.03726,0.658995,0.689904,0.262885,0.308894,0,0,17373657
2020-05-03,"ECU","Ecuador",2126,0.027381,0.005147,0.0254,0.003412,0.029378,0.005326,0.028222,0.003592,0.6226,0.015288,0.677799,0.010135,0.25155,0.013685,0.288805,0.009829,0.101202,0.009512,0.106773,0.006698,0.027381,0.0254,0.029378,0.028222,0.6226,0.677799,0.25155,0.288805,0.101202,0.106773,17373657
2020-05-04,"ECU","Ecuador",2193,0.035452,0.005615,0.0342,0.003881,0.041006,0.006022,0.039672,0.004168,0.662746,0.014357,0.678979,0.00997,0.286152,0.013725,0.307342,0.009853,0.7342,0.013415,0.766074,0.00904,0.035452,0.0342,0.041006,0.039672,0.662746,0.678979,0.286152,0.307342,0.7342,0.766074,17373657
2020-05-05,"ECU","Ecuador",2132,0.033578,0.005408,0.031426,0.003778,0.044703,0.006204,0.041276,0.004308,0.630147,0.014492,0.675422,0.01014,0.270736,0.013339,0.297842,0.009904,0.721488,0.013457,0.770638,0.009105,0.033578,0.031426,0.044703,0.041276,0.630147,0.675422,0.270736,0.297842,0.721488,0.770638,17373657
2020-05-06,"ECU","Ecuador",2011,0.037017,0.005897,0.031328,0.003885,0.043573,0.006376,0.039284,0.004332,0.659453,0.014801,0.69269,0.010288,0.288591,0.014152,0.324714,0.010442,0.727979,0.013899,0.769766,0.009388,0.037017,0.031328,0.043573,0.039284,0.659453,0.69269,0.288591,0.324714,0.727979,0.769766,17373657
2020-05-07,"ECU","Ecuador",2310,0.028284,0.00493,0.027706,0.003415,0.031233,0.005173,0.030736,0.003591,0.667754,0.014007,0.696537,0.009566,0.308772,0.013738,0.339827,0.009855,0.740591,0.013034,0.777056,0.00866,0.028284,0.027706,0.031233,0.030736,0.667754,0.696537,0.308772,0.339827,0.740591,0.777056,17373657
2020-05-08,"ECU","Ecuador",2171,0.0274,0.005198,0.027637,0.003518,0.032108,0.005613,0.034086,0.003894,0.675103,0.014912,0.721787,0.009618,0.314619,0.014785,0.373561,0.010382,0.740793,0.013952,0.772455,0.008998,0.0274,0.027637,0.032108,0.034086,0.675103,0.721787,0.314619,0.373561,0.740793,0.772455,17373657
2020-05-09,"ECU","Ecuador",2230,0.042833,0.006012,0.035426,0.003915,0.046291,0.006239,0.039013,0.0041,0.674536,0.013913,0.716143,0.009548,0.296417,0.01356,0.343049,0.010053,0.729703,0.013187,0.7713,0.008894,0.042833,0.035426,0.046291,0.039013,0.674536,0.716143,0.296417,0.343049,0.729703,0.7713,17373657
