"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"PAK","Pakistan",360,0.014823,0.008194,0.008333,0.004791,0.014875,0.008209,0.011111,0.005525,0.564457,0.033623,0.591667,0.025906,0.303003,0.031163,0.327778,0.02474,NA,NA,NA,NA,0.014823,0.008333,0.014875,0.011111,0.564457,0.591667,0.303003,0.327778,NA,NA,216565317
2020-04-24,"PAK","Pakistan",395,0.015255,0.007625,0.020253,0.007088,0.029072,0.010452,0.027848,0.008279,0.534474,0.031032,0.572152,0.024894,0.343015,0.029533,0.35443,0.024068,NA,NA,NA,NA,0.015255,0.020253,0.029072,0.027848,0.534474,0.572152,0.343015,0.35443,NA,NA,216565317
2020-04-25,"PAK","Pakistan",434,0.012219,0.006569,0.016129,0.006047,0.018786,0.008117,0.023041,0.007202,0.535795,0.029817,0.550691,0.023877,0.267729,0.026473,0.297235,0.021939,NA,NA,NA,NA,0.012219,0.016129,0.018786,0.023041,0.535795,0.550691,0.267729,0.297235,NA,NA,216565317
2020-04-26,"PAK","Pakistan",462,0.020205,0.008153,0.017316,0.006069,0.02736,0.009453,0.021645,0.00677,0.522379,0.028945,0.54329,0.023175,0.275616,0.025893,0.279221,0.020872,NA,NA,NA,NA,0.020205,0.017316,0.02736,0.021645,0.522379,0.54329,0.275616,0.279221,NA,NA,216565317
2020-04-27,"PAK","Pakistan",461,0.016538,0.007362,0.013015,0.005279,0.012813,0.006492,0.015184,0.005695,0.539066,0.028774,0.566161,0.023083,0.289111,0.026169,0.290672,0.021148,NA,NA,NA,NA,0.016538,0.013015,0.012813,0.015184,0.539066,0.566161,0.289111,0.290672,NA,NA,216565317
2020-04-28,"PAK","Pakistan",492,0.01284,0.006328,0.010163,0.004522,0.016927,0.00725,0.014228,0.005339,0.532717,0.028041,0.542683,0.022459,0.329855,0.026424,0.315041,0.020943,NA,NA,NA,NA,0.01284,0.010163,0.016927,0.014228,0.532717,0.542683,0.329855,0.315041,NA,NA,216565317
2020-04-29,"PAK","Pakistan",449,0.017164,0.007837,0.013363,0.005419,0.009584,0.005878,0.008909,0.004434,0.498695,0.030167,0.525612,0.023565,0.322891,0.028212,0.356347,0.022602,NA,NA,NA,NA,0.017164,0.013363,0.009584,0.008909,0.498695,0.525612,0.322891,0.356347,NA,NA,216565317
2020-04-30,"PAK","Pakistan",365,0.029088,0.011197,0.021918,0.007664,0.030349,0.011429,0.024658,0.008117,0.511668,0.033304,0.561644,0.025972,0.305634,0.030693,0.331507,0.02464,NA,NA,NA,NA,0.029088,0.021918,0.030349,0.024658,0.511668,0.561644,0.305634,0.331507,NA,NA,216565317
2020-05-01,"PAK","Pakistan",354,0.013238,0.007604,0.016949,0.006861,0.017851,0.008809,0.019774,0.0074,0.533494,0.033189,0.542373,0.026479,0.351284,0.031758,0.316384,0.024718,0,0,0,0,0.013238,0.016949,0.017851,0.019774,0.533494,0.542373,0.351284,0.316384,0,0,216565317
2020-05-02,"PAK","Pakistan",247,0.040725,0.015772,0.024291,0.009796,0.049082,0.017239,0.02834,0.010559,0.527914,0.039836,0.526316,0.03177,0.376712,0.038666,0.380567,0.030893,0,0,0,0,0.040725,0.024291,0.049082,0.02834,0.527914,0.526316,0.376712,0.380567,0,0,216565317
2020-05-03,"PAK","Pakistan",972,0.011824,0.004664,0.013374,0.003685,0.012264,0.004749,0.014403,0.003822,0.556265,0.021438,0.559671,0.015923,0.342307,0.020474,0.345679,0.015255,0.042299,0.008685,0.048354,0.006881,0.011824,0.013374,0.012264,0.014403,0.556265,0.559671,0.342307,0.345679,0.042299,0.048354,216565317
2020-05-04,"PAK","Pakistan",1069,0.017796,0.005103,0.017774,0.004041,0.019592,0.00535,0.021515,0.004438,0.511028,0.019295,0.540692,0.015242,0.320116,0.018007,0.337699,0.014465,0.455253,0.019222,0.435921,0.015166,0.017796,0.017774,0.019592,0.021515,0.511028,0.540692,0.320116,0.337699,0.455253,0.435921,216565317
2020-05-05,"PAK","Pakistan",1134,0.017078,0.005071,0.014991,0.003609,0.020463,0.005542,0.018519,0.004003,0.515944,0.019562,0.541446,0.014797,0.338378,0.018521,0.364198,0.01429,0.445446,0.019455,0.443563,0.014753,0.017078,0.014991,0.020463,0.018519,0.515944,0.541446,0.338378,0.364198,0.445446,0.443563,216565317
2020-05-06,"PAK","Pakistan",1091,0.019792,0.00554,0.012832,0.003407,0.019997,0.005568,0.013749,0.003525,0.537717,0.01983,0.569203,0.014992,0.325719,0.018639,0.328139,0.014215,0.439053,0.019738,0.426214,0.014972,0.019792,0.012832,0.019997,0.013749,0.537717,0.569203,0.325719,0.328139,0.439053,0.426214,216565317
2020-05-07,"PAK","Pakistan",1073,0.035469,0.007421,0.031687,0.005347,0.037438,0.007616,0.031687,0.005347,0.566142,0.019884,0.575023,0.015091,0.327676,0.018831,0.34576,0.01452,0.44071,0.019919,0.43616,0.015139,0.035469,0.031687,0.037438,0.031687,0.566142,0.575023,0.327676,0.34576,0.44071,0.43616,216565317
2020-05-08,"PAK","Pakistan",1106,0.017468,0.005338,0.017179,0.003907,0.019292,0.005605,0.019892,0.004198,0.524912,0.020349,0.538879,0.014989,0.319809,0.019005,0.34358,0.01428,0.386963,0.019847,0.41953,0.014839,0.017468,0.017179,0.019292,0.019892,0.524912,0.538879,0.319809,0.34358,0.386963,0.41953,216565317
