"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_mc_smooth","percent_mc_smooth_low","percent_mc_smooth_high","percent_mc_unw_smooth","percent_mc_unw_smooth_low","percent_mc_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","percent_hf_smooth","percent_hf_smooth_low","percent_hf_smooth_high","percent_hf_unw_smooth","percent_hf_unw_smooth_low","percent_hf_unw_smooth_high","population"
2020-04-23,"MMR","Myanmar",127,0.00983,0.011363,0.023622,0.013476,0.02113,0.016564,0.031496,0.015498,0.520015,0.057539,0.511811,0.044355,0.199922,0.046062,0.212598,0.036306,0,0,0,0,0.0138234366619182,0.00358563897627111,0.0240612343475653,0.0166414825398206,0.00810107308475867,0.0251818919948824,0.0144742110902059,0.00444335752836173,0.02450506465205,0.0155942224501463,0.00760410010944245,0.0235843447908502,0.532547616128752,0.498787106555413,0.566308125702091,0.517360304375223,0.492297527527554,0.542423081222892,0.153178043699085,0.132514028159542,0.173842059238629,0.162319454931216,0.145539813792657,0.179099096069774,0.207876953096739,0.145764769533515,0.269989136659962,0.0317716935211278,0.00444948251163343,0.0590939045306221,54045422
2020-04-24,"MMR","Myanmar",142,0,0,0,0,0,0,0,0,0.536351,0.052046,0.570423,0.041541,0.168263,0.039044,0.161972,0.030918,0,0,0,0,0.0133971774869021,0.00428700588114869,0.0225073490926556,0.0160530791637911,0.00840742103690437,0.0236987372906779,0.0140288820867254,0.00503680334148846,0.0230209608319624,0.0151758648828053,0.007894646276422,0.0224570834891885,0.541244401435532,0.511782046219636,0.570706756651428,0.527958109980522,0.505851020781037,0.550065199180006,0.154924110263431,0.135687653863513,0.174160566663348,0.165247885885376,0.149710153938929,0.180785617831824,0.216344526744955,0.156339005368393,0.276350048121516,0.0395828511610583,0.00862870419888415,0.0705369981232325,54045422
2020-04-25,"MMR","Myanmar",140,0.014147,0.011967,0.014286,0.010029,0.014147,0.011967,0.014286,0.010029,0.526234,0.050596,0.485714,0.04224,0.111159,0.031852,0.121429,0.027605,0,0,0,0,0.0129812540308731,0.00484705674477095,0.0211154513169752,0.0154870241865505,0.0086208975014126,0.0223531508716883,0.0135994389427813,0.00551439416241812,0.0216844837231444,0.014771825732623,0.00812350216364381,0.0214201493016022,0.549902916842111,0.523971592555134,0.575834241129087,0.538683336737293,0.519060452833219,0.558306220641366,0.156694867445379,0.138782344348063,0.174607390542694,0.168221429669611,0.153830555464952,0.18261230387427,0.225157015028584,0.167502374604659,0.282811655452508,0.0493144032437741,0.0145897018705451,0.0840391046170031,54045422
2020-04-26,"MMR","Myanmar",162,0.015049,0.011592,0.012346,0.008676,0.015049,0.011592,0.012346,0.008676,0.609088,0.046461,0.598765,0.03851,0.16808,0.035605,0.17284,0.029707,0,0,0,0,0.0125770214553188,0.00527341757907447,0.0198806253315632,0.0149438908004875,0.00874822934266918,0.0211395522583059,0.0131865227297602,0.00588281791776248,0.0204902275417578,0.0143826405138236,0.00829402362113206,0.0204712574065151,0.558478058128461,0.535378626342267,0.581577489914655,0.549472683984243,0.531894003079382,0.567051364889104,0.158488193157229,0.141788386405141,0.175187999909316,0.171232080126913,0.157884950525198,0.184579209728629,0.234328467557426,0.179275463978683,0.289381471136169,0.0614384839887954,0.022952974076459,0.0999239939011318,54045422
2020-04-27,"MMR","Myanmar",115,0.015161,0.013481,0.017391,0.01219,0.015161,0.013481,0.017391,0.01219,0.565848,0.054681,0.547826,0.046411,0.155407,0.039969,0.156522,0.033882,0,0,0,0,0.0121856452768919,0.00557356088788498,0.0187977296658988,0.0144240844922412,0.00879586432168915,0.0200523046627932,0.0127906483616509,0.00614839333138557,0.0194329033919162,0.0140087546504681,0.00840938783637608,0.01960812146456,0.566922303750884,0.546003921860144,0.587840685641624,0.560257833531484,0.544298940357605,0.576216726705363,0.160301856821261,0.144693538387689,0.175910175254833,0.17427122531838,0.161853049032557,0.186689401604203,0.243873506232266,0.191675352470882,0.296071659993649,0.0765433031031967,0.0345338222201906,0.118552783986203,54045422
2020-04-28,"MMR","Myanmar",123,0.035841,0.020596,0.04065,0.017806,0.024141,0.017006,0.02439,0.013909,0.542432,0.055197,0.512195,0.04507,0.111429,0.034863,0.138211,0.031119,0,0,0,0,0.0118081157043198,0.00575626123687392,0.0178599701717656,0.0139278627219594,0.0087707440271803,0.0190849814167384,0.0124122185267022,0.0063180873413908,0.0185063497120136,0.0136505331349206,0.00847300080331439,0.0188280654665268,0.575185805087051,0.555830460824626,0.594541149349475,0.57096542236839,0.556205659838966,0.585725184897813,0.16213351601752,0.147484629183908,0.176782402851132,0.177329631022679,0.165712144697284,0.188947117348074,0.253807348556333,0.204712997968081,0.302901699144584,0.095361683257294,0.050397789509056,0.140325577005532,54045422
2020-04-29,"MMR","Myanmar",164,0.031552,0.016797,0.02439,0.012045,0.031552,0.016797,0.02439,0.012045,0.61469,0.046765,0.579268,0.03855,0.166253,0.035776,0.170732,0.029382,0,0,0,0,0.0114452627782292,0.00583297910545662,0.0170575464510017,0.0134553540244348,0.00868099808964841,0.0182297099592212,0.0120515374396576,0.00640049470936146,0.0177025801699537,0.0133082700935769,0.00848888886520745,0.0181276513219463,0.583216517553864,0.564839115401049,0.601593919706678,0.581517105879446,0.567540189914873,0.59549402184402,0.163980713458635,0.150149832810515,0.177811594106755,0.180397428890266,0.169440095380593,0.191354762399938,0.264145831896326,0.218388876701088,0.309902787091565,0.118806613576684,0.071927549337857,0.165685677815511,54045422
2020-04-30,"MMR","Myanmar",134,0.004538,0.006816,0.007463,0.007435,0.004538,0.006816,0.007463,0.007435,0.546795,0.050479,0.544776,0.04302,0.124964,0.033532,0.156716,0.031404,0,0,0,0,0.0110977720013657,0.00581868500170684,0.0163768590010245,0.0130065763899583,0.00853636910225965,0.0174767836776569,0.0117088243033032,0.0064065178106794,0.017011130795927,0.0129821982003842,0.00846200719162521,0.0175023892091432,0.590960375179382,0.573031723624845,0.608889026733919,0.591829721733671,0.578242972134313,0.605416471333028,0.165840874322666,0.152681463199496,0.179000285445836,0.183464109820396,0.173019327937649,0.193908891703144,0.274905438731677,0.232685526624654,0.3171253508387,0.148015544057418,0.100895806869173,0.195135281245662,54045422
2020-05-01,"MMR","Myanmar",110,0.004452,0.007655,0.009091,0.009049,0.004452,0.007655,0.009091,0.009049,0.587147,0.056606,0.590909,0.046879,0.138669,0.039734,0.181818,0.036775,0,0,0,0,0.010766200194626,0.00573166901369239,0.0158007313755596,0.0125814548237429,0.00834818875313059,0.0168147208943552,0.0113842263974185,0.00634946852647338,0.0164189842683637,0.0126724978945688,0.00839838462302152,0.016946611166116,0.598361510859163,0.58044917088988,0.616273850828446,0.601815564172158,0.588284855770858,0.615346272573458,0.167711303976249,0.155078783091311,0.180343824861188,0.186518523141439,0.176441021460755,0.196596024822123,0.2861033229323,0.247554532249,0.324652113615601,0.184405569884141,0.139514740576579,0.229296399191703,54045422
2020-05-03,"MMR","Myanmar",460,0.009479,0.006232,0.013043,0.00529,0.010632,0.006597,0.015217,0.005708,0.648854,0.030701,0.658696,0.022107,0.154543,0.023249,0.182609,0.018013,0.080115,0.017461,0.082609,0.012835,0.0104509913615607,0.00559225593200649,0.0153097267911149,0.0121798380199533,0.00812884979821944,0.0162308262416871,0.0110778317405181,0.00624446487354647,0.0159111986074897,0.0123793063739494,0.0083050412324098,0.0164535715154891,0.605362524074137,0.587172781990433,0.62355226615784,0.611382777587399,0.597670108852064,0.625095446322734,0.169589186121403,0.157349994906492,0.181828377336315,0.189548882178846,0.179707961083835,0.199389803273856,0.297738687918837,0.262867889009783,0.332609486827892,0.229414141873256,0.189937138802543,0.268891144943969,54045422
