"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_mc_smooth","percent_mc_smooth_low","percent_mc_smooth_high","percent_mc_unw_smooth","percent_mc_unw_smooth_low","percent_mc_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","percent_hf_smooth","percent_hf_smooth_low","percent_hf_smooth_high","percent_hf_unw_smooth","percent_hf_unw_smooth_low","percent_hf_unw_smooth_high","population"
2020-04-24,"KOR","South Korea",672,0.006009,0.004092,0.008929,0.003629,0.00585,0.004038,0.008929,0.003629,0.74276,0.023145,0.741071,0.016898,0.328448,0.024868,0.366071,0.018583,NA,NA,NA,NA,0.00533419455651426,0.00381882032371241,0.00684956878931611,0.00775602755860306,0.00622041376896515,0.00929164134824098,0.00589699239779877,0.00445755687273769,0.00733642792285985,0.0087865368577468,0.00719523191790333,0.0103778417975903,0.726558542141698,0.706021094813387,0.747095989470009,0.732785030644832,0.717138039768012,0.748432021521652,0.309333588819897,0.279844322575467,0.338822855064326,0.342258305753519,0.312752770661509,0.371763840845528,0.0278092145346419,0.00239829739037575,0.0532201316789081,0.0229694711831359,0.0044295997884111,0.0415093425778607,51225321
2020-04-25,"KOR","South Korea",575,0.0055,0.00428,0.006957,0.003466,0.0055,0.00428,0.006957,0.003466,0.734033,0.025568,0.725217,0.018616,0.29882,0.026488,0.321739,0.019481,NA,NA,NA,NA,0.00532864213627635,0.00383645005220606,0.00682083422034664,0.00771993213164439,0.006223907419969,0.00921595684331978,0.00590106396923482,0.00447786487267399,0.00732426306579564,0.00875972105402376,0.0072046098405735,0.010314832267474,0.73250869217292,0.714317855943208,0.750699528402632,0.737834844052583,0.723730214414621,0.751939473690544,0.315271932050489,0.290369045504346,0.340174818596632,0.338341390620778,0.318058943256534,0.358623837985023,0.0353845616958597,0.00605409760971503,0.0647150257820044,0.0296252241667926,0.0079303327979738,0.0513201155356115,51225321
2020-04-26,"KOR","South Korea",585,0.015285,0.006712,0.017094,0.005359,0.01522,0.006698,0.017094,0.005359,0.765514,0.023178,0.750427,0.017893,0.337162,0.025862,0.336752,0.01954,NA,NA,NA,NA,0.0053231004429242,0.0038537170779159,0.0067924838079325,0.00768402344731247,0.0062264538804805,0.00914159301414444,0.00590514102170243,0.00449799456213728,0.00731228748126757,0.0087329961086718,0.00721318012620554,0.0102528120911381,0.738504790738093,0.722332125008167,0.75467745646802,0.742876436713975,0.730137490834727,0.755615382593224,0.321412294702908,0.299957914457586,0.342866674948231,0.337977545680724,0.321782774949306,0.354172316412141,0.0450234653283142,0.0115199695212898,0.0785269611353387,0.0382095826210002,0.0130852936425228,0.0633338715994776,51225321
2020-04-27,"KOR","South Korea",562,0.004017,0.00372,0.008897,0.003961,0.005849,0.004485,0.008897,0.003961,0.75216,0.025394,0.766904,0.017835,0.334967,0.027759,0.343416,0.02003,NA,NA,NA,NA,0.00531757194561101,0.00387061762295519,0.00676452626826683,0.00764830826659237,0.00622804935792385,0.0090685671752609,0.00590922498165306,0.00451794300547166,0.00730050695783447,0.00870636611422069,0.00722093481877671,0.0101917974096647,0.744512644575805,0.730027690387633,0.758997598763977,0.747886170185753,0.736329030750303,0.759443309621204,0.327676994483563,0.308724590425772,0.346629398541353,0.340570323780573,0.32516802870664,0.355972618854505,0.0572880469056964,0.0195079753436865,0.0950681184677063,0.0492813892597493,0.0205571573552572,0.0780056211642414,51225321
2020-04-28,"KOR","South Korea",536,0.005817,0.004251,0.005597,0.003222,0.014194,0.006612,0.009328,0.004152,0.690547,0.025839,0.692164,0.019938,0.294354,0.025475,0.317164,0.020101,NA,NA,NA,NA,0.00531205910320688,0.00388714828259345,0.00673696992382032,0.00761279321166939,0.00622869112611832,0.00899689529722047,0.00591331727947952,0.00453770746735821,0.00728892709160084,0.00867983511054505,0.00722786683994178,0.0101318033811483,0.750496942924068,0.737357458111554,0.763636427736582,0.752839789664626,0.742269286145766,0.763410293183487,0.333981988580236,0.316751074252531,0.351212902907941,0.345594359255341,0.329984327629299,0.361204390881384,0.072893552158575,0.030981197225613,0.114805907091537,0.063561419957415,0.0312517822008665,0.0958710577139635,51225321
2020-04-29,"KOR","South Korea",482,0.001714,0.002462,0.002075,0.002073,0.001714,0.002462,0.002075,0.002073,0.752275,0.025695,0.751037,0.019696,0.35221,0.028431,0.358921,0.021849,NA,NA,NA,NA,0.00530656436436603,0.00390330648918665,0.00670982223954541,0.007577484767881,0.00622837927053903,0.00892659026522297,0.00591741934953423,0.00455728566071007,0.00727755303835838,0.00865340708534886,0.00723397140364561,0.0100728427670521,0.756421260559275,0.744274132858631,0.768568388259918,0.757712438129059,0.747923036965156,0.767501839292962,0.340236662201613,0.324072197700756,0.35640112670247,0.352551063935313,0.33698925770919,0.368112870161437,0.0927500627668726,0.0472346150145771,0.138265510519168,0.0819793063403469,0.0464011682472908,0.117557444433403,51225321
2020-04-30,"KOR","South Korea",506,0.0116,0.006171,0.007905,0.003937,0.0116,0.006171,0.007905,0.003937,0.683567,0.026803,0.711462,0.020142,0.34222,0.027343,0.355731,0.021282,NA,NA,NA,NA,0.00530109016760535,0.00391909084797525,0.00668308948723544,0.00754238928572364,0.00622711800446473,0.00885766056698256,0.00592153263015112,0.0045766759247465,0.00726638933555574,0.00862708597466884,0.00723924708145306,0.0100149248678846,0.762248078095442,0.750746052573903,0.77375010361698,0.762478678509511,0.75326246824727,0.771694888771753,0.346343849845119,0.330684536097789,0.36200316359245,0.36093384444606,0.345961308496398,0.375906380395722,0.118015570493046,0.0699967752831626,0.166034365702929,0.105734054911724,0.0676704685457004,0.143797641277747,51225321
2020-05-01,"KOR","South Korea",347,0.007806,0.006053,0.014409,0.006397,0.009436,0.00665,0.017291,0.006998,0.751557,0.02972,0.746398,0.023356,0.336161,0.032491,0.371758,0.025944,0,0,0,0,0.00529563894139417,0.00393450133061227,0.00665677655217606,0.00750751298291174,0.00622491648895311,0.00879010947687036,0.00592565856367087,0.00459587732605069,0.00725543980129105,0.00860087566339522,0.00724369646492575,0.0099580548618647,0.767938820435859,0.756771787784832,0.779105853086886,0.767112524194874,0.758274251248262,0.775950797141486,0.352200119244579,0.336579758391789,0.367820480097368,0.370201377944844,0.356133115583974,0.384269640305715,0.150163508932671,0.101547925213053,0.198779092652289,0.136372102511597,0.0972884686849821,0.175455736338211,51225321
2020-05-02,"KOR","South Korea",291,0.025302,0.012282,0.013746,0.006825,0.025302,0.012282,0.013746,0.006825,0.791693,0.031761,0.797251,0.023568,0.330043,0.036777,0.38488,0.028523,0,0,0,0,0.00529021310425531,0.00394953931155113,0.00663088689695948,0.00747286194648674,0.00622178908573078,0.0087239348072427,0.00592979859646988,0.00461488967503748,0.00724470751790227,0.00857477998581034,0.00724732636803203,0.00990223360358864,0.773453914229239,0.762383881278313,0.784523947180165,0.771587478158995,0.762963057465956,0.780211898852034,0.357696346709237,0.341780425599958,0.373612267818515,0.379758892907519,0.366435287043565,0.393082498771472,0.191068681198309,0.144817657902677,0.237319704493942,0.175887989531473,0.138175943850311,0.213600035212635,51225321
2020-05-03,"KOR","South Korea",858,0.003715,0.003004,0.005828,0.002599,0.003715,0.003004,0.005828,0.002599,0.800119,0.019743,0.807692,0.013455,0.361884,0.023724,0.379953,0.01657,0.099917,0.014805,0.089744,0.009758,0.00528481506487698,0.00396420743178339,0.00660542269797056,0.00743844213497431,0.00621775497001818,0.00865912929993044,0.00593395417899249,0.0046337134498957,0.00723419490808929,0.00854880272614428,0.00725014751026977,0.00984745794201879,0.778752865116796,0.76763817927382,0.789867550959771,0.775876580959441,0.767348904838291,0.784404257080591,0.362718609130708,0.346353395893527,0.379083822367888,0.388948431833991,0.375769614235208,0.402127249432773,0.242758317896561,0.202835230742345,0.282681405050777,0.226505870400335,0.193514162621428,0.259497578179241,51225321
