"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_mc_smooth","percent_mc_smooth_low","percent_mc_smooth_high","percent_mc_unw_smooth","percent_mc_unw_smooth_low","percent_mc_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","percent_hf_smooth","percent_hf_smooth_low","percent_hf_smooth_high","percent_hf_unw_smooth","percent_hf_unw_smooth_low","percent_hf_unw_smooth_high","population"
2020-04-23,"POL","Poland",246,0,0,0,0,0,0,0,0,0.752043,0.040044,0.788618,0.026032,0.420099,0.04577,0.337398,0.030146,NA,NA,NA,NA,0.00370228676124771,0.000874445022231833,0.00653012850026358,0.00427799698078207,0.00153107186630423,0.00702492209525991,0.0048873440880557,0.00161180133881126,0.00816288683730015,0.00567601840192469,0.00251118827493993,0.00884084852890946,0.768296005220264,0.743110781636958,0.79348122880357,0.795937739439537,0.772732898586065,0.819142580293008,0.40090219747453,0.386743561498815,0.415060833450245,0.394457320825928,0.381093063450169,0.407821578201686,0.0190346759123686,0.00357023638734378,0.0344991154373935,0.019057893671034,0.00408894124422641,0.0340268460978417,37972812
2020-04-24,"POL","Poland",2197,0.002684,0.001524,0.004552,0.001436,0.003731,0.001796,0.006372,0.001698,0.789811,0.012001,0.80792,0.008404,0.411478,0.014494,0.417387,0.010521,NA,NA,NA,NA,0.00372676604389142,0.00112859414613714,0.0063249379416457,0.00427962664894361,0.00176713048239921,0.00679212281548802,0.0048702248161536,0.00188121133246475,0.00785923829984244,0.00563640130458335,0.002771857543262,0.0085009450659047,0.774154254320503,0.754866722855851,0.793441785785154,0.799779753376807,0.782155149418884,0.81740435733473,0.405963630700102,0.393230069249501,0.418697192150704,0.401816072733399,0.389831672243737,0.41380047322306,0.0248453806668962,0.00637467929051647,0.043316082043276,0.0249813818294013,0.00702672962802008,0.0429360340307826,37972812
2020-04-25,"POL","Poland",1618,0.00387,0.002079,0.005562,0.001849,0.00432,0.002197,0.005562,0.001849,0.786926,0.013715,0.811496,0.009723,0.403286,0.01643,0.438195,0.012335,NA,NA,NA,NA,0.00375110066892759,0.0013658971047251,0.00613630423313007,0.00428161456839041,0.00198456533505529,0.00657866380172552,0.00485289098041324,0.00212615429560133,0.00757962766522516,0.00559735494771537,0.00300481422868305,0.00818989566674769,0.779675628796667,0.76370262913326,0.795648628460075,0.803671214489631,0.789114768491646,0.818227660487616,0.411101700188712,0.399626649476882,0.422576750900541,0.409220940690366,0.398450899433938,0.419990981946795,0.0324299159767604,0.0105571296349393,0.0543027023185815,0.0327459817374708,0.0113942647730571,0.0540976987018845,37972812
2020-04-26,"POL","Poland",1537,0.003465,0.002052,0.003904,0.001591,0.004974,0.002457,0.004554,0.001717,0.781622,0.01443,0.797658,0.010247,0.395546,0.017078,0.409239,0.012542,NA,NA,NA,NA,0.00377514155108968,0.00158360621514901,0.00596667688703034,0.00428423069798949,0.00218143756770091,0.00638702382827808,0.00483532814700557,0.00234432099507028,0.00732633529894087,0.00555923730357502,0.00320820533451204,0.00791026927263799,0.784800291523693,0.770365088831587,0.7992354942158,0.807520716472857,0.794329226669538,0.820712206276176,0.416312083122459,0.405922337811489,0.426701828433429,0.416656944425427,0.406928779696977,0.426385109153876,0.0423297780927549,0.0166964390121684,0.0679631171733414,0.0429239394070968,0.0177954079822386,0.068052470831955,37972812
2020-04-27,"POL","Poland",1533,0.003248,0.002102,0.002609,0.001303,0.003825,0.002281,0.003914,0.001595,0.794866,0.014921,0.819961,0.009813,0.420735,0.018242,0.446184,0.012696,NA,NA,NA,NA,0.00379885955435479,0.00178040337013784,0.00581731573857173,0.0042876292097778,0.0023571073848111,0.0062181510347445,0.00481765861117274,0.00253500310459382,0.00710031411775166,0.0055223388451977,0.00338190185052155,0.00766277583987386,0.789467600888396,0.775726362674038,0.803208839102753,0.81123510660325,0.798633265795748,0.823836947410751,0.421590195204294,0.412100461420477,0.431079928988112,0.424108132301332,0.415235503116551,0.432980761486113,0.0552517655200187,0.0255954554323564,0.084908075607681,0.0562653637626571,0.0270702927631898,0.0854604347621243,37972812
2020-04-28,"POL","Poland",1447,0.005595,0.002823,0.005529,0.001949,0.007956,0.003363,0.007602,0.002283,0.780498,0.015666,0.814098,0.010227,0.4238,0.018703,0.425017,0.012996,NA,NA,NA,NA,0.00382222507381557,0.00195465665863647,0.00568979348899467,0.00429196513934872,0.00251069471832695,0.00607323556037049,0.00480000293076203,0.00269729473370257,0.00690271112782148,0.00548694253135101,0.00352554095199611,0.00744834411070591,0.793616419043811,0.780332597495712,0.806900240591911,0.814719587731015,0.802520766009888,0.826918409452143,0.426931181451083,0.418143609939089,0.435718752963077,0.431557576742234,0.423338782077308,0.439776371407161,0.0721184407437663,0.0383627687941368,0.105874112693396,0.0737535091856156,0.0403828009762326,0.107124217394999,37972812
2020-04-29,"POL","Poland",1312,0.005032,0.002641,0.005335,0.002011,0.00669,0.003042,0.007622,0.002401,0.790364,0.01519,0.808689,0.010859,0.424813,0.018447,0.433689,0.013682,NA,NA,NA,NA,0.0038452080594721,0.00210484734010661,0.00558556877883759,0.00429739469491177,0.0026414660446001,0.00595332334522345,0.00478247991456816,0.00283055588308033,0.006734403946056,0.0054533245337356,0.00363906079483807,0.00726758827263314,0.797185464039903,0.784315678109101,0.810055249970705,0.817877929491567,0.80607207941104,0.829683779572094,0.432329907505126,0.424041416723327,0.440618398286924,0.438987375945205,0.431213123858802,0.446761628031608,0.094133996377504,0.056522056315758,0.13174593643925,0.0966772407290983,0.0593381612327267,0.13401632022547,37972812
2020-04-30,"POL","Poland",1281,0.004969,0.002698,0.003903,0.001742,0.005845,0.002925,0.006245,0.002201,0.826509,0.014528,0.835285,0.010364,0.442773,0.019057,0.444184,0.013883,NA,NA,NA,NA,0.00386777804215504,0.00223013066098605,0.00550542542332402,0.00430407562351722,0.00274931890689581,0.00585883234013863,0.00476520664040823,0.00293496425682412,0.00659544902399234,0.00542175510613724,0.00372333266391907,0.00712017754835541,0.800113705013034,0.787552299752187,0.812675110273881,0.820612791513491,0.80911872313859,0.832106859888392,0.43778095152679,0.429799023279026,0.445762879774554,0.446378662427161,0.438850391280214,0.453906933574107,0.122870228233073,0.0821557693949363,0.16358468707121,0.126726022642119,0.0861384492577086,0.167313596026529,37972812
2020-05-01,"POL","Poland",1135,0.00185,0.001754,0.002643,0.001524,0.003171,0.002295,0.003524,0.001759,0.7846,0.01678,0.80793,0.011693,0.451227,0.020311,0.465198,0.014805,0,0,0,0,0.00388990416160896,0.00233092427994285,0.00544888404327506,0.004312167635756,0.00283526676959797,0.00578906850191402,0.00474829850217749,0.00301203047799428,0.0064845665263607,0.00539249959072419,0.00378072480214619,0.00700427437930219,0.802340798883634,0.789857364692266,0.814824233075002,0.82282616053171,0.811430359798832,0.834221961264587,0.443278596734056,0.435441855925604,0.451115337542509,0.453711618949696,0.446265782049637,0.461157455849755,0.160378753341183,0.11808561540797,0.202671891274396,0.166114430796504,0.123779836016324,0.208449025576685,37972812
2020-05-02,"POL","Poland",1048,0.003219,0.002374,0.004771,0.002129,0.003453,0.002459,0.004771,0.002129,0.803566,0.016653,0.824427,0.011752,0.424601,0.020718,0.444656,0.01535,0,0,0,0,0.00391155519675941,0.00240932139769622,0.0054137889958226,0.00432183289064703,0.00290175433309915,0.00574191144819492,0.00473186928515732,0.00306488259547904,0.0063988559748356,0.00536581955807241,0.00381535650257727,0.00691628261356756,0.803807566205286,0.791145021630017,0.816470110780554,0.824419902078735,0.81287087503273,0.835968929124739,0.44881682465773,0.441013239605607,0.456620409709853,0.460965502348039,0.453494682471061,0.468436322225017,0.209337484703625,0.168065387336545,0.250609582070706,0.217745365502187,0.176268768726861,0.259221962277514,37972812
