"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"BGR","Bulgaria",419,0,0,0,0,0,0,0,0,0.736376,0.027884,0.768496,0.020606,0.307016,0.029192,0.315036,0.022694,NA,NA,NA,NA,0,0,0,0,0.736376,0.768496,0.307016,0.315036,NA,NA,7000039
2020-04-24,"BGR","Bulgaria",461,0,0,0,0,0.000937,0.001974,0.002169,0.002167,0.749208,0.02796,0.770065,0.019598,0.337838,0.030508,0.329718,0.021895,NA,NA,NA,NA,0,0,0.000937,0.002169,0.749208,0.770065,0.337838,0.329718,NA,NA,7000039
2020-04-25,"BGR","Bulgaria",486,0.000728,0.002052,0.002058,0.002055,0.001489,0.002934,0.004115,0.002904,0.666145,0.035885,0.746914,0.019722,0.363993,0.036613,0.366255,0.021854,NA,NA,NA,NA,0.000728,0.002058,0.001489,0.004115,0.666145,0.746914,0.363993,0.366255,NA,NA,7000039
2020-04-26,"BGR","Bulgaria",483,0.007713,0.006113,0.004141,0.002922,0.007713,0.006113,0.004141,0.002922,0.669348,0.032874,0.73706,0.020031,0.321804,0.032645,0.325052,0.021313,NA,NA,NA,NA,0.007713,0.004141,0.007713,0.004141,0.669348,0.73706,0.321804,0.325052,NA,NA,7000039
2020-04-27,"BGR","Bulgaria",535,0.002723,0.002954,0.005607,0.003228,0.002723,0.002954,0.005607,0.003228,0.745708,0.024681,0.75514,0.018591,0.342822,0.026903,0.357009,0.020714,NA,NA,NA,NA,0.002723,0.005607,0.002723,0.005607,0.745708,0.75514,0.342822,0.357009,NA,NA,7000039
2020-04-28,"BGR","Bulgaria",447,0,0,0,0,0,0,0,0,0.675622,0.030861,0.724832,0.021123,0.300836,0.030234,0.326622,0.022182,NA,NA,NA,NA,0,0,0,0,0.675622,0.724832,0.300836,0.326622,NA,NA,7000039
2020-04-29,"BGR","Bulgaria",430,0.006254,0.005472,0.006977,0.004014,0.004449,0.00462,0.006977,0.004014,0.697015,0.031897,0.739535,0.021165,0.30733,0.032025,0.318605,0.022469,NA,NA,NA,NA,0.006254,0.006977,0.004449,0.006977,0.697015,0.739535,0.30733,0.318605,NA,NA,7000039
2020-04-30,"BGR","Bulgaria",372,0,0,0,0,0,0,0,0,0.697189,0.037893,0.752688,0.02237,0.372911,0.039881,0.354839,0.024807,NA,NA,NA,NA,0,0,0,0,0.697189,0.752688,0.372911,0.354839,NA,NA,7000039
2020-05-01,"BGR","Bulgaria",396,0,0,0,0,0.001635,0.003084,0.002525,0.002522,0.709615,0.034652,0.755051,0.021611,0.302487,0.035063,0.323232,0.023503,0,0,0,0,0,0,0.001635,0.002525,0.709615,0.755051,0.302487,0.323232,0,0,7000039
2020-05-02,"BGR","Bulgaria",345,0,0,0,0,0.005953,0.005734,0.002899,0.002894,0.745522,0.032465,0.747826,0.02338,0.365852,0.035901,0.405797,0.026437,0,0,0,0,0,0,0.005953,0.002899,0.745522,0.747826,0.365852,0.405797,0,0,7000039
2020-05-03,"BGR","Bulgaria",1117,0.002049,0.001994,0.002686,0.001549,0.001449,0.001677,0.001791,0.001265,0.712254,0.019965,0.758281,0.01281,0.336531,0.020839,0.352731,0.014297,0.049479,0.009564,0.05282,0.006693,0.002049,0.002686,0.001449,0.001791,0.712254,0.758281,0.336531,0.352731,0.049479,0.05282,7000039
2020-05-04,"BGR","Bulgaria",995,0.003943,0.0028,0.003015,0.001738,0.005652,0.00335,0.00402,0.002006,0.708083,0.020314,0.745729,0.013805,0.378582,0.021672,0.374874,0.015347,0.4868,0.022333,0.490452,0.015848,0.003943,0.003015,0.005652,0.00402,0.708083,0.745729,0.378582,0.374874,0.4868,0.490452,7000039
2020-05-05,"BGR","Bulgaria",978,0.002473,0.002532,0.002045,0.001445,0.002473,0.002532,0.002045,0.001445,0.670242,0.023968,0.713701,0.014454,0.369655,0.024609,0.396728,0.015643,0.490401,0.025486,0.489775,0.015985,0.002473,0.002045,0.002473,0.002045,0.670242,0.713701,0.369655,0.396728,0.490401,0.489775,7000039
2020-05-06,"BGR","Bulgaria",1049,0.002261,0.00229,0.00286,0.001649,0.002261,0.00229,0.00286,0.001649,0.654533,0.022926,0.706387,0.014061,0.3896,0.023511,0.407054,0.015169,0.420873,0.023803,0.463298,0.015396,0.002261,0.00286,0.002261,0.00286,0.654533,0.706387,0.3896,0.407054,0.420873,0.463298,7000039
2020-05-07,"BGR","Bulgaria",966,0,0,0,0,0,0,0,0,0.70361,0.020472,0.718427,0.014471,0.399883,0.021961,0.400621,0.015766,0.449791,0.022301,0.459627,0.016035,0,0,0,0,0.70361,0.718427,0.399883,0.400621,0.449791,0.459627,7000039
2020-05-08,"BGR","Bulgaria",883,0.001214,0.001674,0.001133,0.001132,0.001214,0.001674,0.001133,0.001132,0.682212,0.022384,0.704417,0.015356,0.361283,0.023093,0.403171,0.016508,0.45007,0.023916,0.485844,0.01682,0.001214,0.001133,0.001214,0.001133,0.682212,0.704417,0.361283,0.403171,0.45007,0.485844,7000039
2020-05-09,"BGR","Bulgaria",912,0,0,0,0,0,0,0,0,0.653156,0.021488,0.684211,0.015392,0.38545,0.021973,0.410088,0.016287,0.469051,0.02253,0.493421,0.016555,0,0,0,0,0.653156,0.684211,0.38545,0.410088,0.469051,0.493421,7000039
2020-05-10,"BGR","Bulgaria",879,0,0,0,0,0.000326,0.000837,0.001138,0.001137,0.719437,0.02085,0.716724,0.015198,0.37864,0.02251,0.423208,0.016664,0.486634,0.023196,0.488055,0.01686,0,0,0.000326,0.001138,0.719437,0.716724,0.37864,0.423208,0.486634,0.488055,7000039
2020-05-11,"BGR","Bulgaria",863,0.005328,0.003266,0.006952,0.002828,0.005328,0.003266,0.006952,0.002828,0.606976,0.02191,0.641947,0.01632,0.420939,0.022147,0.463499,0.016975,0.447966,0.022307,0.477404,0.017003,0.005328,0.006952,0.005328,0.006952,0.606976,0.641947,0.420939,0.463499,0.447966,0.477404,7000039
2020-05-12,"BGR","Bulgaria",812,0.003462,0.002736,0.003695,0.002129,0.003462,0.002736,0.003695,0.002129,0.690404,0.021535,0.704433,0.016013,0.437778,0.023109,0.464286,0.017502,0.431291,0.023069,0.48399,0.017538,0.003462,0.003695,0.003462,0.003695,0.690404,0.704433,0.437778,0.464286,0.431291,0.48399,7000039
2020-05-13,"BGR","Bulgaria",794,0.000379,0.000933,0.001259,0.001259,0.000379,0.000933,0.001259,0.001259,0.642759,0.022973,0.654912,0.016871,0.461154,0.023899,0.497481,0.017744,0.437219,0.023781,0.47733,0.017726,0.000379,0.001259,0.000379,0.001259,0.642759,0.654912,0.461154,0.497481,0.437219,0.47733,7000039
2020-05-14,"BGR","Bulgaria",866,0.003925,0.00287,0.002309,0.001631,0.003364,0.002658,0.001155,0.001154,0.639147,0.022042,0.683603,0.015804,0.452717,0.022845,0.473441,0.016967,0.481126,0.022932,0.494226,0.01699,0.003925,0.002309,0.003364,0.001155,0.639147,0.683603,0.452717,0.473441,0.481126,0.494226,7000039
2020-05-15,"BGR","Bulgaria",766,0.000924,0.001397,0.002611,0.001844,0.000924,0.001397,0.002611,0.001844,0.613413,0.022396,0.640992,0.017333,0.435929,0.022806,0.467363,0.018027,0.44435,0.022853,0.464752,0.018021,0.000924,0.002611,0.000924,0.002611,0.613413,0.640992,0.435929,0.467363,0.44435,0.464752,7000039
2020-05-16,"BGR","Bulgaria",861,0.003894,0.002669,0.003484,0.002008,0.003894,0.002669,0.003484,0.002008,0.644266,0.020514,0.671312,0.016009,0.43449,0.02124,0.457607,0.016979,0.430254,0.021216,0.458769,0.016982,0.003894,0.003484,0.003894,0.003484,0.644266,0.671312,0.43449,0.457607,0.430254,0.458769,7000039
2020-05-17,"BGR","Bulgaria",843,0,0,0,0,0.002828,0.002501,0.002372,0.001676,0.603213,0.023045,0.629893,0.01663,0.43504,0.023353,0.501779,0.017221,0.396151,0.023039,0.418743,0.016992,0,0,0.002828,0.002372,0.603213,0.629893,0.43504,0.501779,0.396151,0.418743,7000039
2020-05-18,"BGR","Bulgaria",838,0,0,0,0,0,0,0,0,0.60027,0.021138,0.621718,0.016753,0.484694,0.021566,0.527446,0.017246,0.437293,0.021406,0.448687,0.017181,0,0,0,0,0.615090616117816,0.634020584471252,0.469986988482247,0.520144091127333,0.437293,0.448687,7000039
2020-05-19,"BGR","Bulgaria",888,0.00175,0.001975,0.002252,0.001591,0.002887,0.002535,0.003378,0.001947,0.606406,0.023089,0.638514,0.016122,0.455012,0.023534,0.486486,0.016773,0.445572,0.02349,0.471847,0.016752,0.00175,0.002252,0.00199223554762879,0.00190493203010155,0.608735530482823,0.630282794191345,0.467788793061605,0.510220065902912,0.445572,0.471847,7000039
2020-05-20,"BGR","Bulgaria",947,0.006214,0.003591,0.002112,0.001492,0.01283,0.005143,0.00528,0.002355,0.606979,0.022322,0.649419,0.015505,0.470648,0.022811,0.501584,0.016248,0.448664,0.02273,0.458289,0.016191,0.00621400000000039,0.00211200000000023,0.0126401075922097,0.0025285071397404,0.604258738885776,0.630411995570046,0.474556283445797,0.511163920692586,0.448664,0.458289,7000039
2020-05-21,"BGR","Bulgaria",748,0.000547,0.001193,0.001337,0.001336,0.000547,0.001193,0.001337,0.001336,0.632283,0.024612,0.641711,0.017532,0.438496,0.025328,0.469251,0.018247,0.468891,0.025472,0.435829,0.018131,0.000547000000000202,0.00133700000000033,0.00106895768079856,0.00214813434828983,0.607242554627956,0.631438219066505,0.463903527916081,0.495942327720018,0.468891,0.435829,7000039
2020-05-22,"BGR","Bulgaria",800,0.005849,0.003709,0.005,0.002494,0.005849,0.003709,0.005,0.002494,0.577342,0.02403,0.6225,0.017139,0.440307,0.024148,0.48375,0.017668,0.423353,0.024035,0.41875,0.017443,0.00574401384053615,0.0019417880498673,0.00584863910529907,0.0029128405010507,0.597008800373103,0.625070977941989,0.455285911503321,0.491342393702804,0.423353,0.41875,7000039
2020-05-23,"BGR","Bulgaria",888,0.008662,0.003956,0.005631,0.002511,0.010614,0.004375,0.007883,0.002968,0.607938,0.020842,0.663288,0.015859,0.467187,0.0213,0.487613,0.016774,0.417398,0.021052,0.43018,0.016615,0.00629979315446728,0.00340137736173991,0.0106954714792279,0.00522409448311331,0.595468339283925,0.639805392812563,0.461124373525994,0.490037930215047,0.417398,0.43018,7000039
2020-05-24,"BGR","Bulgaria",828,0.005383,0.003469,0.002415,0.001706,0.005383,0.003469,0.002415,0.001706,0.626573,0.022931,0.638889,0.016692,0.453567,0.023601,0.478261,0.01736,0.424279,0.02343,0.440821,0.017254,0.00538287599632558,0.00255082758989888,0.00562606363588873,0.00408847567114487,0.598017964747595,0.638418811309099,0.459324062582024,0.485088927056095,0.424279,0.440821,7000039
2020-05-25,"BGR","Bulgaria",857,0,0,0,0,0.000348,0.000856,0.001167,0.001166,0.623623,0.022235,0.648775,0.016306,0.512928,0.02294,0.544924,0.017011,0.405742,0.022536,0.410735,0.016805,1.48759695706359e-05,4.19996144699829e-05,0.000461550942039241,0.00326225848705186,0.60419632869196,0.642401583455275,0.498628068405692,0.527994785889736,0.405742,0.410735,7000039
2020-05-26,"BGR","Bulgaria",820,0,0,0,0,0,0,0,0,0.611877,0.023559,0.65122,0.016643,0.449072,0.024046,0.5,0.017461,0.436589,0.023977,0.431707,0.017297,1.17249190458184e-08,1.3943801220343e-09,6.43182205243637e-05,0.00255991707114493,0.60592709981602,0.646162415153838,0.472634802384506,0.507111775774249,0.436589,0.431707,7000039
2020-05-27,"BGR","Bulgaria",824,0.007161,0.003841,0.001214,0.001213,0.007161,0.003841,0.001214,0.001213,0.561684,0.022605,0.604369,0.017035,0.496062,0.022778,0.504854,0.017418,0.415704,0.022453,0.425971,0.017226,0.0071350695608898,0.00121240506849237,0.00708557418891412,0.00240195725054207,0.591334842730849,0.631110160097731,0.481990949810209,0.508025860962965,0.415704,0.425971,7000039
2020-05-28,"BGR","Bulgaria",816,0,0,0,0,0,0,0,0,0.66051,0.022416,0.667892,0.016487,0.43683,0.023479,0.48652,0.017497,0.443284,0.023516,0.436275,0.017361,0.00314186805980559,2.22044604925031e-16,0.00164666016791453,0.00215128442891034,0.608929289697306,0.641714758347061,0.470223872544551,0.494018988893636,0.442912578114489,0.435870391752325,7000039
2020-05-29,"BGR","Bulgaria",742,0.015955,0.005968,0.008086,0.003288,0.015955,0.005968,0.008086,0.003288,0.634096,0.022942,0.669811,0.017265,0.476065,0.023787,0.5,0.018356,0.404615,0.023377,0.423181,0.018138,0.0147278288892748,0.00808361743634015,0.0159102915134957,0.00793267011274163,0.617717808099536,0.651994335990385,0.472855848642191,0.501439291403359,0.405027089754405,0.423959874440163,7000039
2020-05-30,"BGR","Bulgaria",761,0.000563,0.001259,0.001314,0.001313,0.001486,0.002044,0.002628,0.001856,0.573925,0.026235,0.60841,0.017694,0.507486,0.026524,0.565046,0.017971,0.396515,0.025952,0.428384,0.017938,0.00299771228955451,0.00131418265406907,0.00196745844435979,0.00273221734960218,0.603094965246757,0.638502053998798,0.484493290509529,0.550813706899716,0.395919429954991,0.428312028512149,7000039
2020-05-31,"BGR","Bulgaria",780,0.002777,0.002595,0.003846,0.002216,0.002181,0.0023,0.002564,0.001811,0.619162,0.023943,0.64359,0.017149,0.525692,0.024621,0.532051,0.017866,0.398307,0.024138,0.417949,0.01766,5.12083584469546e-05,0.0023438928517353,1.40201832582889e-05,0.000733159840380784,0.606807125849914,0.63971735068412,0.501885289307228,0.532045215393546,0.398531911731928,0.417987175405989,7000039
2020-06-01,"BGR","Bulgaria",696,0.001814,0.002131,0.001437,0.001436,0.002442,0.002472,0.002874,0.002029,0.583116,0.024693,0.62931,0.018308,0.481463,0.025024,0.531609,0.018915,0.410832,0.02464,0.420977,0.018714,2.2061369986183e-06,0.00224424229687685,1.74125464717408e-07,0.00272949057625488,0.59968551747565,0.636410375982553,0.498743909584663,0.536531877093559,0.410752022987384,0.420956379332572,7000039
2020-06-02,"BGR","Bulgaria",627,0,0,0,0,0,0,0,0,0.588795,0.024889,0.61563,0.019427,0.493741,0.025289,0.513557,0.019961,0.411295,0.024889,0.409888,0.019641,2.39239112121458e-10,0.00201527430841586,2.10713190640014e-08,0.00246252377079407,0.595872569968656,0.628690555770354,0.499069850560728,0.518622503705194,0.411287868113885,0.409902305526319,7000039
2020-06-03,"BGR","Bulgaria",644,0.007018,0.004709,0.004658,0.002683,0.007018,0.004709,0.004658,0.002683,0.614703,0.027454,0.64441,0.018863,0.518844,0.028186,0.562112,0.01955,0.401455,0.027653,0.417702,0.019434,0.0069188450754037,0.00424035788104617,0.00695205582703911,0.00440812944573087,0.599144694434777,0.632726475964138,0.508054417040669,0.549743521000125,0.401460451895689,0.417689436427736,7000039
2020-06-04,"BGR","Bulgaria",655,0.00359,0.002996,0.00458,0.002638,0.00359,0.002996,0.00458,0.002638,0.601155,0.024532,0.619847,0.018967,0.561703,0.024859,0.574046,0.019321,0.41867,0.024717,0.435115,0.019371,0.00384436187920969,0.00252309154968207,0.00382042602176385,0.0028463865884879,0.598835783332389,0.627813419686603,0.531359748736809,0.572488175088553,0.41864516402396,0.435119560267766,7000039
