"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-05-03,"HKG","Hong Kong",222,0.006668,0.007974,0.013514,0.007749,0.006668,0.007974,0.013514,0.007749,0.759713,0.041863,0.774775,0.028036,0.428911,0.048493,0.400901,0.032892,0.113966,0.031135,0.076577,0.017847,0.006668,0.013514,0.006668,0.013514,0.759713,0.774775,0.428911,0.400901,0.113966,0.076577,7496981
2020-05-04,"HKG","Hong Kong",254,0,0,0,0,0,0,0,0,0.841023,0.036014,0.834646,0.02331,0.373594,0.047646,0.377953,0.030424,0.313756,0.045701,0.34252,0.029776,0,0,0,0,0.841023,0.834646,0.373594,0.377953,0.313756,0.34252,7496981
2020-05-05,"HKG","Hong Kong",259,0.002224,0.004238,0.007722,0.005439,0.002224,0.004238,0.007722,0.005439,0.745543,0.03918,0.760618,0.026514,0.271759,0.040018,0.312741,0.028807,0.293098,0.040946,0.305019,0.028609,0.002224,0.007722,0.002224,0.007722,0.745543,0.760618,0.271759,0.312741,0.293098,0.305019,7496981
2020-05-06,"HKG","Hong Kong",248,0.003776,0.006089,0.004032,0.004024,0.003776,0.006089,0.004032,0.004024,0.763964,0.042157,0.737903,0.027926,0.419091,0.048984,0.407258,0.031199,0.291709,0.045126,0.33871,0.030053,0.003776,0.004032,0.003776,0.004032,0.763964,0.737903,0.419091,0.407258,0.291709,0.33871,7496981
2020-05-07,"HKG","Hong Kong",206,0.007746,0.009058,0.009709,0.006832,0.007746,0.009058,0.009709,0.006832,0.86571,0.035228,0.873786,0.023138,0.384522,0.050262,0.393204,0.034033,0.371014,0.04991,0.31068,0.032243,0.007746,0.009709,0.007746,0.009709,0.86571,0.873786,0.384522,0.393204,0.371014,0.31068,7496981
2020-05-08,"HKG","Hong Kong",165,0.004804,0.007107,0.006061,0.006042,0,0,0,0,0.875066,0.033983,0.878788,0.025408,0.366801,0.049532,0.406061,0.038232,0.330002,0.048328,0.345455,0.037019,0.004804,0.006061,0,0,0.875066,0.878788,0.366801,0.406061,0.330002,0.345455,7496981
2020-05-09,"HKG","Hong Kong",200,0,0,0,0,0,0,0,0,0.785351,0.03779,0.815,0.027457,0.41411,0.045337,0.435,0.035055,0.214495,0.037781,0.245,0.030412,0,0,0,0,0.785351,0.815,0.41411,0.435,0.214495,0.245,7496981
2020-05-10,"HKG","Hong Kong",247,0.004855,0.005932,0.004049,0.00404,0,0,0,0,0.820867,0.032726,0.838057,0.023441,0.396756,0.041752,0.433198,0.031529,0.268795,0.037836,0.255061,0.027735,0.004855,0.004049,0,0,0.820867,0.838057,0.396756,0.433198,0.268795,0.255061,7496981
2020-05-11,"HKG","Hong Kong",187,0,0,0,0,0,0,0,0,0.882874,0.031355,0.823529,0.027878,0.468823,0.048657,0.465241,0.036475,0.341099,0.046225,0.304813,0.033663,0,0,0,0,0.882874,0.823529,0.468823,0.465241,0.341099,0.304813,7496981
2020-05-12,"HKG","Hong Kong",204,0.00425,0.00624,0.004902,0.00489,0.00425,0.00624,0.004902,0.00489,0.872835,0.031953,0.838235,0.025782,0.462281,0.047819,0.421569,0.034574,0.281706,0.043144,0.323529,0.032754,0.00425,0.004902,0.00425,0.004902,0.872835,0.838235,0.462281,0.421569,0.281706,0.323529,7496981
2020-05-13,"HKG","Hong Kong",197,0,0,0,0,0,0,0,0,0.798004,0.039498,0.812183,0.027827,0.383793,0.047842,0.456853,0.035491,0.247881,0.042478,0.258883,0.031208,0,0,0,0,0.798004,0.812183,0.383793,0.456853,0.247881,0.258883,7496981
2020-05-14,"HKG","Hong Kong",401,0,0,0,0,0.001392,0.002744,0.002494,0.002491,0.840701,0.026934,0.830424,0.01874,0.357834,0.035281,0.369077,0.024098,0.34879,0.035077,0.294264,0.022757,0,0,0.001392,0.002494,0.840701,0.830424,0.357834,0.369077,0.34879,0.294264,7496981
2020-05-15,"HKG","Hong Kong",569,0,0,0,0,0.002481,0.002717,0.001757,0.001756,0.813935,0.02125,0.817223,0.016202,0.270369,0.024253,0.3058,0.019315,0.267934,0.024184,0.3058,0.019315,0,0,0.002481,0.001757,0.813935,0.817223,0.270369,0.3058,0.267934,0.3058,7496981
2020-05-16,"HKG","Hong Kong",715,0.00375,0.003301,0.001399,0.001398,0.00375,0.003301,0.001399,0.001398,0.857533,0.018875,0.851748,0.013289,0.365957,0.026013,0.401399,0.018332,0.289119,0.024482,0.32028,0.017449,0.00375,0.001399,0.00375,0.001399,0.857533,0.851748,0.365957,0.401399,0.289119,0.32028,7496981
2020-05-17,"HKG","Hong Kong",769,0,0,0,0,0.000518,0.001292,0.0013,0.0013,0.814334,0.022082,0.858257,0.012578,0.315763,0.026397,0.352406,0.017227,0.285291,0.025643,0.305592,0.016612,0,0,0.000518,0.0013,0.814334,0.858257,0.315763,0.352406,0.285291,0.305592,7496981
2020-05-18,"HKG","Hong Kong",693,0.003259,0.003294,0.004329,0.002494,0.004224,0.003748,0.005772,0.002878,0.861496,0.019963,0.860029,0.01318,0.34091,0.027394,0.350649,0.018126,0.299757,0.026477,0.308802,0.01755,0.003259,0.004329,0.004224,0.005772,0.861496,0.860029,0.34091,0.350649,0.299757,0.308802,7496981
2020-05-19,"HKG","Hong Kong",701,0.001402,0.001863,0.002853,0.002015,0.001402,0.001863,0.002853,0.002015,0.885011,0.015885,0.874465,0.012514,0.328268,0.023383,0.348074,0.017992,0.302632,0.022876,0.310984,0.017483,0.001402,0.002853,0.001402,0.002853,0.885011,0.874465,0.328268,0.348074,0.302632,0.310984,7496981
2020-05-20,"HKG","Hong Kong",656,0.002559,0.002554,0.004573,0.002634,0.002559,0.002554,0.004573,0.002634,0.831113,0.018941,0.844512,0.014148,0.279506,0.022687,0.315549,0.018145,0.308297,0.023346,0.3125,0.018097,0.002559,0.004573,0.002559,0.004573,0.831113,0.844512,0.279506,0.315549,0.308297,0.3125,7496981
2020-05-21,"HKG","Hong Kong",639,0.002771,0.002715,0.00626,0.00312,0.002771,0.002715,0.00626,0.00312,0.874956,0.01708,0.868545,0.013367,0.337715,0.02442,0.345853,0.018816,0.300269,0.023669,0.325509,0.018536,0.002771,0.00626,0.002771,0.00626,0.874956,0.868545,0.337715,0.345853,0.300269,0.325509,7496981
2020-05-22,"HKG","Hong Kong",558,0,0,0,0,0,0,0,0,0.833814,0.020143,0.844086,0.015357,0.346561,0.02575,0.363799,0.020366,0.275581,0.024177,0.304659,0.019484,0,0,0,0,0.833814,0.844086,0.346561,0.363799,0.275581,0.304659,7496981
