"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-24,"UKR","Ukraine",955,0.006093,0.004255,0.012565,0.003604,0.012012,0.005956,0.015707,0.004024,0.695619,0.025158,0.721466,0.014506,0.417138,0.026959,0.388482,0.015772,NA,NA,NA,NA,0.006093,0.012565,0.012012,0.015707,0.695619,0.721466,0.417138,0.388482,NA,NA,43993643
2020-04-25,"UKR","Ukraine",4025,0.014188,0.003144,0.012174,0.001729,0.016818,0.003419,0.016646,0.002017,0.692196,0.012271,0.749068,0.006834,0.40956,0.013073,0.428323,0.0078,NA,NA,NA,NA,0.014188,0.012174,0.016818,0.016646,0.692196,0.749068,0.40956,0.428323,NA,NA,43993643
2020-04-26,"UKR","Ukraine",2601,0.012512,0.004037,0.009996,0.001951,0.01271,0.004068,0.010381,0.001987,0.730155,0.016119,0.766244,0.008298,0.403796,0.017818,0.416763,0.009667,NA,NA,NA,NA,0.012512,0.009996,0.01271,0.010381,0.730155,0.766244,0.403796,0.416763,NA,NA,43993643
2020-04-27,"UKR","Ukraine",2131,0.005707,0.00286,0.009855,0.00214,0.006588,0.003071,0.013609,0.00251,0.717553,0.017092,0.765838,0.009174,0.457404,0.018915,0.437823,0.010747,NA,NA,NA,NA,0.005707,0.009855,0.006588,0.013609,0.717553,0.765838,0.457404,0.437823,NA,NA,43993643
2020-04-28,"UKR","Ukraine",2108,0.016368,0.004884,0.010436,0.002213,0.017091,0.004989,0.012334,0.002404,0.752789,0.016604,0.776565,0.009073,0.449124,0.019145,0.425047,0.010767,NA,NA,NA,NA,0.016368,0.010436,0.017091,0.012334,0.752789,0.776565,0.449124,0.425047,NA,NA,43993643
2020-04-29,"UKR","Ukraine",2133,0.005864,0.002741,0.008908,0.002034,0.009054,0.0034,0.012658,0.002421,0.71818,0.016151,0.74918,0.009386,0.44887,0.017856,0.429911,0.010719,NA,NA,NA,NA,0.005864,0.008908,0.009054,0.012658,0.71818,0.74918,0.44887,0.429911,NA,NA,43993643
2020-04-30,"UKR","Ukraine",1965,0.011582,0.004121,0.011705,0.002426,0.012055,0.004203,0.014249,0.002674,0.711629,0.017447,0.764377,0.009574,0.471405,0.019225,0.454962,0.011234,NA,NA,NA,NA,0.011582,0.011705,0.012055,0.014249,0.711629,0.764377,0.471405,0.454962,NA,NA,43993643
2020-05-01,"UKR","Ukraine",1548,0.004333,0.002823,0.007752,0.002229,0.007763,0.003773,0.011628,0.002725,0.746954,0.018688,0.781654,0.0105,0.484268,0.021482,0.474806,0.012692,0,0,0,0,0.004333,0.007752,0.007763,0.011628,0.746954,0.781654,0.484268,0.474806,0,0,43993643
2020-05-02,"UKR","Ukraine",1256,0.00396,0.003179,0.007962,0.002508,0.004079,0.003226,0.008758,0.002629,0.707926,0.023013,0.756369,0.012113,0.444187,0.025147,0.469745,0.014082,0,0,0,0,0.00396,0.007962,0.004079,0.008758,0.707926,0.756369,0.444187,0.469745,0,0,43993643
2020-05-03,"UKR","Ukraine",2593,0.008576,0.003055,0.011184,0.002065,0.011438,0.003523,0.01157,0.0021,0.778066,0.013768,0.790976,0.007985,0.452151,0.01649,0.481681,0.009812,0.113342,0.010503,0.119938,0.00638,0.008576,0.011184,0.011438,0.01157,0.778066,0.790976,0.452151,0.481681,0.113342,0.119938,43993643
