"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-05-03,"KHM","Cambodia",131,0.009189,0.011629,0.015267,0.010713,0.04393,0.024977,0.030534,0.015032,0.775759,0.050831,0.709924,0.039648,0.334742,0.057512,0.305344,0.040239,0.209248,0.049575,0.198473,0.034848,0.009189,0.015267,0.04393,0.030534,0.775759,0.709924,0.334742,0.305344,0.209248,0.198473,16486542
2020-05-04,"KHM","Cambodia",119,0.008484,0.010823,0.016807,0.011784,0.01335,0.013543,0.02521,0.01437,0.656867,0.056023,0.596639,0.044971,0.277125,0.052816,0.235294,0.038885,0.531213,0.058887,0.478992,0.045794,0.008484,0.016807,0.01335,0.02521,0.656867,0.596639,0.277125,0.235294,0.531213,0.478992,16486542
2020-05-05,"KHM","Cambodia",131,0.031567,0.020688,0.030534,0.015032,0.033708,0.021355,0.030534,0.015032,0.671801,0.05556,0.603053,0.042747,0.168063,0.044244,0.251908,0.037928,0.560547,0.058726,0.534351,0.043582,0.031567,0.030534,0.033708,0.030534,0.671801,0.603053,0.168063,0.251908,0.560547,0.534351,16486542
2020-05-06,"KHM","Cambodia",125,0.018616,0.016867,0.032,0.015742,0.058453,0.029274,0.04,0.017527,0.639012,0.059933,0.672,0.041992,0.366904,0.060142,0.328,0.041992,0.483967,0.062361,0.536,0.044605,0.018616,0.032,0.058453,0.04,0.639012,0.672,0.366904,0.328,0.483967,0.536,16486542
2020-05-07,"KHM","Cambodia",124,0.01488,0.015069,0.024194,0.013798,0.023912,0.019015,0.032258,0.015867,0.647398,0.059466,0.629032,0.04338,0.213385,0.050992,0.25,0.038886,0.570302,0.061613,0.548387,0.044691,0.01488,0.024194,0.023912,0.032258,0.647398,0.629032,0.213385,0.25,0.570302,0.548387,16486542
2020-05-08,"KHM","Cambodia",134,0.033061,0.019886,0.014925,0.010475,0.005018,0.007859,0.007463,0.007435,0.666108,0.052453,0.597015,0.042373,0.340751,0.052716,0.38806,0.042097,0.504917,0.055609,0.492537,0.043189,0.033061,0.014925,0.005018,0.007463,0.666108,0.597015,0.340751,0.38806,0.504917,0.492537,16486542
2020-05-09,"KHM","Cambodia",113,0.044573,0.026327,0.044248,0.019345,0.041811,0.025535,0.035398,0.017383,0.589465,0.062758,0.59292,0.046217,0.305913,0.058786,0.292035,0.042774,0.480558,0.063739,0.522124,0.04699,0.044573,0.044248,0.041811,0.035398,0.589465,0.59292,0.305913,0.292035,0.480558,0.522124,16486542
2020-05-10,"KHM","Cambodia",127,0.035367,0.021071,0.03937,0.017257,0.035367,0.021071,0.03937,0.017257,0.627669,0.055149,0.614173,0.043196,0.218413,0.047134,0.283465,0.039991,0.461806,0.056873,0.464567,0.044256,0.035367,0.03937,0.035367,0.03937,0.627669,0.614173,0.218413,0.283465,0.461806,0.464567,16486542
2020-05-11,"KHM","Cambodia",129,0.009044,0.01079,0.007752,0.007722,0.002088,0.005202,0.007752,0.007722,0.647972,0.054432,0.596899,0.043188,0.313618,0.052878,0.356589,0.042173,0.589806,0.056058,0.550388,0.043798,0.009044,0.007752,0.002088,0.007752,0.647972,0.596899,0.313618,0.356589,0.589806,0.550388,16486542
2020-05-12,"KHM","Cambodia",129,0.008475,0.010548,0.015504,0.010878,0.01438,0.013699,0.023256,0.01327,0.638365,0.055288,0.604651,0.043047,0.40028,0.056379,0.434109,0.043639,0.592224,0.056547,0.542636,0.043862,0.008475,0.015504,0.01438,0.023256,0.638365,0.604651,0.40028,0.434109,0.592224,0.542636,16486542
