"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"MEX","Mexico",7273,0.008138,0.001606,0.0099,0.001161,0.011413,0.001898,0.012512,0.001303,0.54107,0.008905,0.560704,0.00582,0.273925,0.00797,0.301389,0.005381,NA,NA,NA,NA,0.008138,0.0099,0.011413,0.012512,0.54107,0.560704,0.273925,0.301389,NA,NA,127575529
2020-04-24,"MEX","Mexico",7490,0.006339,0.001375,0.007076,0.000969,0.008229,0.001565,0.010013,0.00115,0.556611,0.008607,0.574766,0.005712,0.272151,0.007711,0.290521,0.005246,NA,NA,NA,NA,0.006339,0.007076,0.008229,0.010013,0.556611,0.574766,0.272151,0.290521,NA,NA,127575529
2020-04-25,"MEX","Mexico",7550,0.010872,0.001789,0.010861,0.001193,0.012624,0.001926,0.01298,0.001303,0.579863,0.008516,0.604106,0.005628,0.363488,0.008299,0.388609,0.00561,NA,NA,NA,NA,0.010872,0.010861,0.012624,0.01298,0.579863,0.604106,0.363488,0.388609,NA,NA,127575529
2020-04-26,"MEX","Mexico",7687,0.00833,0.001559,0.007675,0.000995,0.009931,0.001701,0.010667,0.001172,0.603635,0.00839,0.624431,0.005523,0.351832,0.008191,0.383635,0.005546,NA,NA,NA,NA,0.00833,0.007675,0.009931,0.010667,0.603635,0.624431,0.351832,0.383635,NA,NA,127575529
2020-04-27,"MEX","Mexico",7857,0.011629,0.001806,0.009418,0.00109,0.012912,0.001902,0.011073,0.001181,0.603941,0.008238,0.631539,0.005442,0.377152,0.008164,0.402953,0.005534,NA,NA,NA,NA,0.011629,0.009418,0.012912,0.011073,0.603941,0.631539,0.377152,0.402953,NA,NA,127575529
2020-04-28,"MEX","Mexico",8569,0.011847,0.001758,0.009453,0.001045,0.014944,0.001972,0.012253,0.001188,0.606284,0.00794,0.630179,0.005215,0.350986,0.007756,0.381958,0.005249,NA,NA,NA,NA,0.011847,0.009453,0.014944,0.012253,0.606284,0.630179,0.350986,0.381958,NA,NA,127575529
2020-04-29,"MEX","Mexico",8490,0.014127,0.00194,0.011543,0.001159,0.016166,0.002074,0.013781,0.001265,0.608067,0.008027,0.641225,0.005206,0.353062,0.007858,0.38245,0.005274,NA,NA,NA,NA,0.014127,0.011543,0.016166,0.013781,0.608067,0.641225,0.353062,0.38245,NA,NA,127575529
2020-04-30,"MEX","Mexico",7472,0.012209,0.001924,0.012313,0.001276,0.014789,0.002115,0.014722,0.001393,0.638624,0.008418,0.659261,0.005483,0.355596,0.008388,0.38584,0.005632,NA,NA,NA,NA,0.012209,0.012313,0.014789,0.014722,0.638624,0.659261,0.355596,0.38584,NA,NA,127575529
2020-05-01,"MEX","Mexico",6360,0.008853,0.001804,0.010377,0.001271,0.011505,0.002054,0.012736,0.001406,0.653983,0.009161,0.683962,0.00583,0.387794,0.009383,0.419497,0.006188,0,0,0,0,0.008853,0.010377,0.011505,0.012736,0.653983,0.683962,0.387794,0.419497,0,0,127575529
2020-05-02,"MEX","Mexico",5131,0.008033,0.001847,0.007991,0.001243,0.009696,0.002027,0.009745,0.001371,0.661568,0.009788,0.700643,0.006394,0.388489,0.010083,0.41259,0.006873,0,0,0,0,0.008033,0.007991,0.009696,0.009745,0.661568,0.700643,0.388489,0.41259,0,0,127575529
2020-05-03,"MEX","Mexico",12231,0.012249,0.001662,0.01071,0.000931,0.013973,0.001774,0.012427,0.001002,0.668452,0.007114,0.694138,0.004166,0.397437,0.007395,0.428665,0.004475,0.117697,0.004869,0.115444,0.002889,0.012249,0.01071,0.013973,0.012427,0.668452,0.694138,0.397437,0.428665,0.117697,0.115444,127575529
2020-05-04,"MEX","Mexico",13124,0.012242,0.001573,0.010896,0.000906,0.013531,0.001653,0.012496,0.00097,0.673288,0.006709,0.689576,0.004039,0.375885,0.006928,0.420527,0.004309,0.66917,0.00673,0.690491,0.004035,0.012242,0.010896,0.013531,0.012496,0.673288,0.689576,0.375885,0.420527,0.66917,0.690491,127575529
