"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"SVK","Slovakia",302,0,0,0,0,0.003733,0.004419,0.003311,0.003306,0.837559,0.026729,0.874172,0.019085,0.368668,0.034961,0.430464,0.028492,NA,NA,NA,NA,0,0,0.003733,0.003311,0.837559,0.874172,0.368668,0.430464,NA,NA,5450421
2020-04-24,"SVK","Slovakia",324,0.001633,0.002946,0.003086,0.003082,0.001633,0.002946,0.003086,0.003082,0.828056,0.027529,0.861111,0.019213,0.419913,0.036007,0.447531,0.027624,NA,NA,NA,NA,0.001633,0.003086,0.001633,0.003086,0.828056,0.861111,0.419913,0.447531,NA,NA,5450421
2020-04-25,"SVK","Slovakia",340,0,0,0,0,0.002853,0.003633,0.002941,0.002937,0.891081,0.021217,0.888235,0.017087,0.381141,0.033076,0.402941,0.026601,NA,NA,NA,NA,0,0,0.002853,0.002941,0.891081,0.888235,0.381141,0.402941,NA,NA,5450421
2020-04-26,"SVK","Slovakia",349,0.000668,0.00186,0.002865,0.002861,0.001775,0.003032,0.005731,0.004041,0.880013,0.023401,0.891117,0.016674,0.387901,0.035092,0.383954,0.026034,NA,NA,NA,NA,0.000668,0.002865,0.001775,0.005731,0.880013,0.891117,0.387901,0.383954,NA,NA,5450421
2020-04-27,"SVK","Slovakia",337,0.003252,0.004368,0.002967,0.002963,0.006778,0.006296,0.005935,0.004184,0.859062,0.0267,0.884273,0.017426,0.404632,0.037662,0.41543,0.026844,NA,NA,NA,NA,0.003252,0.002967,0.006778,0.005935,0.859062,0.884273,0.404632,0.41543,NA,NA,5450421
2020-04-28,"SVK","Slovakia",277,0.009254,0.007617,0.00722,0.005087,0.009254,0.007617,0.00722,0.005087,0.859678,0.02763,0.873646,0.019963,0.390745,0.038814,0.447653,0.029877,NA,NA,NA,NA,0.009254,0.00722,0.009254,0.00722,0.859678,0.873646,0.390745,0.447653,NA,NA,5450421
2020-04-29,"SVK","Slovakia",293,0,0,0,0,0.011662,0.008395,0.003413,0.003407,0.87543,0.025822,0.87372,0.019405,0.455859,0.038945,0.474403,0.029172,NA,NA,NA,NA,0,0,0.011662,0.003413,0.87543,0.87372,0.455859,0.474403,NA,NA,5450421
2020-04-30,"SVK","Slovakia",258,0.007275,0.006698,0.007752,0.00546,0.007275,0.006698,0.007752,0.00546,0.86161,0.027216,0.864341,0.021319,0.454046,0.039242,0.426357,0.030789,NA,NA,NA,NA,0.007275,0.007752,0.007275,0.007752,0.86161,0.864341,0.454046,0.426357,NA,NA,5450421
2020-05-01,"SVK","Slovakia",296,0,0,0,0,0,0,0,0,0.873874,0.02294,0.89527,0.017798,0.392932,0.033748,0.456081,0.02895,0,0,0,0,0,0,0,0,0.873874,0.89527,0.392932,0.456081,0,0,5450421
2020-05-02,"SVK","Slovakia",244,0,0,0,0,0,0,0,0,0.884351,0.025568,0.901639,0.019065,0.433035,0.039615,0.479508,0.031982,0,0,0,0,0,0,0,0,0.884351,0.901639,0.433035,0.479508,0,0,5450421
