"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"ROU","Romania",657,0.002907,0.003484,0.004566,0.00263,0.002907,0.003484,0.004566,0.00263,0.623036,0.031358,0.645358,0.018664,0.310925,0.029951,0.290715,0.017716,NA,NA,NA,NA,0.002907,0.004566,0.002907,0.004566,0.623036,0.645358,0.310925,0.290715,NA,NA,19414458
2020-04-24,"ROU","Romania",3655,0.001768,0.001045,0.002189,0.000773,0.002675,0.001285,0.002462,0.00082,0.661924,0.011765,0.682079,0.007703,0.299264,0.011389,0.319836,0.007715,NA,NA,NA,NA,0.001768,0.002189,0.002675,0.002462,0.661924,0.682079,0.299264,0.319836,NA,NA,19414458
2020-04-25,"ROU","Romania",2142,0.001787,0.0014,0.002801,0.001142,0.001858,0.001428,0.003268,0.001233,0.630996,0.015995,0.681139,0.01007,0.286364,0.014985,0.31606,0.010046,NA,NA,NA,NA,0.001787,0.002801,0.001858,0.003268,0.630996,0.681139,0.286364,0.31606,NA,NA,19414458
2020-04-26,"ROU","Romania",1908,0.003002,0.001987,0.004193,0.001479,0.003002,0.001987,0.004193,0.001479,0.664047,0.017154,0.679769,0.010681,0.259472,0.01592,0.294025,0.01043,NA,NA,NA,NA,0.003002,0.004193,0.003002,0.004193,0.664047,0.679769,0.259472,0.294025,NA,NA,19414458
2020-04-27,"ROU","Romania",2153,0.000195,0.00047,0.000464,0.000464,0.000195,0.00047,0.000464,0.000464,0.649469,0.016069,0.683697,0.010022,0.297108,0.01539,0.328379,0.010121,NA,NA,NA,NA,0.000195,0.000464,0.000195,0.000464,0.649469,0.683697,0.297108,0.328379,NA,NA,19414458
2020-04-28,"ROU","Romania",2012,0.002283,0.001654,0.002485,0.00111,0.002283,0.001654,0.002485,0.00111,0.622509,0.016803,0.650099,0.010633,0.289893,0.015726,0.328529,0.010471,NA,NA,NA,NA,0.002283,0.002485,0.002283,0.002485,0.622509,0.650099,0.289893,0.328529,NA,NA,19414458
2020-04-29,"ROU","Romania",1774,0.004919,0.00291,0.00451,0.001591,0.004496,0.002782,0.005637,0.001778,0.632383,0.020053,0.660654,0.011242,0.297533,0.019014,0.311725,0.010997,NA,NA,NA,NA,0.004919,0.00451,0.004496,0.005637,0.632383,0.660654,0.297533,0.311725,NA,NA,19414458
2020-04-30,"ROU","Romania",1773,0.004414,0.002337,0.003948,0.001489,0.004642,0.002396,0.004512,0.001592,0.625851,0.017057,0.648054,0.011342,0.314781,0.016371,0.327693,0.011147,NA,NA,NA,NA,0.004414,0.003948,0.004642,0.004512,0.625851,0.648054,0.314781,0.327693,NA,NA,19414458
2020-05-01,"ROU","Romania",1731,0,0,0,0,7e-04,0.000985,0.000578,0.000578,0.687179,0.017273,0.675332,0.011255,0.252095,0.016176,0.305604,0.011072,0,0,0,0,0,0,7e-04,0.000578,0.687179,0.675332,0.252095,0.305604,0,0,19414458
2020-05-02,"ROU","Romania",1556,0.000785,0.001101,0.002571,0.001284,0.000545,0.000918,0.001928,0.001112,0.642152,0.018848,0.680591,0.01182,0.30148,0.018043,0.321337,0.011839,0,0,0,0,0.000785,0.002571,0.000545,0.001928,0.642152,0.680591,0.30148,0.321337,0,0,19414458
2020-05-03,"ROU","Romania",3797,0.006239,0.002097,0.003424,0.000948,0.006063,0.002068,0.003424,0.000948,0.639053,0.012793,0.667106,0.007648,0.28414,0.012013,0.324467,0.007598,0.049511,0.005778,0.051093,0.003573,0.006239,0.003424,0.006063,0.003424,0.639053,0.667106,0.28414,0.324467,0.049511,0.051093,19414458
2020-05-04,"ROU","Romania",3725,0.000743,0.00071,0.001611,0.000657,0.000743,0.00071,0.001611,0.000657,0.667215,0.012281,0.686443,0.007601,0.310733,0.012061,0.354631,0.007838,0.398379,0.012759,0.438121,0.008129,0.000743,0.001611,0.000743,0.001611,0.667215,0.686443,0.310733,0.354631,0.398379,0.438121,19414458
2020-05-05,"ROU","Romania",3759,0.003145,0.001417,0.002128,0.000752,0.00276,0.001328,0.001862,0.000703,0.655126,0.012029,0.679702,0.00761,0.31076,0.011712,0.342378,0.007739,0.386446,0.012323,0.421123,0.008053,0.003145,0.002128,0.00276,0.001862,0.655126,0.679702,0.31076,0.342378,0.386446,0.421123,19414458
2020-05-06,"ROU","Romania",3738,0.001104,0.000843,0.00214,0.000756,0.001654,0.001032,0.002943,0.000886,0.656659,0.012061,0.683521,0.007607,0.339398,0.012027,0.370519,0.007899,0.374878,0.012296,0.424291,0.008084,0.001104,0.00214,0.001654,0.002943,0.656659,0.683521,0.339398,0.370519,0.374878,0.424291,19414458
2020-05-07,"ROU","Romania",3442,0.001834,0.001142,0.002615,0.00087,0.002494,0.001331,0.002324,0.000821,0.673641,0.012512,0.698722,0.00782,0.320624,0.012455,0.366357,0.008212,0.357908,0.012793,0.404126,0.008364,0.001834,0.002615,0.002494,0.002324,0.673641,0.698722,0.320624,0.366357,0.357908,0.404126,19414458
2020-05-08,"ROU","Romania",3343,0.003466,0.00156,0.001496,0.000668,0.005167,0.001903,0.002393,0.000845,0.676274,0.012418,0.690398,0.007996,0.330815,0.012487,0.353276,0.008267,0.378903,0.012875,0.406222,0.008494,0.003466,0.001496,0.005167,0.002393,0.676274,0.690398,0.330815,0.353276,0.378903,0.406222,19414458
2020-05-09,"ROU","Romania",3303,0.001566,0.001082,0.001817,0.000741,0.002204,0.001283,0.002422,0.000855,0.665247,0.012912,0.695428,0.008008,0.317074,0.012732,0.355434,0.008328,0.359318,0.013128,0.394187,0.008503,0.001566,0.001817,0.002204,0.002422,0.665247,0.695428,0.317074,0.355434,0.359318,0.394187,19414458
2020-05-10,"ROU","Romania",3396,0.001979,0.001164,0.002945,0.00093,0.001979,0.001164,0.002945,0.00093,0.690473,0.012102,0.712309,0.007768,0.326564,0.012277,0.374264,0.008304,0.347242,0.012463,0.383392,0.008343,0.001979,0.002945,0.001979,0.002945,0.690473,0.712309,0.326564,0.374264,0.347242,0.383392,19414458
2020-05-11,"ROU","Romania",3458,0.000948,0.000825,0.001446,0.000646,0.000561,0.000635,0.000868,0.000501,0.693097,0.012368,0.708791,0.007726,0.353627,0.012821,0.39705,0.008321,0.383993,0.013042,0.414401,0.008377,0.000948,0.001446,0.000561,0.000868,0.693097,0.708791,0.353627,0.39705,0.383993,0.414401,19414458
2020-05-12,"ROU","Romania",3261,0.00191,0.001154,0.002453,0.000866,0.001845,0.001134,0.002147,0.00081,0.688543,0.012238,0.710212,0.007944,0.329392,0.012421,0.378105,0.008492,0.359043,0.012678,0.398037,0.008572,0.00191,0.002453,0.001845,0.002147,0.688543,0.710212,0.329392,0.378105,0.359043,0.398037,19414458
2020-05-13,"ROU","Romania",3209,0.007105,0.002322,0.004051,0.001121,0.007478,0.002381,0.004674,0.001204,0.711276,0.012526,0.714553,0.007973,0.353756,0.013217,0.384232,0.008587,0.359484,0.013264,0.391088,0.008614,0.007105,0.004051,0.007478,0.004674,0.711276,0.714553,0.353756,0.384232,0.359484,0.391088,19414458
2020-05-14,"ROU","Romania",3401,0.001663,0.001106,0.002352,0.000831,0.00129,0.000975,0.001764,0.00072,0.697318,0.012472,0.705969,0.007812,0.363292,0.013057,0.40047,0.008402,0.345036,0.012906,0.382535,0.008334,0.001663,0.002352,0.00129,0.001764,0.697318,0.705969,0.363292,0.40047,0.345036,0.382535,19414458
2020-05-15,"ROU","Romania",3338,0.003896,0.001637,0.001498,0.000669,0.003545,0.001561,0.001198,0.000599,0.707685,0.011949,0.725584,0.007723,0.379814,0.01275,0.422708,0.00855,0.345812,0.012495,0.378071,0.008393,0.003896,0.001498,0.003545,0.001198,0.707685,0.725584,0.379814,0.422708,0.345812,0.378071,19414458
2020-05-16,"ROU","Romania",3498,0.002089,0.001173,0.003145,0.000947,0.00356,0.001531,0.004002,0.001068,0.724287,0.011484,0.748999,0.007331,0.420286,0.012684,0.473699,0.008442,0.342825,0.012197,0.379074,0.008203,0.002089,0.003145,0.00356,0.004002,0.724287,0.748999,0.420286,0.473699,0.342825,0.379074,19414458
2020-05-17,"ROU","Romania",3511,0.003148,0.001377,0.002848,0.000899,0.003459,0.001443,0.003418,0.000985,0.758646,0.010521,0.763315,0.007173,0.438948,0.012202,0.494731,0.008438,0.357393,0.011783,0.376531,0.008177,0.003148,0.002848,0.003459,0.003418,0.758646,0.763315,0.438948,0.494731,0.357393,0.376531,19414458
2020-05-18,"ROU","Romania",3366,0.003778,0.001701,0.00208,0.000785,0.003778,0.001701,0.00208,0.000785,0.765222,0.01175,0.768271,0.007273,0.459891,0.013816,0.498812,0.008618,0.349451,0.013217,0.386215,0.008392,0.00308446836302852,0.0021101424609286,0.00337292797790348,0.00204590901382689,0.750861362705441,0.771276497943829,0.458825294860165,0.503541652455129,0.349451,0.386215,19414458
2020-05-19,"ROU","Romania",3669,0.001139,0.000894,0.001908,0.00072,0.001459,0.001011,0.002726,0.000861,0.765383,0.011229,0.788771,0.006739,0.437595,0.013145,0.498228,0.008255,0.357054,0.012696,0.393023,0.008063,0.00280319924526448,0.00213740243130405,0.0030994227823055,0.00266747420855296,0.762053679810545,0.787435822360988,0.450400801614721,0.500484542846593,0.357054,0.393023,19414458
2020-05-20,"ROU","Romania",3742,0.003726,0.001511,0.003741,0.000998,0.002862,0.001325,0.004009,0.001033,0.771719,0.010411,0.786211,0.006702,0.450502,0.012342,0.482362,0.008169,0.365303,0.011944,0.377873,0.007926,0.00296672205007673,0.00253266805886127,0.00286180540959887,0.00401810332846758,0.771582420261508,0.789346104404254,0.452582243427275,0.485315112418952,0.365303,0.377873,19414458
2020-05-21,"ROU","Romania",2771,0.001353,0.001074,0.001444,0.000721,0.001451,0.001113,0.001804,0.000806,0.768184,0.012333,0.79935,0.007608,0.415514,0.014403,0.486828,0.009495,0.317831,0.013609,0.353302,0.00908,0.00275746106429634,0.00222392848432964,0.00288292600209285,0.00191680528847144,0.776811595279843,0.798370002309153,0.426589937951135,0.484110915706855,0.317831,0.353302,19414458
2020-05-22,"ROU","Romania",3091,0.000764,0.000796,0.001618,0.000723,0.000972,0.000898,0.001941,0.000792,0.782449,0.011885,0.798124,0.00722,0.454623,0.014344,0.515367,0.008989,0.351825,0.013757,0.37593,0.008712,0.00251299915983471,0.00210806558406225,0.00265331491539332,0.00234704438011777,0.785003412476395,0.799741058548494,0.441952238765639,0.510920374670613,0.351825,0.37593,19414458
2020-05-23,"ROU","Romania",3415,0.001277,0.000921,0.002635,0.000877,0.001633,0.001041,0.003221,0.00097,0.779684,0.010686,0.792972,0.006933,0.452589,0.012833,0.508638,0.008555,0.329066,0.012115,0.360176,0.008215,0.0023715383811747,0.00214620553349497,0.00253722051286487,0.0025164146603801,0.7899130427427,0.79491452781467,0.450583545586923,0.512458243987558,0.329066,0.360176,19414458
2020-05-24,"ROU","Romania",3542,0.001336,0.000924,0.001412,0.000631,0.000372,0.000487,0.000847,0.000489,0.782148,0.010437,0.804065,0.006669,0.464192,0.01261,0.525127,0.008391,0.35157,0.012073,0.361095,0.008071,0.0022568823702624,0.0020498273819787,0.000680125937574824,0.00223909744704763,0.792501866912713,0.801567503052753,0.462395247637903,0.524122717436249,0.35157,0.361095,19414458
2020-05-25,"ROU","Romania",3495,0.000828,0.000753,0.001717,7e-04,0.000828,0.000753,0.001717,7e-04,0.77377,0.010959,0.79485,0.006831,0.446519,0.013021,0.494993,0.008457,0.353419,0.012521,0.381116,0.008215,0.00206709534899335,0.00199604799400961,0.0018167783672094,0.002165503484567,0.785590321053646,0.797095773162887,0.45380594098172,0.500704958798788,0.353419,0.381116,19414458
2020-05-26,"ROU","Romania",3382,0.002863,0.001403,0.002365,0.000835,0.00228,0.001252,0.001478,0.000661,0.795639,0.010588,0.805441,0.006807,0.443367,0.013044,0.501183,0.008598,0.336949,0.012411,0.362507,0.008266,0.00216780392719065,0.00201009797314509,0.00190355672402468,0.0020782258671703,0.793156677118866,0.803195802905904,0.44559454168451,0.497900325563686,0.336949,0.362507,19414458
2020-05-27,"ROU","Romania",3365,0.002654,0.00139,0.001783,0.000727,0.002052,0.001223,0.001783,0.000727,0.76291,0.011489,0.802675,0.006861,0.435467,0.013394,0.487667,0.008617,0.33105,0.012713,0.360178,0.008276,0.00220484060561724,0.00196879885673186,0.00191983881047808,0.00202796485224591,0.781428332326265,0.803652077031011,0.436381809592939,0.48844316539796,0.33105,0.360178,19414458
