"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-24,"UZB","Uzbekistan",105,0,0,0,0,0.011264,0.011098,0.009524,0.009478,0.69594,0.048375,0.685714,0.045304,0.229468,0.04422,0.247619,0.042123,NA,NA,NA,NA,0,0,0.011264,0.009524,0.69594,0.685714,0.229468,0.247619,NA,NA,32981715
2020-04-25,"UZB","Uzbekistan",364,0.013373,0.007031,0.005495,0.003875,0.027932,0.010086,0.010989,0.005464,0.712319,0.027709,0.739011,0.023019,0.226191,0.025608,0.247253,0.022612,NA,NA,NA,NA,0.013373,0.005495,0.027932,0.010989,0.712319,0.739011,0.226191,0.247253,NA,NA,32981715
2020-04-26,"UZB","Uzbekistan",166,0,0,0,0,0,0,0,0,0.647798,0.039397,0.668675,0.036533,0.237603,0.035104,0.246988,0.033472,NA,NA,NA,NA,0,0,0,0,0.647798,0.668675,0.237603,0.246988,NA,NA,32981715
2020-04-27,"UZB","Uzbekistan",149,0.01126,0.010072,0.006711,0.006689,0.01126,0.010072,0.006711,0.006689,0.61131,0.04653,0.61745,0.039815,0.205598,0.038577,0.228188,0.03438,NA,NA,NA,NA,0.01126,0.006711,0.01126,0.006711,0.61131,0.61745,0.205598,0.228188,NA,NA,32981715
2020-04-28,"UZB","Uzbekistan",131,0,0,0,0,0,0,0,0,0.67659,0.043616,0.679389,0.040777,0.27372,0.041573,0.282443,0.039333,NA,NA,NA,NA,0,0,0,0,0.67659,0.679389,0.27372,0.282443,NA,NA,32981715
2020-04-29,"UZB","Uzbekistan",131,0,0,0,0,0,0,0,0,0.636769,0.047386,0.664122,0.041265,0.300452,0.045171,0.320611,0.040777,NA,NA,NA,NA,0,0,0,0,0.636769,0.664122,0.300452,0.320611,NA,NA,32981715
2020-04-30,"UZB","Uzbekistan",129,0,0,0,0,0,0,0,0,0.674868,0.04763,0.682171,0.040997,0.251465,0.044115,0.271318,0.039148,NA,NA,NA,NA,0,0,0,0,0.674868,0.682171,0.251465,0.271318,NA,NA,32981715
2020-05-01,"UZB","Uzbekistan",109,0.021983,0.016251,0.009174,0.009132,0.021983,0.016251,0.009174,0.009132,0.710283,0.050276,0.761468,0.040821,0.277402,0.04962,0.321101,0.044721,0,0,0,0,0.021983,0.009174,0.021983,0.009174,0.710283,0.761468,0.277402,0.321101,0,0,32981715
2020-05-03,"UZB","Uzbekistan",172,0.00272,0.00444,0.005814,0.005797,0.00272,0.00444,0.005814,0.005797,0.740274,0.037382,0.761628,0.032489,0.2774,0.038169,0.302326,0.035019,0.069678,0.021706,0.075581,0.020155,0.00272,0.005814,0.00272,0.005814,0.740274,0.761628,0.2774,0.302326,0.069678,0.075581,32981715
2020-05-04,"UZB","Uzbekistan",208,0,0,0,0,0,0,0,0,0.729776,0.034215,0.75,0.030024,0.349647,0.036741,0.375,0.033568,0.441108,0.038255,0.423077,0.034256,0,0,0,0,0.729776,0.75,0.349647,0.375,0.441108,0.423077,32981715
