"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","population"
2020-05-17,"OMN","Oman",123,0.015062,0.012621,0.01626,0.011404,0.015062,0.012621,0.01626,0.011404,0.631808,0.047246,0.581818,0.046197,0.255413,0.041858,0.27193,0.041024,0.604669,0.048347,0.596154,0.048175,0.0148509416247177,0.00797338200175222,0.0217285012476832,0.0150595428729056,0.00667806456610013,0.0234410211797111,0.0150752256651397,0.00940721788574662,0.0207432334445327,0.0162600013649267,0.0100778719705588,0.0224421307592947,0.268537589937402,0.240163027843737,0.296912152031066,0.276782462675278,0.252401242931738,0.301163682418817,4974992
2020-05-18,"OMN","Oman",125,0.030446,0.019097,0.016,0.011223,0.030446,0.019097,0.016,0.011223,0.625976,0.047793,0.588785,0.046998,0.182796,0.038935,0.203704,0.037364,0.490916,0.049393,0.466019,0.049499,0.0303878955803444,0.0232232764891846,0.0375525146715043,0.0159718383195842,0.00716697469569784,0.0247767019434706,0.030442587873332,0.0247722181868806,0.0361129575597834,0.0159999992708222,0.00981786969646813,0.0221821288451763,0.264217918843473,0.236196945368252,0.292238892318694,0.272440518907879,0.24839170561569,0.296489332200069,4974992
2020-05-19,"OMN","Oman",114,0,0,0,0,0,0,0,0,0.587355,0.048382,0.580952,0.048275,0.274143,0.042977,0.275229,0.042924,0.523941,0.049027,0.495238,0.048973,0.00161476441855793,-0.00410029091513747,0.00732981975225333,0.00281377470398196,-0.00359312665956359,0.0092206760675275,4.55137698318264e-06,-0.000120872253955606,0.000129975007921971,1.16844981248667e-11,-3.55073281292973e-08,3.55306971255471e-08,0.259803089428619,0.23197163633541,0.287634542521828,0.268062238520519,0.244186298006859,0.291938179034179,4974992
2020-05-20,"OMN","Oman",129,0.004433,0.006495,0.007752,0.007722,0.004433,0.006495,0.007752,0.007722,0.64007,0.044323,0.601626,0.043455,0.334329,0.041521,0.300813,0.042711,0.504212,0.046198,0.483051,0.046223,6.20349913284474e-05,-0.00037016916596631,0.000494239148623205,0.000508056438564927,-0.00172638582641476,0.00274249870354461,3.87380890516092e-08,-1.59907837481296e-06,1.67655455291618e-06,5.18262895069187e-16,-2.39469923884451e-12,2.39573576463464e-12,0.255273075739974,0.227531400844003,0.283014750635945,0.263737529040407,0.239922550116808,0.287552507964006,4974992
2020-05-21,"OMN","Oman",141,0,0,0,0,0,0,0,0,0.670357,0.039496,0.698529,0.040458,0.21949,0.035026,0.207407,0.035756,0.431095,0.043564,0.442748,0.043434,0.000672638030596607,-0.0021694741232825,0.00351475018447572,0.00175868530587526,-0.00319106596239422,0.00670843657414474,0.00030114053332364,-0.00498976083507612,0.0055920419017234,3.25290169540386e-06,-0.00600011835765128,0.00600662416104208,0.250636807555834,0.222903526863823,0.278370088247846,0.259523240246906,0.235668297667242,0.283378182826571,4974992
2020-05-22,"OMN","Oman",124,0.010492,0.010749,0.008065,0.008032,0.010492,0.010749,0.008065,0.008032,0.697148,0.043189,0.711712,0.043811,0.290231,0.043338,0.300885,0.042887,0.506782,0.049184,0.471154,0.049262,0.0101417204553275,0.0029945845984063,0.0172888563122486,0.00691720032468097,-0.00177333645048399,0.0156077370998459,0.0104799867746851,0.00481006648641386,0.0161499070629564,0.00806499826650782,0.00188286915989648,0.0142471273731192,0.245957108568948,0.218239847324454,0.273674369813442,0.255463030241513,0.231555336285312,0.279370724197714,4974992
2020-05-23,"OMN","Oman",107,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212176728958947,-0.00296475806117425,0.00720829264035318,0.00282643701192866,-0.00344303490090994,0.00909590892476726,0.000165999591576982,-0.00288854781223899,0.00322054699539296,1.49413844049188e-07,-0.00031288379835433,0.000313182626042428,0.241371592960202,0.21373904107913,0.269004144841274,0.251599574372188,0.227697980694781,0.275501168049595,4974992
2020-05-24,"OMN","Oman",124,0,0,0,0,0,0,0,0,0.745212,0.041272,0.743363,0.041174,0.231789,0.040975,0.264957,0.039179,0.446103,0.047803,0.425926,0.048055,0.000922654067642214,-0.00157583567658482,0.00342114381186925,0.00174921005262806,-0.00270194293911359,0.00620036304436972,0.000348542037911236,-0.00398582753931903,0.00468291161514151,4.19314067386865e-06,-0.0059529377539249,0.00596132403527264,0.237057965125259,0.209591410090638,0.264524520159879,0.248015640916007,0.224205291565292,0.271825990266723,4974992
2020-05-25,"OMN","Oman",112,0.007104,0.009148,0.008929,0.008889,0.007104,0.009148,0.008929,0.008889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00522374148850902,-0.000420840407088731,0.0108683233841068,0.00499931733377665,-0.00103836026815803,0.0110369949357113,0.00706645853130535,0.00140014254251715,0.0127327745200935,0.00892899720203039,0.00274686821025514,0.0151111261938056,0.233205506075021,0.206012133069035,0.260398879081007,0.244826924740829,0.221230526665698,0.268423322815961,4974992
2020-05-26,"OMN","Oman",135,0.019095,0.01281,0.014815,0.010398,0.019095,0.01281,0.014815,0.010398,0.713311,0.040383,0.729508,0.04111,0.183836,0.036705,0.209677,0.034926,0.489321,0.046618,0.508621,0.046615,0.0198038728249876,0.0128208512505569,0.0267868943994183,0.0164761552870748,0.00794339713031705,0.0250089134438326,0.0191154897210921,0.0134461666510745,0.0247848127911096,0.0148150016134126,0.00863287247448403,0.0209971307523412,0.229986445999269,0.203098285916789,0.256874606081749,0.242177846617316,0.2188498764875,0.265505816747132,4974992
2020-05-27,"OMN","Oman",114,0.014605,0.012097,0.017544,0.012296,0.025905,0.016018,0.026316,0.014992,0.650603,0.045137,0.695238,0.046752,0.213624,0.04143,0.235849,0.039999,0.499142,0.049393,0.466019,0.049507,0.0138570472768971,0.00685703698473873,0.0208570575690554,0.0163346062060966,0.00755457199308809,0.0251146404191051,0.0258905259451575,0.0202206927443691,0.031560359145946,0.0263159994621271,0.0201338704243904,0.0324981284998638,0.227520895149398,0.20089267551011,0.254149114788686,0.240186157318753,0.217104571595057,0.263267743042448,4974992
2020-05-28,"OMN","Oman",127,0,0,0,0,0,0,0,0,0.749273,0.038631,0.782609,0.040595,0.273255,0.040832,0.258621,0.041555,0.541845,0.047693,0.545455,0.047723,0.00204626600060384,-0.00407375367710968,0.00816628567831737,0.00258922134535516,-0.00480303825493416,0.00998148094564448,0.000414238295356686,-0.00466004989010316,0.00548852648081653,2.22044604925031e-16,-3.00496142864649e-13,3.00940232074499e-13,0.225882868008439,0.199404641246366,0.252361094770511,0.238938383189482,0.216012678311729,0.261864088067235,4974992
2020-05-29,"OMN","Oman",135,0,0,0,0,0,0,0,0,0.755356,0.038267,0.755906,0.038296,0.230907,0.038174,0.248062,0.037248,0.538187,0.045567,0.471074,0.04551,0.000323255201624877,-0.00120491205191595,0.0018514224551657,0.000409086643924128,-0.0014504439316267,0.00226861721947495,6.81464267729294e-09,-2.86155467152517e-07,2.99784752507103e-07,2.22044604925031e-16,-1.0299744899807e-12,1.03041857919055e-12,0.225140235357059,0.198602840838403,0.251677629875716,0.238511039984666,0.215546745675684,0.261475334293648,4974992
2020-05-30,"OMN","Oman",150,0.010855,0.009013,0.006667,0.006644,0,0,0,0,0.822426,0.032478,0.82963,0.033013,0.172391,0.032906,0.181159,0.032271,0.49077,0.04364,0.477273,0.043678,0.000262036511250676,-0.000962687965213867,0.00148676098771522,0.000367345589254294,-0.00124392982492488,0.00197862100343347,8.16406175598068e-09,-3.20413405161116e-07,3.36741528673078e-07,2.22044604925031e-16,-9.58756575106464e-13,9.59200664316314e-13,0.225378673096598,0.198541546999786,0.25221579919341,0.238983671599571,0.215751305353871,0.262216037845271,4974992
2020-05-31,"OMN","Oman",141,0,0,0,0,0.00507,0.007362,0.007092,0.007067,0.789316,0.0347,0.807692,0.035904,0.206139,0.037443,0.242424,0.035344,0.582848,0.0449,0.504,0.044281,0.00203841990874526,-0.00474421213552206,0.00882105195301257,0.00257046926477083,-0.00534931124224219,0.0104902497717839,0.00506084180809594,-0.000609146520442178,0.0107308301366341,0.00709200464252616,0.000909875605627078,0.0132741336794252,0.22670894555663,0.199306056919471,0.254111834193789,0.240439317869006,0.216682918516907,0.264195717221104,4974992
2020-06-02,"OMN","Oman",126,0.012828,0.010978,0.015873,0.011134,0.012828,0.010978,0.015873,0.011134,0.79272,0.037752,0.798246,0.038133,0.235398,0.041424,0.263158,0.03991,0.601587,0.047093,0.590909,0.046892,0.0125635077995694,0.00539869306492917,0.0197283225342097,0.0152257892728876,0.00629170993201895,0.0241598686137563,0.0128305168235243,0.00716008518732437,0.0185009484597242,0.0158729965468154,0.00969086728666534,0.0220551258069655,0.229187187767204,0.2009425129828,0.257431862551608,0.242907126542874,0.218359639858284,0.267454613227465,4974992
2020-06-04,"OMN","Oman",102,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.257007,0.043519,0.25,0.043918,NA,NA,NA,NA,0.00102648482871687,-0.00424810802623409,0.00630107768366784,0.00250430309995344,-0.00363787927891007,0.00864648547881695,5.70760572577691e-06,-0.000122019170484753,0.000133434381936307,2.22044604925031e-16,-5.30700084343917e-13,5.31144173553767e-13,0.232843033402551,0.203557660455993,0.262128406349109,0.246398234989763,0.22087022188142,0.271926248098107,4974992
2020-06-05,"OMN","Oman",123,0.004396,0.006995,0.00813,0.008097,0.004396,0.006995,0.00813,0.008097,0.809744,0.031153,0.891089,0.03925,0.187223,0.039254,0.205607,0.037889,NA,NA,NA,NA,6.65231454475375e-05,-0.000517130805271249,0.000650177096166324,0.000373300962463573,-0.00112224413336862,0.00186884605829576,2.83500424342551e-06,-4.26511762933613e-05,4.83211847802123e-05,2.22044604925031e-16,-3.71528611346795e-13,3.71972700556645e-13,0.237713866115281,0.207260966211423,0.26816676601914,0.250953746696866,0.224329750377162,0.27757774301657,4974992
2020-06-06,"OMN","Oman",101,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000483711540413065,-0.00175387609661421,0.00272129917744034,0.0027700119671964,-0.00307513896449643,0.00861516289888923,0.000159653292716461,-0.00052640049162353,0.000845707077056451,2.00880559742475e-05,-0.00584321133006178,0.00588338744201027,0.243829284234047,0.212202429543111,0.275456138924982,0.256590764572937,0.228882999657352,0.284298529488523,4974992
2020-06-07,"OMN","Oman",102,0.008334,0.010347,0.019608,0.013728,0.008334,0.010347,0.019608,0.013728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00887532836515729,0.00190275647344794,0.0158479002568666,0.0188008653180912,0.00992373790664831,0.027677992729534,0.0083284839712085,0.00266742721114687,0.0139895407312701,0.0196079287334326,0.0134258018266638,0.0257900556402015,0.251203100101835,0.21854749011314,0.28385871009053,0.263288283173741,0.234672207577603,0.291904358769879,4974992
2020-06-09,"OMN","Oman",104,0.019712,0.017128,0.009615,0.009569,0.019712,0.017128,0.009615,0.009569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190143970547075,0.0120978443869813,0.0259309497224337,0.0112530442794057,0.00320741984967704,0.0192986687091343,0.0197151767380188,0.0140480209443825,0.0253823325316551,0.00961538029724968,0.00343328408698473,0.0157974765075146,0.259817241934393,0.226301291243176,0.293333192625611,0.270979950732861,0.241669523117297,0.300290378348426,4974992
2020-06-11,"OMN","Oman",106,0.007821,0.009516,0.009434,0.009389,0.007821,0.009516,0.009434,0.009389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00931425457045026,0.00370968811152353,0.014918821029377,0.00657111128033502,0.001447756022186,0.011694466538484,0.00781018089432945,0.00215348731099262,0.0134668744776663,0.00943308325520668,0.00325111103547651,0.0156150554749369,0.269641590455078,0.235352397970662,0.303930782939495,0.27957841341654,0.249727807547814,0.309429019285265,4974992
2020-06-12,"OMN","Oman",140,0.006514,0.007851,0.007143,0.007117,0.006514,0.007851,0.007143,0.007117,0.885548,0.028719,0.877863,0.027922,0.251123,0.038327,0.263158,0.037745,0.431844,0.044135,0.408,0.044482,0.00571872020467028,9.44881273095624e-05,0.011342952282031,0.00921230732177218,0.00102023636471737,0.017404378278827,0.00653020960452057,0.000869858428373987,0.0121905607806672,0.00714497208464252,0.000963691442086517,0.0133262527271985,0.280636585163602,0.24532333502888,0.315949835298324,0.288980929574924,0.258443617873279,0.319518241276569,4974992
2020-06-13,"OMN","Oman",130,0.014749,0.012768,0.015385,0.010795,0.023237,0.015957,0.023077,0.013169,0.767366,0.03398,0.838983,0.039061,0.32332,0.043993,0.352941,0.043059,0.458512,0.046598,0.482759,0.046464,0.0145604810763119,0.00742467175383584,0.021696290398788,0.0143135949667746,0.00549615651628115,0.0231310334172681,0.0232333164233401,0.0175632856634211,0.0289033471832591,0.0230764169608399,0.0168943664457033,0.0292584674759766,0.292721642328671,0.255484330181112,0.32995895447623,0.299048718659018,0.267093946038287,0.33100349127975,4974992
2020-06-14,"OMN","Oman",103,0,0,0,0,0.012015,0.012452,0.009709,0.009661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00142603030403725,-0.00493678504468866,0.00778884565276315,0.00243113521414706,-0.00518052017953446,0.0100427906078286,0.0120175114774978,0.00634725541749956,0.0176877675374961,0.00970964547688378,0.00352762160616072,0.0158916693476068,0.305789523206736,0.2648944246306,0.346684621782871,0.309645660568421,0.27480451454504,0.344486806591802,4974992
2020-06-15,"OMN","Oman",106,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.325242,0.04617,0.313725,0.046614,NA,NA,NA,NA,4.42848132486319e-07,-6.17177346561824e-06,7.05746973059088e-06,2.17501432598135e-05,-0.00020368541118096,0.000247185697700587,7.08604652251654e-06,-7.63134084530232e-05,9.04855014980562e-05,7.10822851379265e-06,-3.80977822255849e-05,5.23142392531702e-05,0.319735189231595,0.272511689079931,0.366958689383259,0.320709522144978,0.280702516836614,0.360716527453343,4974992
2020-06-26,"OMN","Oman",109,0.006469,0.008446,0.009174,0.009132,0.006469,0.008446,0.009174,0.009132,NA,NA,NA,NA,0.353548,0.04761,0.34,0.048048,NA,NA,NA,NA,1.53190984584308e-09,-3.72792285671893e-08,4.03430482588755e-08,9.84796585046869e-07,-1.56823490600968e-05,1.76519422301905e-05,6.01383591413413e-09,-5.10551169590932e-07,5.225788414192e-07,0.00917383549293465,0.00299171137222369,0.0153559596136456,0.334471573484568,0.277531081081315,0.391412065887821,0.33221084538906,0.284180717987737,0.380240972790383,4974992
2020-07-10,"OMN","Oman",102,0,0,0,0,0.006481,0.008558,0.009804,0.009756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33210988127919e-09,-1.73170252645838e-07,1.83834472408396e-07,2.5905071882505e-06,-5.14868930474108e-05,5.66679074239118e-05,7.92468211343597e-09,-1.64943500572076e-06,1.66528436994763e-06,0.00980406201143696,0.00362193367858421,0.0159861903442897,0.349927701774948,0.279764529026578,0.420090874523318,0.344137179825299,0.285213498716694,0.403060860933904,4974992
2020-07-11,"OMN","Oman",102,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49843529699778e-06,-6.24783378569493e-05,6.74752084509449e-05,0.000122774168922664,-0.00181197727699921,0.00205752561484453,2.64534390055927e-06,-0.000507423469148666,0.000512714156949784,2.22044604925031e-16,-1.99915844310077e-14,2.04356736408578e-14,0.366098089129673,0.279792468906117,0.452403709353229,0.356491677364499,0.284414357725264,0.428568997003734,4974992
2020-07-18,"OMN","Oman",101,0.018197,0.014939,0.029703,0.016892,0.018197,0.014939,0.029703,0.016892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181929505326216,0.0110076355888402,0.0253782654764029,0.0296962560504165,0.0206790023881803,0.0387135097126526,0.0181969629906371,0.0125264687796469,0.0238674572016272,0.0297029985573016,0.0235208687918985,0.0358851283227047,0.383015720631906,0.278053931654661,0.487977509609152,0.369289700388284,0.282221390874827,0.456358009901742,4974992
