"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"BGD","Bangladesh",885,0.014057,0.006744,0.016949,0.004339,0.01532,0.007036,0.020339,0.004745,0.507777,0.028638,0.560452,0.016684,0.124513,0.018913,0.164972,0.012476,NA,NA,NA,NA,0.014057,0.016949,0.01532,0.020339,0.507777,0.560452,0.124513,0.164972,NA,NA,163046173
2020-04-24,"BGD","Bangladesh",757,0.013947,0.006527,0.019815,0.005065,0.012272,0.006127,0.017173,0.004722,0.50859,0.027823,0.544254,0.018101,0.168581,0.020836,0.17041,0.013666,NA,NA,NA,NA,0.013947,0.019815,0.012272,0.017173,0.50859,0.544254,0.168581,0.17041,NA,NA,163046173
2020-04-25,"BGD","Bangladesh",702,0.058605,0.013509,0.035613,0.006995,0.0529,0.012874,0.037037,0.007128,0.483212,0.028741,0.547009,0.018788,0.136757,0.019762,0.14245,0.013191,NA,NA,NA,NA,0.058605,0.035613,0.0529,0.037037,0.483212,0.547009,0.136757,0.14245,NA,NA,163046173
2020-04-26,"BGD","Bangladesh",682,0.015633,0.006969,0.026393,0.006138,0.023886,0.008578,0.030792,0.006615,0.508838,0.028084,0.567449,0.018971,0.134888,0.01919,0.152493,0.013766,NA,NA,NA,NA,0.015633,0.026393,0.023886,0.030792,0.508838,0.567449,0.134888,0.152493,NA,NA,163046173
2020-04-27,"BGD","Bangladesh",659,0.004173,0.004141,0.01214,0.004266,0.009281,0.00616,0.015175,0.004762,0.541525,0.03201,0.567527,0.019299,0.189148,0.025159,0.165402,0.014473,NA,NA,NA,NA,0.004173,0.01214,0.009281,0.015175,0.541525,0.567527,0.189148,0.165402,NA,NA,163046173
2020-04-28,"BGD","Bangladesh",701,0.022378,0.008536,0.031384,0.006585,0.022607,0.008579,0.029957,0.006439,0.508465,0.028853,0.53067,0.018849,0.14584,0.02037,0.155492,0.013687,NA,NA,NA,NA,0.022378,0.031384,0.022607,0.029957,0.508465,0.53067,0.14584,0.155492,NA,NA,163046173
2020-04-29,"BGD","Bangladesh",705,0.028299,0.009658,0.021277,0.005435,0.035125,0.010722,0.02695,0.006099,0.508869,0.029115,0.58156,0.018579,0.192478,0.022961,0.18156,0.014518,NA,NA,NA,NA,0.028299,0.021277,0.035125,0.02695,0.508869,0.58156,0.192478,0.18156,NA,NA,163046173
2020-04-30,"BGD","Bangladesh",601,0.023133,0.009475,0.028286,0.006763,0.029568,0.010677,0.033278,0.007316,0.593811,0.030956,0.587354,0.020082,0.227507,0.026424,0.211314,0.016652,NA,NA,NA,NA,0.023133,0.028286,0.029568,0.033278,0.593811,0.587354,0.227507,0.211314,NA,NA,163046173
2020-05-01,"BGD","Bangladesh",463,0.038691,0.013407,0.030238,0.007958,0.042343,0.013999,0.025918,0.007384,0.543902,0.034624,0.535637,0.023178,0.220526,0.028822,0.207343,0.018841,0,0,0,0,0.038691,0.030238,0.042343,0.025918,0.543902,0.535637,0.220526,0.207343,0,0,163046173
2020-05-02,"BGD","Bangladesh",365,0.012728,0.009142,0.008219,0.004726,0.012728,0.009142,0.008219,0.004726,0.572929,0.040342,0.583562,0.025803,0.128625,0.027304,0.156164,0.019001,0,0,0,0,0.012728,0.008219,0.012728,0.008219,0.572929,0.583562,0.128625,0.156164,0,0,163046173
2020-05-03,"BGD","Bangladesh",812,0.007063,0.004076,0.018473,0.004725,0.008686,0.004517,0.019704,0.004877,0.550346,0.024215,0.577586,0.017334,0.169912,0.018281,0.178571,0.01344,0.068308,0.01228,0.075123,0.00925,0.007063,0.018473,0.008686,0.019704,0.550346,0.577586,0.169912,0.178571,0.068308,0.075123,163046173
2020-05-04,"BGD","Bangladesh",804,0.017547,0.006641,0.022388,0.005218,0.02032,0.007136,0.023632,0.005357,0.5853,0.024917,0.59204,0.017332,0.20197,0.020305,0.21393,0.014462,0.477277,0.025262,0.50995,0.01763,0.017547,0.022388,0.02032,0.023632,0.5853,0.59204,0.20197,0.21393,0.477277,0.50995,163046173
2020-05-05,"BGD","Bangladesh",801,0.026101,0.007866,0.022472,0.005237,0.0308,0.008525,0.027466,0.005775,0.585438,0.024307,0.599251,0.017315,0.212976,0.0202,0.213483,0.014478,0.510998,0.024664,0.535581,0.017622,0.026101,0.022472,0.0308,0.027466,0.585438,0.599251,0.212976,0.213483,0.510998,0.535581,163046173
2020-05-06,"BGD","Bangladesh",838,0.027572,0.00755,0.019093,0.004727,0.027569,0.007549,0.016706,0.004428,0.597726,0.022609,0.605012,0.016887,0.216022,0.018975,0.225537,0.014437,0.525052,0.023025,0.5179,0.017261,0.027572,0.019093,0.027569,0.016706,0.597726,0.605012,0.216022,0.225537,0.525052,0.5179,163046173
2020-05-07,"BGD","Bangladesh",874,0.014567,0.005981,0.018307,0.004535,0.008267,0.00452,0.016018,0.004247,0.591523,0.024538,0.620137,0.016417,0.224823,0.02084,0.229977,0.014234,0.560232,0.024778,0.544622,0.016845,0.014567,0.018307,0.008267,0.016018,0.591523,0.620137,0.224823,0.229977,0.560232,0.544622,163046173
2020-05-08,"BGD","Bangladesh",893,0.025954,0.007368,0.027996,0.00552,0.023943,0.007084,0.026876,0.005412,0.601685,0.022684,0.636058,0.0161,0.18128,0.017851,0.215006,0.013748,0.486765,0.02316,0.512878,0.016726,0.025954,0.027996,0.023943,0.026876,0.601685,0.636058,0.18128,0.215006,0.486765,0.512878,163046173
2020-05-09,"BGD","Bangladesh",904,0.017555,0.006063,0.02323,0.00501,0.018231,0.006177,0.025442,0.005237,0.608867,0.02253,0.625,0.016102,0.190352,0.018124,0.207965,0.013498,0.559243,0.022921,0.565265,0.016487,0.017555,0.02323,0.018231,0.025442,0.608867,0.625,0.190352,0.207965,0.559243,0.565265,163046173
2020-05-10,"BGD","Bangladesh",925,0.014129,0.005511,0.019459,0.004542,0.015306,0.005732,0.019459,0.004542,0.588562,0.022978,0.610811,0.016031,0.225519,0.019514,0.224865,0.013727,0.472396,0.023311,0.511351,0.016436,0.014129,0.019459,0.015306,0.019459,0.588562,0.610811,0.225519,0.224865,0.472396,0.511351,163046173
2020-05-11,"BGD","Bangladesh",870,0.014984,0.005405,0.013793,0.003954,0.009053,0.004214,0.009195,0.003236,0.586773,0.021909,0.614943,0.016498,0.253173,0.019347,0.257471,0.014824,0.526295,0.022216,0.514943,0.016944,0.014984,0.013793,0.009053,0.009195,0.586773,0.614943,0.253173,0.257471,0.526295,0.514943,163046173
2020-05-12,"BGD","Bangladesh",784,0.02918,0.008402,0.029337,0.006027,0.026779,0.008058,0.028061,0.005898,0.600518,0.024449,0.595663,0.017527,0.209906,0.020328,0.216837,0.014718,0.515659,0.024946,0.507653,0.017855,0.02918,0.029337,0.026779,0.028061,0.600518,0.595663,0.209906,0.216837,0.515659,0.507653,163046173
2020-05-13,"BGD","Bangladesh",772,0.025151,0.0079,0.020725,0.005127,0.029426,0.008526,0.024611,0.005576,0.605741,0.024655,0.617876,0.017488,0.211976,0.02062,0.234456,0.015248,0.502095,0.025225,0.510363,0.017992,0.025151,0.020725,0.029426,0.024611,0.605741,0.617876,0.211976,0.234456,0.502095,0.510363,163046173
2020-05-14,"BGD","Bangladesh",954,0.009199,0.004516,0.012579,0.003608,0.010184,0.004749,0.014675,0.003893,0.547663,0.023544,0.611111,0.015783,0.210978,0.0193,0.234801,0.013723,0.527409,0.023616,0.533543,0.016152,0.009199,0.012579,0.010184,0.014675,0.547663,0.611111,0.210978,0.234801,0.527409,0.533543,163046173
2020-05-15,"BGD","Bangladesh",962,0.016515,0.006099,0.013514,0.003723,0.016306,0.006061,0.013514,0.003723,0.614252,0.023295,0.635135,0.015521,0.211256,0.019535,0.222453,0.013409,0.547334,0.02382,0.555094,0.016022,0.016515,0.013514,0.016306,0.013514,0.614252,0.635135,0.211256,0.222453,0.547334,0.555094,163046173
