"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_mc_smooth","percent_mc_smooth_low","percent_mc_smooth_high","percent_mc_unw_smooth","percent_mc_unw_smooth_low","percent_mc_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","percent_hf_smooth","percent_hf_smooth_low","percent_hf_smooth_high","percent_hf_unw_smooth","percent_hf_unw_smooth_low","percent_hf_unw_smooth_high","population"
2020-04-23,"GTM","Guatemala",755,0.011634,0.006293,0.005298,0.002642,0.011634,0.006293,0.005298,0.002642,0.836557,0.021702,0.830464,0.013656,0.255037,0.025582,0.287417,0.01647,NA,NA,NA,NA,0.00358529765603646,0.000814727562306313,0.00635586774976661,0.00365881320910093,0.00156421746279699,0.00575340895540487,0.00464547650033585,0.00149432463190014,0.00779662836877156,0.0054291769698323,0.00262886781608513,0.00822948612357948,0.785275872250116,0.762328792012967,0.808222952487265,0.814447777792565,0.794113408872774,0.834782146712355,0.297696856658556,0.260663224222108,0.334730489095004,0.316944133159131,0.287576285753553,0.34631198056471,0.0344637230184443,0.00556146377760046,0.0633659822592882,0.032456722121167,0.0103144816980498,0.0545989625442842,17581476
2020-04-24,"GTM","Guatemala",795,0.00083,0.001868,0.002516,0.001777,0.001789,0.002741,0.005031,0.002509,0.79672,0.026103,0.806289,0.014016,0.278118,0.029063,0.298113,0.016223,NA,NA,NA,NA,0.00366971283641723,0.000899986648179022,0.00643943902465544,0.0037540611391832,0.00167021229393175,0.00583790998443466,0.00474969255257916,0.00160574302515049,0.00789364208000784,0.00553251127740665,0.00278536400979656,0.00827965854501674,0.784306646881488,0.763158257561884,0.805455036201092,0.813560508330849,0.796345450732443,0.830775565929256,0.303794333899168,0.270362241491624,0.337226426306713,0.326473692279994,0.300416598089941,0.352530786470047,0.0440441367494232,0.0102278642707252,0.0778604092281212,0.0418082275858276,0.0156980126393253,0.0679184425323299,17581476
2020-04-25,"GTM","Guatemala",907,0.005881,0.004167,0.006615,0.002692,0.008854,0.005105,0.00882,0.003105,0.789237,0.022227,0.829107,0.012499,0.331007,0.025645,0.372657,0.016055,NA,NA,NA,NA,0.00375612878348424,0.000987808668544981,0.0065244488984235,0.00385181359213381,0.00177929801314049,0.00592432917112713,0.00485627064448887,0.0017201536726496,0.00799238761632814,0.00563791818579678,0.00294371835530668,0.00833211801628689,0.783354171618354,0.763844210581528,0.802864132655181,0.812832336462001,0.798050443462469,0.827614229461534,0.309825519678088,0.279599841449952,0.340051197906224,0.335983511398945,0.312764758730554,0.359202264067336,0.0562877661523599,0.0170560196007644,0.0955195127039555,0.0538541103239883,0.0233253766338272,0.0843828440141494,17581476
2020-04-26,"GTM","Guatemala",888,0.012087,0.006145,0.007883,0.002968,0.020838,0.008032,0.012387,0.003712,0.751504,0.0243,0.813063,0.013083,0.297569,0.025708,0.351351,0.01602,NA,NA,NA,NA,0.00384459820745177,0.00107821452000831,0.00661098189489524,0.00395214892721519,0.00189148383027499,0.00601281402415539,0.00496527428736749,0.00183757132880475,0.00809297724593023,0.00574549057544999,0.00310379066865133,0.00838719048224866,0.782419247012962,0.764381529028809,0.800456964997114,0.812251237446889,0.799297845679879,0.8252046292139,0.315729254887543,0.288287396660956,0.34317111311413,0.345365997412704,0.324513143595992,0.366218851229416,0.0719349464481045,0.0268851669487488,0.11698472594746,0.0693706805157997,0.0340411021373251,0.104700258894274,17581476
2020-04-27,"GTM","Guatemala",829,0.007778,0.005534,0.006031,0.002689,0.013823,0.007354,0.010856,0.003599,0.729599,0.027978,0.79614,0.013992,0.33082,0.029637,0.342581,0.016483,NA,NA,NA,NA,0.00393517543372238,0.00117122398468941,0.00669912688275534,0.00405514852224724,0.00200677523952612,0.00610352180496836,0.00507676909016009,0.00195800932941928,0.0081955288509009,0.00585532605069321,0.00326543132790939,0.00844522077347704,0.78150267065192,0.764763733811801,0.798241607492039,0.811805303952947,0.80014061011029,0.823469997795605,0.321440508834818,0.296315111628751,0.346565906040884,0.354503533581692,0.335520402319578,0.373486664843806,0.0919318152808719,0.0408523679785381,0.143011262583206,0.0893579206169083,0.048988767523555,0.129727073710262,17581476
2020-04-28,"GTM","Guatemala",930,0.005376,0.00414,0.006452,0.002625,0.005687,0.004258,0.008602,0.003028,0.778589,0.023509,0.801075,0.01309,0.343987,0.026897,0.37957,0.015913,NA,NA,NA,NA,0.00402791645849283,0.00126685875369139,0.00678897416329426,0.0041608969037201,0.00212517957357159,0.00619661423386862,0.00519082283697618,0.00208148355296371,0.00830016212098865,0.00596752715772697,0.00342849757534249,0.00850655674011144,0.780605237346422,0.764985360788837,0.796225113904006,0.811482725634373,0.80062603728777,0.822339413980976,0.326890694052305,0.303566650449895,0.350214737654714,0.3632691159385,0.345625853014759,0.380912378862241,0.11748752279858,0.0604914730660085,0.174483572531152,0.115103930329169,0.0697118272510677,0.160496033407271,17581476
2020-04-29,"GTM","Guatemala",825,0.000475,0.001284,0.001212,0.001211,0.001517,0.002293,0.003636,0.002096,0.783697,0.024256,0.802424,0.013863,0.291067,0.026762,0.346667,0.016569,NA,NA,NA,NA,0.00412287900644462,0.00136514527209408,0.00688061274079516,0.00426948188301838,0.0022467115822376,0.00629225218379916,0.0053075055677307,0.0022080161478974,0.008406994987564,0.00608220161637024,0.00359287005325271,0.00857153317948776,0.779727739330667,0.765044788820055,0.79441068984128,0.811271770499607,0.800812339747376,0.821731201251838,0.33200811543097,0.309943513991749,0.354072716870191,0.371527394820992,0.354680220202514,0.388374569439469,0.150147345303416,0.0878618077307274,0.212432882876105,0.148267939604621,0.0982858911334026,0.19824998807584,17581476
2020-04-30,"GTM","Guatemala",815,0.005645,0.004488,0.006135,0.002735,0.007209,0.005068,0.007362,0.002994,0.782169,0.024725,0.803681,0.013914,0.312764,0.027771,0.352147,0.016731,NA,NA,NA,NA,0.00422012259060373,0.00146611719979025,0.00697412798141721,0.00438099469907436,0.00237139863940432,0.00639059075874439,0.00542688966204334,0.00233763875863474,0.00851614056545194,0.00619946256653467,0.00375846840771591,0.00864045672535343,0.778870966468462,0.764947055641053,0.792794877295872,0.811160768028493,0.800780419674398,0.821541116382588,0.336718561569744,0.315392732697433,0.358044390442055,0.379136156820017,0.362582799150959,0.395689514489075,0.19188612343383,0.12571161690713,0.258060629960531,0.190987239547185,0.137489117137089,0.244485361957281,17581476
2020-05-01,"GTM","Guatemala",655,0.00439,0.004638,0.006107,0.003044,0.002701,0.003641,0.00458,0.002638,0.803447,0.027876,0.821374,0.014967,0.380961,0.034066,0.410687,0.019222,0,0,0,0,0.00431970857445856,0.00156981722718162,0.0070695999217355,0.00449553016778578,0.00249928503654179,0.00649177529902978,0.00554904992654129,0.00247039491075125,0.00862770494233132,0.00631942883047353,0.00392526433141449,0.00871359332953257,0.778035706467974,0.764705863062369,0.791365549873579,0.811138094008695,0.800632061106733,0.821644126910657,0.34094604342614,0.319923393898594,0.361968692953687,0.385948271110002,0.369301562075695,0.402594980144309,0.245227674802089,0.17767310135734,0.312782248246838,0.246014922491828,0.191011526842543,0.301018318141112,17581476
2020-05-02,"GTM","Guatemala",548,0.003124,0.004053,0.005474,0.003152,0.003124,0.004053,0.005474,0.003152,0.750983,0.031408,0.79927,0.01711,0.355818,0.034772,0.364964,0.020565,0,0,0,0,0.0044217002364282,0.00167629792009162,0.00716710255276478,0.00461318683855259,0.00263043464687703,0.00659593903022814,0.00567406368571803,0.00260634113211495,0.00874178623932112,0.00644222519192278,0.00409328988796712,0.00879116049587845,0.777222745104627,0.764343900176103,0.790101590033151,0.81119215706745,0.800477339970927,0.821906974163972,0.344613681776818,0.323600069741876,0.36562729381176,0.39181410888792,0.374861073291933,0.408767144483906,0.313397401608233,0.248444883559069,0.378349919657398,0.316897308072287,0.263671383158894,0.37012323298568,17581476
