"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"ARE","United Arab Emirates",165,0.022871,0.017776,0.024242,0.011973,0.022871,0.017776,0.024242,0.011973,0.713327,0.053773,0.678788,0.036351,0.219206,0.049195,0.175758,0.029631,NA,NA,NA,NA,0.022871,0.024242,0.022871,0.024242,0.713327,0.678788,0.219206,0.175758,NA,NA,9770526
2020-04-24,"ARE","United Arab Emirates",261,0.012339,0.008574,0.011494,0.006598,0.012339,0.008574,0.011494,0.006598,0.686921,0.036018,0.651341,0.029497,0.200029,0.031068,0.187739,0.024172,NA,NA,NA,NA,0.012339,0.011494,0.012339,0.011494,0.686921,0.651341,0.200029,0.187739,NA,NA,9770526
2020-04-25,"ARE","United Arab Emirates",231,0.018949,0.010578,0.025974,0.010465,0.013313,0.008892,0.017316,0.008583,0.686326,0.035996,0.709957,0.029857,0.190956,0.030493,0.186147,0.025609,NA,NA,NA,NA,0.018949,0.025974,0.013313,0.017316,0.686326,0.709957,0.190956,0.186147,NA,NA,9770526
2020-04-26,"ARE","United Arab Emirates",233,0.019629,0.011605,0.017167,0.00851,0.019629,0.011605,0.017167,0.00851,0.742149,0.036594,0.742489,0.028646,0.256449,0.036529,0.214592,0.026895,NA,NA,NA,NA,0.019629,0.017167,0.019629,0.017167,0.742149,0.742489,0.256449,0.214592,NA,NA,9770526
2020-04-27,"ARE","United Arab Emirates",243,0.008597,0.00709,0.00823,0.005796,0.008597,0.00709,0.00823,0.005796,0.672719,0.036036,0.703704,0.029292,0.204546,0.030979,0.234568,0.027182,NA,NA,NA,NA,0.008597,0.00823,0.008597,0.00823,0.672719,0.703704,0.204546,0.234568,NA,NA,9770526
2020-04-28,"ARE","United Arab Emirates",246,0.024594,0.01135,0.020325,0.008997,0.024594,0.01135,0.020325,0.008997,0.701014,0.033549,0.703252,0.029126,0.162677,0.027046,0.182927,0.024649,NA,NA,NA,NA,0.024594,0.020325,0.024594,0.020325,0.701014,0.703252,0.162677,0.182927,NA,NA,9770526
2020-04-29,"ARE","United Arab Emirates",235,0.008629,0.00792,0.008511,0.005992,0.01458,0.010264,0.017021,0.008438,0.643212,0.041022,0.706383,0.029708,0.183082,0.033116,0.2,0.026093,NA,NA,NA,NA,0.008629,0.008511,0.01458,0.017021,0.643212,0.706383,0.183082,0.2,NA,NA,9770526
2020-04-30,"ARE","United Arab Emirates",242,0.002343,0.003817,0.004132,0.004124,0.002343,0.003817,0.004132,0.004124,0.71931,0.035471,0.714876,0.029022,0.240909,0.033758,0.206612,0.026026,NA,NA,NA,NA,0.002343,0.004132,0.002343,0.004132,0.71931,0.714876,0.240909,0.206612,NA,NA,9770526
2020-05-01,"ARE","United Arab Emirates",186,0.004403,0.006472,0.005376,0.005362,0.004403,0.006472,0.005376,0.005362,0.711298,0.044297,0.731183,0.032508,0.199181,0.039041,0.198925,0.02927,0,0,0,0,0.004403,0.005376,0.004403,0.005376,0.711298,0.731183,0.199181,0.198925,0,0,9770526
2020-05-02,"ARE","United Arab Emirates",160,0.011005,0.010591,0.01875,0.010723,0.011005,0.010591,0.01875,0.010723,0.783822,0.04179,0.75,0.034233,0.215627,0.041752,0.20625,0.031987,0,0,0,0,0.011005,0.01875,0.011005,0.01875,0.783822,0.75,0.215627,0.20625,0,0,9770526
2020-05-03,"ARE","United Arab Emirates",701,0.014492,0.007104,0.008559,0.003479,0.016617,0.007599,0.011412,0.004012,0.743113,0.025973,0.783167,0.015564,0.193523,0.023485,0.223966,0.015746,0.098738,0.017734,0.077033,0.010071,0.014492,0.008559,0.016617,0.011412,0.743113,0.783167,0.193523,0.223966,0.098738,0.077033,9770526
2020-05-04,"ARE","United Arab Emirates",882,0.007148,0.004925,0.006803,0.002768,0.006566,0.004722,0.005669,0.002528,0.7138,0.026424,0.759637,0.014388,0.182621,0.022587,0.185941,0.0131,0.515847,0.029216,0.543084,0.016773,0.007148,0.006803,0.006566,0.005669,0.7138,0.759637,0.182621,0.185941,0.515847,0.543084,9770526
2020-05-05,"ARE","United Arab Emirates",804,0.008771,0.005277,0.011194,0.00371,0.009537,0.005501,0.012438,0.003909,0.777535,0.023539,0.778607,0.014642,0.192697,0.022323,0.187811,0.013774,0.489884,0.028293,0.523632,0.017614,0.008771,0.011194,0.009537,0.012438,0.777535,0.778607,0.192697,0.187811,0.489884,0.523632,9770526
2020-05-06,"ARE","United Arab Emirates",821,0.01817,0.007133,0.009744,0.003428,0.020143,0.007502,0.01218,0.003828,0.725211,0.023839,0.757613,0.014956,0.204076,0.021522,0.214373,0.014323,0.464349,0.026633,0.520097,0.017436,0.01817,0.009744,0.020143,0.01218,0.725211,0.757613,0.204076,0.214373,0.464349,0.520097,9770526
