"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"HND","Honduras",509,0.005052,0.004891,0.007859,0.003914,0.007587,0.005987,0.007859,0.003914,0.582423,0.034025,0.611002,0.021609,0.26564,0.030473,0.282908,0.019964,NA,NA,NA,NA,0.005052,0.007859,0.007587,0.007859,0.582423,0.611002,0.26564,0.282908,NA,NA,9746115
2020-04-24,"HND","Honduras",466,0.011886,0.007634,0.01073,0.004773,0.013274,0.008062,0.012876,0.005222,0.524118,0.035182,0.607296,0.022622,0.199841,0.02817,0.253219,0.020144,NA,NA,NA,NA,0.011886,0.01073,0.013274,0.012876,0.524118,0.607296,0.199841,0.253219,NA,NA,9746115
2020-04-25,"HND","Honduras",509,0.003622,0.003607,0.003929,0.002773,0.004992,0.004232,0.005894,0.003393,0.559356,0.029813,0.581532,0.021865,0.307211,0.027704,0.324165,0.020746,NA,NA,NA,NA,0.003622,0.003929,0.004992,0.005894,0.559356,0.581532,0.307211,0.324165,NA,NA,9746115
2020-04-26,"HND","Honduras",504,0.00333,0.003716,0.003968,0.0028,0.004599,0.004363,0.005952,0.003426,0.590383,0.031716,0.621032,0.021609,0.311601,0.02987,0.331349,0.020967,NA,NA,NA,NA,0.00333,0.003968,0.004599,0.005952,0.590383,0.621032,0.311601,0.331349,NA,NA,9746115
2020-04-27,"HND","Honduras",438,0.002663,0.003643,0.002283,0.00228,0.004426,0.004692,0.004566,0.003221,0.624726,0.034224,0.634703,0.023008,0.297581,0.032316,0.324201,0.022366,NA,NA,NA,NA,0.002663,0.002283,0.004426,0.004566,0.624726,0.634703,0.297581,0.324201,NA,NA,9746115
2020-04-28,"HND","Honduras",553,0.004795,0.004286,0.01085,0.004405,0.011194,0.006528,0.016275,0.005381,0.543007,0.03091,0.567812,0.021066,0.252779,0.026967,0.298373,0.019457,NA,NA,NA,NA,0.004795,0.01085,0.011194,0.016275,0.543007,0.567812,0.252779,0.298373,NA,NA,9746115
2020-04-29,"HND","Honduras",532,0.007455,0.005363,0.011278,0.004578,0.01022,0.006271,0.013158,0.00494,0.564567,0.030913,0.597744,0.021259,0.282669,0.028075,0.321429,0.020248,NA,NA,NA,NA,0.007455,0.011278,0.01022,0.013158,0.564567,0.597744,0.282669,0.321429,NA,NA,9746115
2020-04-30,"HND","Honduras",474,0.001841,0.002912,0.004219,0.002977,0.004612,0.004603,0.006329,0.003643,0.610113,0.033134,0.616034,0.022339,0.359383,0.032597,0.35443,0.021971,NA,NA,NA,NA,0.001841,0.004219,0.004612,0.006329,0.610113,0.616034,0.359383,0.35443,NA,NA,9746115
2020-05-01,"HND","Honduras",371,0.017091,0.011357,0.016173,0.006549,0.019786,0.012203,0.024259,0.007988,0.620163,0.042528,0.660377,0.024587,0.297025,0.040039,0.339623,0.024587,0,0,0,0,0.017091,0.016173,0.019786,0.024259,0.620163,0.660377,0.297025,0.339623,0,0,9746115
2020-05-02,"HND","Honduras",342,0.01374,0.008411,0.011696,0.005814,0.01374,0.008411,0.011696,0.005814,0.584229,0.035612,0.587719,0.026618,0.333663,0.034071,0.350877,0.025806,0,0,0,0,0.01374,0.011696,0.01374,0.011696,0.584229,0.587719,0.333663,0.350877,0,0,9746115
