"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-25,"BIH","Bosnia and Herzegovina",103,0,0,0,0,0,0,0,0,0.690938,0.061627,0.718447,0.044316,0.320125,0.062216,0.368932,0.047544,NA,NA,NA,NA,0,0,0,0,0.690938,0.718447,0.320125,0.368932,NA,NA,3300998
2020-04-30,"BIH","Bosnia and Herzegovina",113,0.011598,0.015335,0.00885,0.00881,0.011598,0.015335,0.00885,0.00881,0.703002,0.065448,0.699115,0.043145,0.280394,0.064339,0.327434,0.044146,NA,NA,NA,NA,0.011598,0.00885,0.011598,0.00885,0.703002,0.699115,0.280394,0.327434,NA,NA,3300998
2020-05-03,"BIH","Bosnia and Herzegovina",212,0,0,0,0,0.002904,0.005208,0.004717,0.004706,0.681446,0.04509,0.75,0.029739,0.38553,0.047103,0.349057,0.032738,0.041966,0.019405,0.033019,0.012272,0,0,0.002904,0.004717,0.681446,0.75,0.38553,0.349057,0.041966,0.033019,3300998
2020-05-04,"BIH","Bosnia and Herzegovina",209,0.007091,0.008884,0.004785,0.004773,0.013821,0.012361,0.014354,0.008228,0.604165,0.051777,0.650718,0.032977,0.310592,0.048993,0.406699,0.033978,0.471577,0.052853,0.507177,0.034582,0.007091,0.004785,0.013821,0.014354,0.604165,0.650718,0.310592,0.406699,0.471577,0.507177,3300998
2020-05-05,"BIH","Bosnia and Herzegovina",170,0.009801,0.011752,0.011765,0.00827,0.009801,0.011752,0.011765,0.00827,0.745439,0.051966,0.7,0.035147,0.308878,0.055117,0.411765,0.037746,0.486902,0.059626,0.5,0.038348,0.009801,0.011765,0.009801,0.011765,0.745439,0.7,0.308878,0.411765,0.486902,0.5,3300998
2020-05-06,"BIH","Bosnia and Herzegovina",233,0.002761,0.005196,0.004292,0.004283,0.002761,0.005196,0.004292,0.004283,0.644153,0.047412,0.695279,0.030155,0.348533,0.047188,0.424893,0.032384,0.422729,0.04892,0.433476,0.032465,0.002761,0.004292,0.002761,0.004292,0.644153,0.695279,0.348533,0.424893,0.422729,0.433476,3300998
2020-05-07,"BIH","Bosnia and Herzegovina",236,0.002287,0.004222,0.004237,0.004228,0.002287,0.004222,0.004237,0.004228,0.691753,0.040819,0.652542,0.030996,0.381413,0.042938,0.457627,0.03243,0.436259,0.043838,0.419492,0.032123,0.002287,0.004237,0.002287,0.004237,0.691753,0.652542,0.381413,0.457627,0.436259,0.419492,3300998
2020-05-08,"BIH","Bosnia and Herzegovina",202,0.009136,0.009161,0.014851,0.008511,0.009136,0.009161,0.014851,0.008511,0.725033,0.042988,0.707921,0.031994,0.454752,0.047942,0.435644,0.034887,0.42544,0.047601,0.480198,0.035152,0.009136,0.014851,0.009136,0.014851,0.725033,0.707921,0.454752,0.435644,0.42544,0.480198,3300998
2020-05-09,"BIH","Bosnia and Herzegovina",209,0.007775,0.008784,0.004785,0.004773,0.007775,0.008784,0.004785,0.004773,0.698683,0.045888,0.660287,0.03276,0.441855,0.049667,0.483254,0.034566,0.479819,0.049965,0.435407,0.034296,0.007775,0.004785,0.007775,0.004785,0.698683,0.660287,0.441855,0.483254,0.479819,0.435407,3300998
2020-05-10,"BIH","Bosnia and Herzegovina",207,0.003679,0.006098,0.009662,0.006799,0.003679,0.006098,0.009662,0.006799,0.655095,0.047874,0.676329,0.03252,0.379438,0.048872,0.483092,0.034733,0.484362,0.050333,0.439614,0.034498,0.003679,0.009662,0.003679,0.009662,0.655095,0.676329,0.379438,0.483092,0.484362,0.439614,3300998
2020-05-11,"BIH","Bosnia and Herzegovina",215,0,0,0,0,0,0,0,0,0.687288,0.047987,0.669767,0.032074,0.399029,0.050689,0.47907,0.03407,0.471803,0.051673,0.474419,0.034055,0,0,0,0,0.687288,0.669767,0.399029,0.47907,0.471803,0.474419,3300998
2020-05-12,"BIH","Bosnia and Herzegovina",220,0.003251,0.005553,0.004545,0.004535,0,0,0,0,0.695636,0.044885,0.7,0.030896,0.4549,0.048575,0.495455,0.033709,0.480385,0.048736,0.440909,0.033474,0.003251,0.004545,0,0,0.695636,0.7,0.4549,0.495455,0.480385,0.440909,3300998
2020-05-13,"BIH","Bosnia and Herzegovina",201,0.002103,0.005367,0.004975,0.004963,0.001174,0.004012,0.004975,0.004963,0.734672,0.051719,0.721393,0.031622,0.390848,0.057158,0.492537,0.035263,0.445053,0.058216,0.39801,0.034526,0.002103,0.004975,0.001174,0.004975,0.734672,0.721393,0.390848,0.492537,0.445053,0.39801,3300998
2020-05-14,"BIH","Bosnia and Herzegovina",204,0.003956,0.006526,0.009804,0.006898,0.002153,0.004819,0.004902,0.00489,0.807649,0.040981,0.735294,0.030889,0.466098,0.051867,0.529412,0.034946,0.539557,0.051823,0.455882,0.03487,0.003956,0.009804,0.002153,0.004902,0.807649,0.735294,0.466098,0.529412,0.539557,0.455882,3300998
2020-05-15,"BIH","Bosnia and Herzegovina",218,0.012595,0.010651,0.009174,0.006457,0.012595,0.010651,0.009174,0.006457,0.733713,0.042214,0.655963,0.032175,0.312409,0.044264,0.417431,0.033399,0.515627,0.047728,0.477064,0.033829,0.012595,0.009174,0.012595,0.009174,0.733713,0.655963,0.312409,0.417431,0.515627,0.477064,3300998
2020-05-16,"BIH","Bosnia and Herzegovina",228,0.001763,0.003828,0.004386,0.004376,0.001763,0.003828,0.004386,0.004376,0.598756,0.044723,0.600877,0.032432,0.429806,0.04517,0.495614,0.033112,0.480759,0.045588,0.451754,0.032959,0.001763,0.004386,0.001763,0.004386,0.598756,0.600877,0.429806,0.495614,0.480759,0.451754,3300998
2020-05-17,"BIH","Bosnia and Herzegovina",227,0.001222,0.003693,0.004405,0.004396,0.001222,0.003693,0.004405,0.004396,0.664336,0.04991,0.643172,0.031797,0.468511,0.052741,0.528634,0.033132,0.407605,0.051936,0.400881,0.032528,0.001222,0.004405,0.001222,0.004405,0.664336,0.643172,0.468511,0.528634,0.407605,0.400881,3300998
2020-05-18,"BIH","Bosnia and Herzegovina",228,0.00672,0.008507,0.008772,0.006175,0.002512,0.005212,0.004386,0.004376,0.639695,0.049987,0.649123,0.031606,0.469374,0.051962,0.526316,0.033067,0.399074,0.050988,0.381579,0.032171,0.00672,0.008772,0.002512,0.004386,0.639695,0.649123,0.469374,0.526316,0.399074,0.381579,3300998
2020-05-19,"BIH","Bosnia and Herzegovina",240,0,0,0,0,0,0,0,0,0.605741,0.047373,0.625,0.03125,0.447736,0.048204,0.5375,0.032184,0.427447,0.047957,0.3875,0.031447,0,0,0,0,0.605741,0.625,0.447736,0.5375,0.427447,0.3875,3300998
2020-05-20,"BIH","Bosnia and Herzegovina",202,0.004533,0.007674,0.009901,0.006966,0.004533,0.007674,0.009901,0.006966,0.638732,0.054871,0.658416,0.033367,0.432899,0.056597,0.49505,0.035178,0.405515,0.056085,0.415842,0.034678,0.004533,0.009901,0.004533,0.009901,0.638732,0.658416,0.432899,0.49505,0.405515,0.415842,3300998
2020-05-21,"BIH","Bosnia and Herzegovina",188,0,0,0,0,0,0,0,0,0.636374,0.0548,0.632979,0.035153,0.503964,0.056957,0.505319,0.036464,0.385996,0.055459,0.473404,0.036415,0,0,0,0,0.636374,0.632979,0.503964,0.505319,0.385996,0.473404,3300998
2020-05-22,"BIH","Bosnia and Herzegovina",167,0,0,0,0,0,0,0,0,0.596802,0.053702,0.610778,0.03773,0.475057,0.05467,0.520958,0.038657,0.379668,0.053129,0.407186,0.038019,0,0,0,0,0.596802,0.610778,0.475057,0.520958,0.379668,0.407186,3300998
