"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"LKA","Sri Lanka",198,0.001369,0.004299,0.005051,0.005038,0,0,0,0,0.443285,0.057757,0.530303,0.035468,0.147022,0.041172,0.141414,0.024763,NA,NA,NA,NA,0.001369,0.005051,0,0,0.443285,0.530303,0.147022,0.141414,NA,NA,21323734
2020-04-24,"LKA","Sri Lanka",158,0.021507,0.016316,0.012658,0.008894,0.021507,0.016316,0.012658,0.008894,0.595594,0.055199,0.607595,0.038846,0.227369,0.047141,0.202532,0.031972,NA,NA,NA,NA,0.021507,0.012658,0.021507,0.012658,0.595594,0.607595,0.227369,0.202532,NA,NA,21323734
2020-04-25,"LKA","Sri Lanka",200,0,0,0,0,0.003818,0.006562,0.005,0.004987,0.633263,0.051277,0.635,0.034042,0.074379,0.027918,0.125,0.023385,NA,NA,NA,NA,0,0,0.003818,0.005,0.633263,0.635,0.074379,0.125,NA,NA,21323734
2020-04-26,"LKA","Sri Lanka",198,0.005728,0.007674,0.010101,0.007106,0.006682,0.008284,0.015152,0.008681,0.586795,0.05007,0.59596,0.034873,0.130154,0.034214,0.121212,0.023194,NA,NA,NA,NA,0.005728,0.010101,0.006682,0.015152,0.586795,0.59596,0.130154,0.121212,NA,NA,21323734
2020-04-27,"LKA","Sri Lanka",168,0,0,0,0,0,0,0,0,0.596652,0.052042,0.636905,0.037102,0.139435,0.036748,0.136905,0.026521,NA,NA,NA,NA,0,0,0,0,0.596652,0.636905,0.139435,0.136905,NA,NA,21323734
2020-04-28,"LKA","Sri Lanka",209,0,0,0,0,0.008096,0.009709,0.004785,0.004773,0.529995,0.054071,0.564593,0.034296,0.159197,0.039636,0.148325,0.024585,NA,NA,NA,NA,0,0,0.008096,0.004785,0.529995,0.564593,0.159197,0.148325,NA,NA,21323734
2020-04-29,"LKA","Sri Lanka",202,0.001289,0.004074,0.00495,0.004938,0.001289,0.004074,0.00495,0.004938,0.543735,0.056559,0.534653,0.035095,0.113608,0.036035,0.168317,0.026325,NA,NA,NA,NA,0.001289,0.00495,0.001289,0.00495,0.543735,0.534653,0.113608,0.168317,NA,NA,21323734
2020-04-30,"LKA","Sri Lanka",203,0,0,0,0,0.004412,0.006402,0.004926,0.004914,0.631043,0.046612,0.610837,0.03422,0.261518,0.042452,0.221675,0.029154,NA,NA,NA,NA,0,0,0.004412,0.004926,0.631043,0.610837,0.261518,0.221675,NA,NA,21323734
2020-05-01,"LKA","Sri Lanka",162,0,0,0,0,0,0,0,0,0.610971,0.057747,0.641975,0.037667,0.153331,0.042677,0.166667,0.02928,0,0,0,0,0,0,0,0,0.610971,0.641975,0.153331,0.166667,0,0,21323734
2020-05-02,"LKA","Sri Lanka",112,0.005585,0.009591,0.017857,0.012514,0.001817,0.005481,0.008929,0.008889,0.53659,0.064172,0.589286,0.046486,0.068781,0.032569,0.116071,0.030267,0,0,0,0,0.005585,0.017857,0.001817,0.008929,0.53659,0.589286,0.068781,0.116071,0,0,21323734
