"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"GRC","Greece",648,0.001822,0.002525,0.00463,0.002667,0.001411,0.002224,0.003086,0.002179,0.248347,0.025589,0.251543,0.017045,0.250502,0.025663,0.274691,0.017535,NA,NA,NA,NA,0.001822,0.00463,0.001411,0.003086,0.248347,0.251543,0.250502,0.274691,NA,NA,10724599
2020-04-24,"GRC","Greece",816,0.002084,0.002417,0.002451,0.001731,0.004014,0.003352,0.003676,0.002119,0.319261,0.02471,0.291667,0.015912,0.277714,0.023739,0.316176,0.016278,NA,NA,NA,NA,0.002084,0.002451,0.004014,0.003676,0.319261,0.291667,0.277714,0.316176,NA,NA,10724599
2020-04-25,"GRC","Greece",787,0.000543,0.001158,0.001271,0.00127,0.001341,0.001819,0.002541,0.001795,0.312887,0.023039,0.298602,0.016313,0.315298,0.023087,0.33418,0.016814,NA,NA,NA,NA,0.000543,0.001271,0.001341,0.002541,0.312887,0.298602,0.315298,0.33418,NA,NA,10724599
2020-04-26,"GRC","Greece",763,0.000365,0.001021,0.001311,0.00131,0.000365,0.001021,0.001311,0.00131,0.299275,0.024472,0.280472,0.016263,0.313275,0.024787,0.338139,0.017127,NA,NA,NA,NA,0.000365,0.001311,0.000365,0.001311,0.299275,0.280472,0.313275,0.338139,NA,NA,10724599
2020-04-27,"GRC","Greece",819,0.004183,0.003398,0.001221,0.00122,0.004507,0.003527,0.002442,0.001725,0.26504,0.023238,0.266178,0.015443,0.332256,0.0248,0.374847,0.016915,NA,NA,NA,NA,0.004183,0.001221,0.004507,0.002442,0.26504,0.266178,0.332256,0.374847,NA,NA,10724599
2020-04-28,"GRC","Greece",816,0.002148,0.002708,0.002451,0.001731,0.003347,0.003379,0.003676,0.002119,0.286246,0.026442,0.265931,0.015467,0.327238,0.027448,0.371324,0.016914,NA,NA,NA,NA,0.002148,0.002451,0.003347,0.003676,0.286246,0.265931,0.327238,0.371324,NA,NA,10724599
2020-04-29,"GRC","Greece",708,0.001381,0.002049,0.002825,0.001995,0.001381,0.002049,0.002825,0.001995,0.32691,0.025886,0.322034,0.017561,0.305957,0.02543,0.329096,0.017659,NA,NA,NA,NA,0.001381,0.002825,0.001381,0.002825,0.32691,0.322034,0.305957,0.329096,NA,NA,10724599
2020-04-30,"GRC","Greece",664,0.002685,0.002784,0.003012,0.002127,0.004271,0.003508,0.004518,0.002603,0.324551,0.02519,0.304217,0.017854,0.338232,0.025453,0.341867,0.018408,NA,NA,NA,NA,0.002685,0.003012,0.004271,0.004518,0.324551,0.304217,0.338232,0.341867,NA,NA,10724599
2020-05-01,"GRC","Greece",616,0.000516,0.001375,0.001623,0.001622,0.000516,0.001375,0.001623,0.001622,0.300655,0.027769,0.292208,0.018323,0.332459,0.028529,0.368506,0.019436,0,0,0,0,0.000516,0.001623,0.000516,0.001623,0.300655,0.292208,0.332459,0.368506,0,0,10724599
2020-05-02,"GRC","Greece",603,0.000723,0.002043,0.001658,0.001657,0.000723,0.002043,0.001658,0.001657,0.291888,0.03456,0.300166,0.018665,0.389063,0.037062,0.421227,0.020107,0,0,0,0,0.000723,0.001658,0.000723,0.001658,0.291888,0.300166,0.389063,0.421227,0,0,10724599
2020-05-03,"GRC","Greece",1411,0.003181,0.002342,0.002835,0.001415,0.00263,0.00213,0.002126,0.001226,0.298615,0.019035,0.272856,0.011858,0.387387,0.020262,0.40326,0.013059,0.063465,0.01014,0.068037,0.006704,0.003181,0.002835,0.00263,0.002126,0.298615,0.272856,0.387387,0.40326,0.063465,0.068037,10724599
2020-05-04,"GRC","Greece",1292,0.008308,0.003655,0.001548,0.001094,0.000948,0.001239,0.001548,0.001094,0.381042,0.019553,0.365325,0.013396,0.410819,0.019808,0.417957,0.013722,0.644106,0.019276,0.647833,0.013288,0.008308,0.001548,0.000948,0.001548,0.381042,0.365325,0.410819,0.417957,0.644106,0.647833,10724599
2020-05-05,"GRC","Greece",1254,0.007971,0.003765,0.005582,0.002104,0.00821,0.00382,0.00638,0.002248,0.411417,0.020833,0.393142,0.013793,0.424406,0.020924,0.473684,0.0141,0.610081,0.020648,0.62201,0.013693,0.007971,0.005582,0.00821,0.00638,0.411417,0.393142,0.424406,0.473684,0.610081,0.62201,10724599
2020-05-06,"GRC","Greece",1356,0.002059,0.001786,0.002212,0.001276,0.002059,0.001786,0.002212,0.001276,0.467829,0.019653,0.452065,0.013516,0.465974,0.019648,0.4941,0.013577,0.585581,0.019403,0.626844,0.013134,0.002059,0.002212,0.002059,0.002212,0.467829,0.452065,0.465974,0.4941,0.585581,0.626844,10724599
2020-05-07,"GRC","Greece",1278,0.000835,0.001237,0.000782,0.000782,0.000835,0.001237,0.000782,0.000782,0.455019,0.021328,0.452269,0.013922,0.449183,0.021304,0.472613,0.013965,0.562119,0.021249,0.615023,0.013611,0.000835,0.000782,0.000835,0.000782,0.455019,0.452269,0.449183,0.472613,0.562119,0.615023,10724599
2020-05-08,"GRC","Greece",1245,0.004074,0.002667,0.00241,0.00139,0.004074,0.002667,0.00241,0.00139,0.476413,0.020912,0.44739,0.014092,0.461496,0.020873,0.493976,0.014169,0.582133,0.020651,0.605622,0.013851,0.004074,0.00241,0.004074,0.00241,0.476413,0.44739,0.461496,0.493976,0.582133,0.605622,10724599
2020-05-09,"GRC","Greece",1160,0.00138,0.001627,0.001724,0.001218,0.00138,0.001627,0.001724,0.001218,0.47675,0.021894,0.433621,0.014551,0.500541,0.021918,0.516379,0.014673,0.558948,0.021765,0.593966,0.014419,0.00138,0.001724,0.00138,0.001724,0.47675,0.433621,0.500541,0.516379,0.558948,0.593966,10724599
2020-05-10,"GRC","Greece",1238,0.002546,0.00216,0.004039,0.001803,0.002507,0.002144,0.004039,0.001803,0.417873,0.021142,0.403877,0.013945,0.483446,0.021421,0.530695,0.014184,0.551957,0.021317,0.602585,0.013908,0.002546,0.004039,0.002507,0.004039,0.417873,0.403877,0.483446,0.530695,0.551957,0.602585,10724599
2020-05-11,"GRC","Greece",1196,0.001164,0.001427,0.001672,0.001181,0.005014,0.002956,0.003344,0.001669,0.422948,0.020672,0.41806,0.014262,0.516646,0.02091,0.524247,0.014441,0.540635,0.020853,0.570234,0.014315,0.001164,0.001672,0.005014,0.003344,0.422948,0.41806,0.516646,0.524247,0.540635,0.570234,10724599
2020-05-12,"GRC","Greece",1087,0.000834,0.001253,0.00184,0.0013,0.000834,0.001253,0.00184,0.0013,0.457127,0.021625,0.428703,0.01501,0.467259,0.021659,0.50046,0.015165,0.536242,0.021648,0.575897,0.01499,0.000834,0.00184,0.000834,0.00184,0.457127,0.428703,0.467259,0.50046,0.536242,0.575897,10724599
2020-05-13,"GRC","Greece",1124,0,0,0,0,0,0,0,0,0.441192,0.024122,0.41637,0.014704,0.461131,0.024217,0.52847,0.01489,0.52071,0.02427,0.580961,0.014717,0,0,0,0,0.441192,0.41637,0.461131,0.52847,0.52071,0.580961,10724599
2020-05-14,"GRC","Greece",1282,0.002331,0.00204,0.00156,0.001102,0.003046,0.002331,0.00234,0.001349,0.460607,0.021086,0.432917,0.013838,0.507362,0.021149,0.50702,0.013963,0.582177,0.020864,0.607644,0.013637,0.002331,0.00156,0.003046,0.00234,0.460607,0.432917,0.507362,0.50702,0.582177,0.607644,10724599
2020-05-15,"GRC","Greece",1209,0.001642,0.001706,0.003309,0.001652,0.002606,0.002148,0.004136,0.001846,0.460193,0.020999,0.440033,0.014276,0.460763,0.021001,0.521919,0.014366,0.583998,0.020766,0.622829,0.013939,0.001642,0.003309,0.002606,0.004136,0.460193,0.440033,0.460763,0.521919,0.583998,0.622829,10724599
