"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population"
2020-04-23,"SWE","Sweden",333,0.012212,0.007912,0.015015,0.006664,0.012212,0.007912,0.015015,0.006664,0.013637,0.008355,0.027027,0.008886,0.35448,0.03446,0.411411,0.026966,NA,NA,NA,NA,0.012212,0.015015,0.012212,0.015015,0.013637,0.027027,0.35448,0.411411,NA,NA,10230185
2020-04-24,"SWE","Sweden",2873,0.022457,0.0039,0.023321,0.002816,0.027226,0.004283,0.027497,0.003051,0.010033,0.002623,0.008354,0.001698,0.426967,0.013019,0.430212,0.009237,NA,NA,NA,NA,0.022457,0.023321,0.027226,0.027497,0.010033,0.008354,0.426967,0.430212,NA,NA,10230185
2020-04-25,"SWE","Sweden",2059,0.021367,0.003665,0.026226,0.003522,0.022535,0.003761,0.027198,0.003585,0.013975,0.002975,0.012627,0.002461,0.414207,0.012483,0.423021,0.010888,NA,NA,NA,NA,0.021367,0.026226,0.022535,0.027198,0.013975,0.012627,0.414207,0.423021,NA,NA,10230185
2020-04-26,"SWE","Sweden",1901,0.024914,0.004128,0.027354,0.003741,0.024371,0.004084,0.027354,0.003741,0.01617,0.003341,0.014729,0.002763,0.409859,0.013026,0.420831,0.011323,NA,NA,NA,NA,0.024914,0.027354,0.024371,0.027354,0.01617,0.014729,0.409859,0.420831,NA,NA,10230185
2020-04-27,"SWE","Sweden",2057,0.025819,0.00426,0.032086,0.003886,0.02798,0.004429,0.03403,0.003998,0.009721,0.002635,0.009237,0.002109,0.413323,0.013226,0.419543,0.010881,NA,NA,NA,NA,0.025819,0.032086,0.02798,0.03403,0.009721,0.009237,0.413323,0.419543,NA,NA,10230185
2020-04-28,"SWE","Sweden",1787,0.026051,0.004442,0.026301,0.003786,0.028646,0.004652,0.02798,0.003901,0.017917,0.003699,0.009513,0.002296,0.395801,0.013637,0.40347,0.011605,NA,NA,NA,NA,0.026051,0.026301,0.028646,0.02798,0.017917,0.009513,0.395801,0.40347,NA,NA,10230185
2020-04-29,"SWE","Sweden",1737,0.026348,0.004453,0.028785,0.004012,0.030108,0.004751,0.032815,0.004275,0.017705,0.003667,0.01209,0.002622,0.389918,0.013561,0.397812,0.011744,NA,NA,NA,NA,0.026348,0.028785,0.030108,0.032815,0.017705,0.01209,0.389918,0.397812,NA,NA,10230185
2020-04-30,"SWE","Sweden",1717,0.018166,0.003661,0.019802,0.003362,0.022205,0.00404,0.023879,0.003684,0.00905,0.002596,0.011066,0.002525,0.405014,0.013458,0.405941,0.011851,NA,NA,NA,NA,0.018166,0.019802,0.022205,0.023879,0.00905,0.011066,0.405014,0.405941,NA,NA,10230185
2020-05-01,"SWE","Sweden",1722,0.025563,0.004334,0.029036,0.004046,0.027995,0.00453,0.031359,0.0042,0.010115,0.002748,0.010453,0.002451,0.399265,0.013449,0.408827,0.011847,0,0,0,0,0.025563,0.029036,0.027995,0.031359,0.010115,0.010453,0.399265,0.408827,0,0,10230185
2020-05-02,"SWE","Sweden",1605,0.018805,0.003764,0.020561,0.003542,0.021584,0.004027,0.024922,0.003891,0.013388,0.003185,0.01433,0.002967,0.394783,0.013545,0.381308,0.012124,0,0,0,0,0.018805,0.020561,0.021584,0.024922,0.013388,0.01433,0.394783,0.381308,0,0,10230185
2020-05-03,"SWE","Sweden",3333,0.021499,0.003186,0.022202,0.002552,0.02662,0.003536,0.027003,0.002808,0.015735,0.002734,0.011701,0.001863,0.421239,0.010846,0.420042,0.008549,0.017606,0.002889,0.017702,0.002284,0.021499,0.022202,0.02662,0.027003,0.015735,0.011701,0.421239,0.420042,0.017606,0.017702,10230185
2020-05-04,"SWE","Sweden",3322,0.025087,0.003354,0.023781,0.002644,0.027514,0.003508,0.025888,0.002755,0.018628,0.0029,0.012342,0.001916,0.431768,0.010624,0.430765,0.008591,0.193271,0.008469,0.196267,0.006891,0.025087,0.023781,0.027514,0.025888,0.018628,0.012342,0.431768,0.430765,0.193271,0.196267,10230185
2020-05-05,"SWE","Sweden",3491,0.02462,0.003301,0.028072,0.002796,0.030349,0.003655,0.03151,0.002957,0.021267,0.003074,0.016041,0.002126,0.421986,0.010522,0.441994,0.008405,0.187741,0.00832,0.199943,0.006769,0.02462,0.028072,0.030349,0.03151,0.021267,0.016041,0.421986,0.441994,0.187741,0.199943,10230185
2020-05-06,"SWE","Sweden",3243,0.02403,0.003189,0.024052,0.00269,0.027406,0.0034,0.027135,0.002853,0.016368,0.002642,0.012026,0.001914,0.434801,0.010324,0.441258,0.008719,0.184232,0.008073,0.188714,0.006871,0.02403,0.024052,0.027406,0.027135,0.016368,0.012026,0.434801,0.441258,0.184232,0.188714,10230185
2020-05-07,"SWE","Sweden",3110,0.018558,0.003101,0.021865,0.002622,0.020852,0.003283,0.025723,0.002839,0.015959,0.002879,0.011897,0.001944,0.428525,0.011369,0.444695,0.008911,0.180689,0.00884,0.190997,0.007049,0.018558,0.021865,0.020852,0.025723,0.015959,0.011897,0.428525,0.444695,0.180689,0.190997,10230185
2020-05-08,"SWE","Sweden",3092,0.020729,0.003105,0.019405,0.002481,0.023783,0.003321,0.022962,0.002694,0.010963,0.002269,0.010996,0.001875,0.44262,0.010825,0.440168,0.008927,0.18383,0.008442,0.186287,0.007002,0.020729,0.019405,0.023783,0.022962,0.010963,0.010996,0.44262,0.440168,0.18383,0.186287,10230185
2020-05-09,"SWE","Sweden",3104,0.017893,0.002991,0.020619,0.002551,0.019407,0.003112,0.022874,0.002683,0.013259,0.002581,0.011598,0.001922,0.464029,0.011252,0.461662,0.008948,0.174195,0.008557,0.173325,0.006794,0.017893,0.020619,0.019407,0.022874,0.013259,0.011598,0.464029,0.461662,0.174195,0.173325,10230185
