"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09220426593423,0.0196532711666509,4.11146820693625
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10414784687731,0.00955861070061608,4.36580530322014
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10009455431015,0.0149742095622305,4.36449102574761
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0993150599999,0.00695773695151757,3.98680314405837
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11689582078174,0.00864858323640976,5.08689851002351
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09360558344515,0.00588327704763609,3.66758853184113
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04285127698024,0.13324538962381,0.424352143147232
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10192815121724,0.0133439060029654,4.41773047046192
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09770442671116,0.0154651812057346,4.25535472846708
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08589601626011,0.0198397801422587,3.82547441125455
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09897728959204,0.00733606298685433,3.98962159213442
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07143097155654,0.00656808091594831,2.77524356829172
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09887848874633,0.0153266278919547,4.30286754602144
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16918162017393,0.025606742764581,7.4544228455861
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09243087746848,0.0151540107316139,3.97053077446911
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10184959553984,0.00786669939109078,4.19145704940381
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.17585393030779,0.0387120963169124,6.83098410506144
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.15533678520207,0.0108195420401758,6.91798512127935
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10150724406319,0.0160955685727217,4.47316277845823
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10728334453663,0.0133552428970121,4.69654408815812
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08835232595404,0.00887872870676515,3.56200601388487
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09357498875318,0.0113387910523604,3.89574112087374
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07924369848968,0.00691759240359402,3.08764747180842
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10415926365673,0.0142551706644352,4.56447433943289
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09910905171114,0.0131665940417519,4.24386537272624
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10179436963688,0.014703845905407,4.47758619769725
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09207266416452,0.0209142950278836,4.12074323958719
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0931974339553,0.0200047289527266,4.19524242527461
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16551083310951,0.0136306537215441,7.54692495627257
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09720359093325,0.0152918940100129,4.21576373117671
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10185511314024,0.00470052087370884,4.03527370820242
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12971798655259,0.00516266114686913,5.59870549821322
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09275776329564,0.0219795410545979,4.22737232255161
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08004627440151,0.00994364216108312,3.22365016876675
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09574129451297,0.019383963319336,4.31823659008284
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0871905467435,0.00516112930597628,3.34075408744831
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11265558925823,0.0117579778994422,4.95769694953914
