"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10818836575608,0.0120850592558402,4.71622546191644
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09190482651652,0.00902449587371597,3.72425112955589
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10975292522041,0.0107258937714143,4.74628159842854
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0139341596128,0.0107468819320518,1.09786387978398
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1075609265074,0.0121395328531428,4.68128420326626
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06479472157043,0.00712917263284933,2.5710386527536
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06299372329324,0.00678467502461937,2.48483011702745
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09485339592464,0.0175922893407979,4.20381052902506
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07783540154762,0.0214283676645735,2.38389765950965
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10347306802709,0.00422036191418457,4.08555781404864
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07377992078926,0.0118965794878142,3.0231410599388
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04826537649931,0.0103855873863857,2.14826303088954
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10146779442751,0.0137372752465946,4.39037797318007
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11235216745683,0.00910170031270026,4.83429513647845
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09573954173431,0.00490870201960182,3.7514284358631
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.01950280839879,0.0238097409297632,1.04130239224569
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09585553361667,0.00472059197935831,3.67212709443792
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11203492749525,0.0107364014670878,4.85523067216305
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14067985431127,0.00991859593073779,5.8850828450169
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09485928872248,0.018425830884525,4.22351240454967
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08906048459733,0.0140093894916431,3.76839972905648
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07320198349798,0.0200601167980593,2.27150197568616
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1034162363883,0.0112583671068726,4.33381908903094
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07523176154083,0.00846451273598614,2.99750949935546
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08769551221535,0.0174345340793326,2.82258509650739
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10063219668825,0.0169775114248598,4.45742532382096
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16404118954505,0.0125668482123103,7.75631978230373
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11401135088281,0.0102802047839109,4.99331667770246
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12049394921457,0.00658051499238504,5.20758179967617
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09760084070119,0.00780358206156093,3.95326821313262
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07618558793531,0.0126637638852884,3.15239878118847
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.17911738329701,0.0149692474053756,8.92681988974336
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09716878233528,0.0169789182128368,4.29324136655294
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07517921421719,0.0101753724830051,3.03973802292561
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11945234369389,0.00752875088232334,5.19463837935134
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07978017021103,0.00394773837724525,3.00612641364744
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1184577604759,0.0129295750708228,5.35252394225743
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08721997823234,0.0199053464649636,3.89235394695373
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07281708527878,0.00782018371027044,2.87786807288333
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12390644919744,0.00569159307484654,5.34750893344694
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06906838136269,0.0240123010119577,2.07294413390858
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10808105304638,0.0126420405817406,4.72827832546988
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09715951123656,0.00674366998831603,3.88266785658412
"Czech Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0333873191593,0.0142865878164589,1.39989597138524
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11666564536942,0.00993857012306458,5.08577634855124
"Denmark","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09617731203812,0.00599592307771786,3.5185220661049
"Djibouti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09335076205816,0.0182405602558347,4.12337655559502
"Dominica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14411112189417,0.00993120572265268,6.20913257483048
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09225929356102,0.0106514126934679,3.80775812630545
"Ecuador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09533338156847,0.00753802880564588,3.85428719228824
