"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10352079176005,0.0138525428034328,4.52156795900882
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07936515426343,0.00553304012131224,3.04858761760278
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10386423250441,0.0115020495688143,4.44175921620664
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0098951240868,0.00227632848853315,1.12755646742632
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09397240701422,0.0184190846818401,4.18333267761427
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06365631324754,0.0107285958651732,2.62807155134264
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07300694474428,0.00420668794066998,2.58838229397676
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10119746008422,0.0163923322858833,4.47358251242677
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04957367122661,0.00563819260496624,2.05975167208875
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08119728932022,0.01226317495967,2.72913421238504
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06853460883038,0.0190657814791722,3.03348511983992
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.05507226507068,0.00759432270521184,2.2749858085363
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10301536921179,0.0124232997928973,4.43081140071735
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13333700563295,0.0030743808749386,5.73143968206361
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08556623941512,0.00477515735297006,3.27212916527891
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04354185712507,0.0108314886697932,2.01413559054857
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08644736485759,0.00395541762031781,3.22368302756408
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11223608106971,0.0113705613154618,4.85736773966286
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.15371572598418,0.027351062554708,5.79348324908902
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13862575974653,0.00378103192005141,6.05677444523524
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09083178594717,0.0139448680586068,3.83961776011572
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06292465604236,0.00606299073071081,2.47394181113308
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09765167798123,0.0137748454174558,4.1804047612465
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.074290186456,0.00459930160623267,2.83110149446816
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12652055015349,0.00453993674274842,5.49693710005894
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06284413275331,0.00480879609662691,2.39776468974896
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11868850570475,0.00827585618874414,5.18423576713019
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10777235947815,0.0123487090787841,4.72931721093849
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16792547774574,0.0111413217943365,8.12966949035719
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11787116751697,0.00920987650645562,5.17576282008059
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08914381141215,0.00607128539608306,3.47813915154953
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0808668139926,0.00731672283089479,3.18665852181194
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07484133179724,0.0277497751527956,3.59380369002796
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0946106226719,0.0181145017354324,4.20658112321668
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07570847955815,0.00881709053821851,3.01923127969392
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09889735200099,0.0160204367297983,4.36206807644906
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07632398805739,0.00511871162428379,2.91908437501204
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10040634851978,0.0156036761595963,4.40584709371197
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09141001110737,0.0216191295628394,4.17962179600484
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07187547240496,0.00421915266654615,2.73073619679297
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10273503462316,0.0157622738477271,4.5287683590072
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04630534174977,0.0128550092609197,1.69249720672074
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11393982835706,0.00922844424602343,4.91345333089847
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08747238812722,0.00430843503215369,3.27311436023557
"Czech Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04289471637162,0.0063144255451845,1.91276888597702
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11578843945471,0.00988256278218041,5.0888301941773
"Denmark","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08139276977139,0.00531377065616254,3.1026526509418
"Djibouti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09795012237472,0.0138728881801326,4.18387961076508
"Dominica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13152297706316,0.00521810002218664,5.45097858073182
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09314971700271,0.00800766808968917,3.74796859467674
"Ecuador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09570842954678,0.00947528066935247,3.91347711077773
"Egypt","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10905505585273,0.011222259170991,4.73430017328291
"El Salvador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10703926939746,0.0089021735582034,4.47154453924176
"Eritrea","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14543868356778,0.0168339391072076,6.72087975613331
"Estonia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08468875270414,0.00520693618977557,3.1169192011913
"Eswatini","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11634013457913,0.00392425089530471,4.81022340051761
"Ethiopia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1072988239815,0.0122915149315027,4.65622857788433
"Faeroe Islands","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12568746669058,0.00194530337683826,5.22917579903363
"Fiji","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09941934919061,0.0158445690277432,4.35052797640383
"Finland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10554367093537,0.00366477105213394,4.19864213508963
"France","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.05147598289178,0.0158764553893582,2.35421669533522
"Gabon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10771498953238,0.010554552983161,4.63354419493848
"Gambia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10800578107469,0.0119275338392781,4.66685985689077
"Georgia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.03547617763621,0.0127406857031636,1.46054016511642
"Germany","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08015190600843,0.00664057196394057,3.11289755969114
"Ghana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10343623586838,0.0137514787707609,4.50057709099692
"Greece","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07867178954699,0.0114403736374323,3.21647476652724
"Greenland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guam","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04726965903897,0.0118888976208161,2.14277284007223
"Guatemala","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0944375466771,0.0133034787034741,4.00868374427434
"Guinea","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10963992698628,0.0110824534196692,4.74816533195544
"Guyana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09005330319251,0.0139913455335252,3.82131108648189
"Haiti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11605510715567,0.00942741213412767,5.03833408180284
"Honduras","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10973578041358,0.00350413696682281,4.32243330245413
"Hong Kong","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.15151337777841,0.01133202263303,6.56128247470565
"Hungary","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06222001857339,0.00692289089864204,2.25776828125328
"Iceland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09214112543962,0.00878126946293625,3.72129043444114
"India","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09629160448706,0.0119156490481687,4.05416094739542
"Indonesia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10453825715452,0.0117466155579537,4.48131475083488
"Iran","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08587348967641,0.00658285646749813,3.35483114597968
"Iraq","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08581090565872,0.012451140684877,3.55469361236405
"Ireland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07980543708721,0.0153067594650331,3.38687550351319
"Israel","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07149821551242,0.00424372390202324,2.73097415698035
"Italy","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.05689596232045,0.00603158462312387,2.28066006298326
"Jamaica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10068224857787,0.0122456712763226,4.29644735207982
"Japan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10640183874806,0.0113786018019081,4.58296839382062
"Jordan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06130097785612,0.00490742500856782,2.35007727492555
"Kazakhstan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.094197468313,0.0109160176104714,3.90163894682723
"Kenya","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09878174013364,0.0147931146437693,4.28901950031638
