"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11704586869267,0.0092996027238616,5.14075158056744
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1027203741218,0.00570723242254717,4.11611066102696
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10961897597384,0.0111145073180237,4.73818998874601
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.02334829902607,0.01899151594759,1.15562623588374
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11391654828904,0.00953109905095328,4.94065456065095
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0702710916957,0.00447371561015419,2.65072636540132
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.05785951517011,0.00883244701450626,2.38651320034087
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1035277287143,0.0138026376861948,4.52992152811237
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09517609910809,0.00456252666853549,3.67593528109278
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12308267966027,0.00271474413162551,5.01081644375813
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08201999607083,0.00423544648651286,3.05018479958899
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.04960691318936,0.00932863266551255,2.16062471704916
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10302690215855,0.0129977605757026,4.44730288896516
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12429166940707,0.00681359510001868,5.43153779733841
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10461852025163,0.00370689430490825,4.1259883731822
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0582895591157,0.0309085567310716,1.66577635776753
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09200254859839,0.00796203016936524,3.6711222615624
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1355215575355,0.00349966618957984,6.00884512533255
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10992534093649,0.0118239318959071,4.79301402779191
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12802505868397,0.00899488027214924,5.66590830775144
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0812296984935,0.0178628033972516,3.52111203805651
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09799739912736,0.00480242228373229,3.6433904422609
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13281362040563,0.0999741725439683,2.25138160905761
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07327813742459,0.011487504953681,2.99665614775657
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10382265685777,0.0143988144336986,4.55242037398002
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10972158055645,0.00510297760004005,4.19065585328004
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09190890679563,0.0197177305586021,4.11182607627702
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.15479205159551,0.0113367873457977,6.92094246746198
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14020081281293,0.00739468767765592,6.22196134359032
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09478450586932,0.0116866321346206,3.97114154090857
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0826041945443,0.00501083210697288,3.16715831208192
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07969795044032,0.0261415670745353,3.71457490144393
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10979848409943,0.0117108578588669,4.80892903035708
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07505316224044,0.010448579845412,3.04303421574007
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10653910583964,0.0129245359125365,4.66017515048212
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07911180670281,0.00807210990223188,3.13694244529059
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.19473673053895,0.0240935711057687,10.2284688886527
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13020106191042,0.00483349903267847,5.66256906878045
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0753584686776,0.00564066955221294,2.89895938906728
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09365067356448,0.0178863358081389,4.16221970214134
