"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02187728714666,0.0382927797618471,0.924549974134334
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.995754570942434,0.0155476608050214,0.80570521763951
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.1016245575642,0.00772416268326723,3.68271992194094
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.989615794788228,0.0151877175289555,0.878147864155019
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10874399673867,0.004496796182427,4.15346453168773
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00776322679643,0.00777369945707639,1.03486918632596
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.960508703093824,0.00750736886227852,0.558677724899465
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.1152912693562,0.00466306051961723,4.80988139194555
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02397768058786,0.00584314899214396,1.3238228226362
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.06460601581599,0.0078893227748132,2.26251742999617
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08019546049149,0.00382903369281082,2.89072130230698
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02254425226799,0.00401448314670332,1.31981829645009
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10305111607955,0.00331569176333858,3.93046107604151
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.929960225121908,0.00383367013407389,0.347529803062226
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.987644973992082,0.0195320720947173,0.687412140335143
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02326331735339,0.00384583911650779,1.33500573640544
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03036270162962,0.0117561014976398,1.36506735677128
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11642593557141,0.00574848326896809,4.49627547530168
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03280024815219,0.0246435972692745,1.24281708792208
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10115354232705,0.00588213620712627,3.73447158372532
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.980431096237365,0.018929056904772,0.623163005138111
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02691978780857,0.0121312511919964,1.29529223280688
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.975196271197448,0.02110515387357,0.564163978187496
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01360957793547,0.00710721347103785,1.1314544252367
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11980009510816,0.00166270443003017,4.92876569090593
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03351520698158,0.0128510006451471,1.40988081532795
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.07099325684124,0.028679409118379,2.02664748370969
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00868750096442,0.0453118757890081,0.708965653167927
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.12112539709904,0.00146596818689789,4.97458870408972
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00867707235821,0.0143378688363369,0.981513056271205
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.995121733612816,0.0144196871560657,0.80804706338674
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.12349864769781,0.00123384345427676,5.09549181899438
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10369885659682,0.00599026338955839,3.85156899729532
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02211200777504,0.00892940095536469,1.25177434003923
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11972837544414,0.00476380038669709,5.08818034448939
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00757293426812,0.00803295170421666,1.0296002777968
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.930081217191056,0.0201733512692843,0.290914460146578
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11955395813801,0.00274995078141338,4.98299317817214
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01114397336085,0.00978332337284062,1.06335259640138
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03765930282203,0.0374403226727184,1.16834628020862
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02250584621961,0.00475891657074614,1.30926910510677
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04722244062443,0.0249842744286773,1.51789863677262
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.999250469304276,0.0098440051570063,0.89835480115832
"Czech Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.981546287891689,0.0133858695729566,0.763212292705441
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.1085610393845,0.00633851749955911,4.06959360680819
"Denmark","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02082333700196,0.00897456830514701,1.22866284811867
"Djibouti","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09731561628954,0.00972529881935559,3.41561026844276
"Dominica","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02104122746617,0.0336970768604969,0.958638877436276
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0159073955291,0.018449449136354,1.0427823951283
"Ecuador","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03833693729932,0.0203599558157025,1.40231877645652
"Egypt","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08874279831993,0.0137009792940694,2.95953815778492
"El Salvador","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02181769219027,0.0260599635710784,1.04926699659119
"Eritrea","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11178236862458,0.0029878879415162,4.51343757403542
"Estonia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.983151911260191,0.00933652823702594,0.717110865132504
"Eswatini","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.996473340716959,0.0190799934657445,0.784933408568709
"Ethiopia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10375615999111,0.00903646693202201,3.73757522504134
"Faeroe Islands","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01995692515993,0.0274691665368985,1.00625949936245
"Fiji","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.1184552541224,0.00175385712417059,4.8253470501041
"Finland","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0417043446842,0.0243077614195609,1.41349474748146
"France","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00546059639746,0.00755047280691867,1.00384621712912
"Gabon","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.06669363146269,0.0246963567130639,1.98611025767189
"Gambia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01231872537618,0.037886743179127,0.809258285273612
"Georgia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01098990966874,0.0012169292512793,1.1580455920617
"Germany","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01143535482348,0.0121491023828298,1.04343348530036
"Ghana","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10352739132511,0.00767371174860854,3.77369772789109
"Greece","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04225669096037,0.019022484458652,1.50029660983062
"Greenland","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.988801101303929,0.0361387523846419,0.58567125350554
"Guam","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04834460539013,0.00385161844452122,1.88334487852317
"Guatemala","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02695890438526,0.0269008955817101,1.11880984977954
"Guinea","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10805857404143,0.00644754978675781,4.03711931076594
"Guyana","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.995986546775639,0.0260280356367491,0.724563827744499
"Haiti","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11069593573906,0.00643408056576938,4.16887099856022
"Honduras","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0238857590495,0.0201561999551478,1.14759368549884
"Hong Kong","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10445212492513,0.00525278195401367,3.91145855630517
"Hungary","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01542902518031,0.0104829230800499,1.12184421459765
"Iceland","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01345212896185,0.0222087704578207,0.968623961951251
"India","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08734856549991,0.00892086337874876,3.03256537278418
"Indonesia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04670459260761,0.0257367643537846,1.49488527276869
"Iran","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04687686844601,0.0157218235393098,1.65214371672828
"Iraq","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.07414612810822,0.0141587161957442,2.42016171778695
"Ireland","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.951608052468455,0.0271424408665425,0.526838757356948
"Israel","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.987173692261234,0.000588994543314282,0.834280839804979
"Italy","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00989341917851,0.00851513742378547,1.05843591623858
"Jamaica","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.05137951453514,0.0246350022478391,1.6119296885894
"Japan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00290678849784,0.0291680272759407,0.774725756494309
"Jordan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04137049120153,0.0097335145998022,1.62065284517267
"Kazakhstan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04928484887916,0.020580415164425,1.62847500344015
"Kenya","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09809460671935,0.0113321105036749,3.40764446796358
"Kosovo","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02153271644973,0.012847426769704,1.19374454575012
"Kuwait","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02523318822223,0.0112053305005297,1.27710561359746
"Kyrgyz Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.07474862635735,0.0128703467782062,2.47231686202516
"Laos","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Latvia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.985943980567815,0.00776040647471814,0.758877271571774
"Lebanon","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.9769640694952,0.00383460528175529,0.694684254445084
"Lesotho","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.915275402437852,0.033529130887161,0.331774342066488
"Liberia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Libya","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03507365961938,0.020719702934322,1.33434594044566
"Lithuania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00728743599302,0.00144661749279689,1.09749343787492
"Luxembourg","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0099796326522,0.000693558622117382,1.1521811755147
"Macao","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Madagascar","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11868478025251,0.00165124277593232,4.83562936905708
"Malawi","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00940843241867,0.0313509102860482,0.83173424948917
"Malaysia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02781665052207,0.0233851251600564,1.17470152035948
"Mali","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11217898822105,0.00365238512068407,4.36481214073415
"Mauritania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.07168715091345,0.0214998879346819,2.19230714012837
"Mauritius","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08600971398804,0.02561194760345,2.55128696074461
"Mexico","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02594875977174,0.0195593739536308,1.18871235926191
"Moldova","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03151299672903,0.00262979997219036,1.51411103792215
"Monaco","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.971314931644204,0.00605472646451206,0.625145047478481
"Mongolia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09215293642209,0.0121513716139464,3.14002941533159
"Morocco","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.06339831482944,0.0163636393283952,2.05617789188133
"Mozambique","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02917944769958,0.0329058199740565,1.08602765221173
"Myanmar","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09371470245893,0.00827852696848487,3.32043725372501
"Namibia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.98939260373158,0.0206065334833847,0.697276251263482
"Nepal","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08401936226798,0.0109614351698478,2.8456015868227
"Netherlands","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01883787403275,0.00225640119598341,1.27929202194293
"New Zealand","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10571122565713,0.0138547614632153,3.66535223269321
"Nicaragua","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.11076378814001,0.0125967792876479,3.94543438533931
"Niger","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10381347041803,0.0119114478148423,3.64464198901272
"Nigeria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08388559758812,0.0180003381158164,2.66867761060938
"Norway","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0086119657875,0.0201930459962102,0.923437236665677
"Oman","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.03323866973573,0.0212429450854177,1.29176995415756
"Pakistan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08865148626543,0.0136630300552042,2.95563101783036
"Palestine","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02879284019534,0.0114829643098391,1.33834190256804
"Panama","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.993143731057693,0.00114343559731077,0.918104200728115
"Papua New Guinea","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.12046611571627,0.00409329861328672,5.10351769937552
"Paraguay","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00319552203471,0.0190208886886246,0.864828968177903
"Peru","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.06294929975849,0.00547170187066524,2.25916778802278
"Philippines","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08146770889323,0.0143458313215092,2.67273016716865
"Poland","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01254275033467,0.00958683399063257,1.08678288045309
"Portugal","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.974469377292657,0.00112811609381739,0.689776802331961
"Puerto Rico","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01123548575813,0.0112778396330475,1.04956307728717
"Qatar","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.04295243303964,0.00332417432892965,1.75784114094727
"Romania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01587359051949,0.00929636095204376,1.14238888518609
"Russia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02434730803023,0.0153661906229889,1.21109025163423
"Rwanda","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.06742228943702,0.0262278554754892,1.97819427957937
"San Marino","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.989353004853035,0.0092098330010597,0.865414472361522
"Saudi Arabia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.10290200136099,0.00208283282306031,3.9444383889947
"Senegal","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.05555974994998,0.0282794677680563,1.64777857289836
"Serbia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.02165446010277,0.00832451592609678,1.24963719865999
"Seychelles","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.01938446042976,0.0305013091514643,0.96803210466103
"Sierra Leone","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09253653373349,0.0172561780238913,3.00645344074139
"Singapore","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.09127598789622,0.00801748294787739,3.20918983179628
"Slovak Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.995740353586198,0.0053060432836625,0.895154120303747
"Slovenia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.986541240740245,0.00881783756216905,0.826851639090191
"Solomon Islands","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Somalia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.12585880202512,0.00172290242611002,5.3400940293709
"South Africa","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.986399135352538,0.0116524362320505,0.733565755011115
"South Korea","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.0876393225357,0.013986965645745,2.90997237897002
"South Sudan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.08136148837332,0.0251968378856731,2.4094724985638
"Spain","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0.987744619336752,0.00622792949027875,0.79076294430272
"Sri Lanka","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.07546785566413,0.0156768074928109,2.44147346472436
"Sudan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Suriname","","2020-01-01",0,0,0,0,0,0,0,0,0,1,1,0,1.00160446200296,0.018659898517142,0.848662002992303
