"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14953686340269,0.00548502364235994,6.78315691262714
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1182500296745,0.00875512432438172,5.17336141437634
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14163406521149,0.00164059027079018,6.31288563515517
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07976381944739,0.0127854284005136,2.72555699065786
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12715222743526,0.00580757027306174,5.63424342677511
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13026541760419,0.00421049645521867,5.77653929423145
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11095395239523,0.0106099319720257,4.78993674911295
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10608373276383,0.0130591015650854,4.65002113190703
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09596597690026,0.0133953737341244,4.10322044424913
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14560096443009,0.00487841241913547,6.47987651261549
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14784795764712,0.00587119206323568,6.5509088930407
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11481028846178,0.00875005983996443,4.92706146135978
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12289473626899,0.0113856996267359,5.44939980448953
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13134225990772,0.00365902526061843,5.69306223552973
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.196920946882,0.0311100375353746,9.34766216651271
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10910608493889,0.00767142619547824,4.09785151080531
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13156881672139,0.0062441256758653,5.85695607392976
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.18159692166974,0.0184001788825126,8.70104004450842
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12197833582884,0.00552326483040979,5.0354902190097
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12534781806506,0.00505310089121388,5.45474082512028
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12605262840133,0.00634648210618757,5.5607548107079
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.13016804702523,0.00145551728415677,5.57787416835715
