"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02159536569872,0.038028815239271,0.923302386027132
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.995274395766189,0.0154517664765612,0.800935891272308
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.10088801036199,0.00764949824413336,3.64851235096675
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.989450146579518,0.0154603659583783,0.87500332926378
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.10795291471672,0.0044532974857374,4.11075875979745
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.00715792237387,0.00773688530605473,1.02636608655684
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.960034587439301,0.00801371606870792,0.555549333912342
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.11439266791076,0.00453777254630926,4.75056072045801
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02332209252796,0.00581598432665053,1.31198202743148
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.06393242307463,0.00781410839559149,2.24303237123287
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.07943499223963,0.00379169415038207,2.8614576115163
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02184293379101,0.00402224506614439,1.30675908127253
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.10225537174951,0.00326039007134169,3.88932022698443
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.929364070853653,0.0038765863301673,0.34424854710111
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.987213130083364,0.019422526441521,0.683898288535663
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02255649468877,0.00385677631647286,1.32166335849402
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02978853996827,0.0116627202804142,1.35527216860968
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.1156205285674,0.0057307681679481,4.44926975682562
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.0323780188577,0.0244407504704542,1.23782995297844
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.10040363134432,0.00581160838964734,3.69873301309625
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.980012479640753,0.0188246522856507,0.620050990992662
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02634075778058,0.0120480095597212,1.28579172334526
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.974817481301714,0.0209893776778475,0.561731435036848
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.01299075281416,0.00707031630526054,1.12196679936358
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.11891989594863,0.00157767733557437,4.87012693372464
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.03294263246247,0.0127519446859017,1.39989191743901
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.0705405493845,0.0284182728164048,2.01868009428815
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.00847317986343,0.0450443670249318,0.708772584465496
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.12024935696545,0.00142324737347342,4.91591021737901
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.00817816053785,0.0142310203582168,0.975573729321113
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,0.994631761146147,0.0143306656916281,0.80309303411816
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.12261198953932,0.00124219567566145,5.0344793640383
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.10294406145366,0.0059222947613241,3.81448762001226
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,1,1,0,0,1.02151138566083,0.00886731975172945,1.24193179039434
