"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02130361539705,0.0377677186934495,0.921898586017434
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.994784909154905,0.0153595083311806,0.796057301116457
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10014321403615,0.00757965003310289,3.61408366795181
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.989280396180746,0.0157424269137314,0.871842481013
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10715383064528,0.00441413314399244,4.06791564523164
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.00654418597155,0.00770377101862004,1.01777238233208
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.959558606435739,0.00855345260609552,0.552431483434583
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11348766621521,0.00441013634301248,4.69144080475402
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02265834341714,0.00579263845262407,1.30004945770838
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.06325032760987,0.00774328904337138,2.22336964022542
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.07866677993895,0.00375838809310995,2.8320933798618
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02113388767139,0.00403388313989513,1.29364079084604
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10145194144299,0.00320825202887668,3.84807779543861
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.928760094316977,0.00392192383062711,0.340946286850329
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.986771867955035,0.0193161609926609,0.680286404362786
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02184195610002,0.00387150392898808,1.30826547118091
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02920542953817,0.0115734418753496,1.34532538364865
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11480732058833,0.00571790889831575,4.40214236416918
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.03194608110522,0.0242418530104134,1.2326468019084
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.09964538119544,0.00574526118121742,3.6627919605646
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.979584432278475,0.0187233591964173,0.616848677909288
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02575292558838,0.0119689017965117,1.27615182953672
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.97442932211417,0.0208763421199579,0.559215592191877
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01236346360048,0.00703714180815931,1.11238474066098
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11803272484695,0.00149438232806837,4.81159427360713
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.03236105319301,0.0126570455725778,1.38974391065239
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.07007779488581,0.0281618323615208,2.01038027354965
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.008249328468,0.0447788421591866,0.708465795793816
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11936615007491,0.00138747862109833,4.85731369663319
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.0076700558929,0.0141278019387289,0.969507717724576
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.994132725811157,0.0142450731451243,0.798037057538361
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.12171834873544,0.00126173478667255,4.97358542089525
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10218100445957,0.00585869038878038,3.77720393004807
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02090204239572,0.0088092820685435,1.23196652273171
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11788695922497,0.00448243065887087,4.95982604036126
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.00636877983668,0.00795343115205884,1.01288979905499
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.929364622323985,0.0200621320559239,0.288102230640828
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11774550607498,0.00250338460894031,4.86048496963666
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.00997208733305,0.00967326818423132,1.04692122576648
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.03702006431384,0.0368807559682739,1.16419668625969
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02111977627009,0.00476321245567415,1.28393743293795
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.04635870576906,0.02452589231896,1.50600631496784
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.998136364757289,0.00973207601292556,0.885118487969859
"Czech Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.980518771043609,0.0141132548833572,0.750251388071125
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10701437922785,0.00623604775354003,3.98929692263936
"Denmark","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01962046349896,0.00885362899546649,1.20933975007973
"Djibouti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.09588108634718,0.00955926661825739,3.35471064193174
"Dominica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02040292255464,0.0332118798844208,0.954583815749591
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01497208916667,0.0181676509073917,1.03183307814702
"Ecuador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.03738201003719,0.0200037887847558,1.38823498833856
"Egypt","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.08746853013133,0.0134082863010888,2.91560847197063
"El Salvador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02103662416115,0.0256569786175549,1.04179212199865
"Eritrea","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.1100672209029,0.00280501999662873,4.40967528140289
"Estonia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.982037611650432,0.00927140283966102,0.706114373338231
"Eswatini","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.995614559432473,0.0188242287002449,0.777297798636883
"Ethiopia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10229247756368,0.00887536193841418,3.66950681943102
"Faeroe Islands","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01918445880044,0.0270699549530382,0.999195530137743
"Fiji","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.11671495984647,0.00163769033992607,4.71301498771224
"Finland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.04082634016662,0.0238840964318391,1.40171548773195
"France","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.00422540439161,0.00749824239110001,0.9868552730439
"Gabon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.06571845360778,0.024242066051533,1.9673970783496
"Gambia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01176897103353,0.0373925359232063,0.806991984775702
"Georgia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.00951726007786,0.00125462218446341,1.13318056225904
"Germany","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.01035677327107,0.011975604312754,1.02927585846221
"Ghana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10203491597678,0.00753607475124414,3.70274419490101
"Greece","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.0412563023721,0.0186833840763778,1.48404636179122
"Greenland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.988289648119418,0.0357299784499914,0.583857800824388
"Guam","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.04687847869723,0.00383723161733786,1.8455308787223
"Guatemala","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02617362334867,0.0264789491968664,1.11097629241506
"Guinea","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10651217951145,0.00634943108359291,3.95740995856795
"Guyana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,0.995272366084022,0.0256931341053897,0.71960614276239
"Haiti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10913080646221,0.00635340637772575,4.0853330437252
"Honduras","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.02297624157491,0.0198265868778997,1.13649832426833
"Hong Kong","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,4,1.10290567732633,0.00514274126925576,3.833782584427
