"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02094079699231,0.0374409457659305,0.920176433333805
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.994174372133257,0.015243922217252,0.790018600751121
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.09921064515297,0.00749374099876824,3.5714172598167
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.989073563111495,0.0160985556276798,0.867907923583856
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.10615383734925,0.00436720894901451,4.01491701524005
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.00577732882772,0.00766227869169047,1.00713671534242
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.958964686638507,0.00925245709923209,0.548567371284848
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.1123560640826,0.00425248755405295,4.61856760087613
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02182849324864,0.00576372002977053,1.28528276675988
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.06239676481878,0.0076556701968374,2.19900033460188
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.07770553730141,0.00371835016314865,2.7957677800123
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02024737589145,0.00404852364558759,1.27742577286505
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.10044677094478,0.00314507901996599,3.79709031202694
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.928007180336002,0.00397738951843613,0.336875245123133
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.986222055378454,0.0191829518972209,0.675816927654785
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02094864167273,0.00389008387146998,1.29170734623636
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02847634083065,0.0114622247261041,1.33298980001753
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.11378927541231,0.00570332748974365,4.34383677690126
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.03140647672356,0.0239936127746263,1.22620292993808
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.09869630762831,0.00566404523024462,3.61827982957171
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.979051593493159,0.0185963087029797,0.612891690701748
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02501790353277,0.0118702572647806,1.26419907685957
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.973946614710852,0.020734813677333,0.556108305038351
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.01157950130577,0.00699575167523828,1.10052392332772
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.1169230798983,0.0013961019935131,4.73938837734723
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.03163378787044,0.0125388292747066,1.37715504475369
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.06949835842602,0.0278421495246389,2.00002147707336
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.00797243008385,0.0444462581622968,0.708117580416685
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.11826155914474,0.0013529681325563,4.78501929821352
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.0070356661934,0.0139988580922174,0.96198881890986
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.993510029130101,0.0141379758962976,0.791775039024165
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.12060054494879,0.00129828901295008,4.89846655728662
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.1012258340487,0.00578083169727372,3.73103097016482
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.02014043782199,0.00873678262785784,1.21962464568999
"China","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.11673198854932,0.00430735754850539,4.880926847966
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,1.00561110713237,0.00790598276732532,1.00248843867
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,2,0,0,3,0.928915365618007,0.0199932941655596,0.286349260370871
