"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02152025331342,0.0379645031637279,0.922912823050933
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.99515023295796,0.0154295922691433,0.79968539599448
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.10070111675716,0.00763286757552132,3.63980984593126
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.989405933004316,0.0155317980577713,0.874209065706651
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.10775249008791,0.00444403061641958,4.09994110318832
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.00700324316272,0.00772945702646189,1.02418379383055
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.959915323223686,0.00814910319443859,0.554767087397438
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.11416595425843,0.00450506337123592,4.73565330851375
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02315512955118,0.0058109579577508,1.30895869286368
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.06376094373672,0.00779716034478839,2.23805389087577
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.07924223530361,0.00378391590694074,2.85404105720458
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02166475592828,0.00402587326228103,1.30344072099143
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.10205391748367,0.00324757761684383,3.87891083321341
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.929211548067233,0.00388867347957882,0.343409262984742
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.98710084208438,0.019396781936047,0.682967894232028
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02237696977143,0.00386120459334231,1.31827453907481
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02964148724534,0.0116412623475678,1.35274255505705
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.11541664605283,0.00572822443116019,4.43737612667548
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.03226827647827,0.0243920486038689,1.23648846752178
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.10021339017078,0.00579566391763379,3.68965261628315
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.979903457550008,0.018800175628273,0.619225003726992
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02619248671822,0.0120291376585594,1.28333925313541
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.97471822958887,0.0209619270447766,0.561078410082904
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.01283267957478,0.00706284949813701,1.11953464830626
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.11869758944993,0.00155619483085126,4.85536329225249
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.03279592471606,0.0127291111094011,1.39730996997071
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.07042336887406,0.0283552356798352,2.0165385947742
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.00841482442366,0.0449787227000499,0.708665439951968
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.12002801761816,0.00141379357055608,4.90112847584498
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.00804945840549,0.0142061046658618,0.974021532523548
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.994505337313114,0.0143101135321893,0.80179967429132
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.12238803588365,0.00124666338358559,5.01911924427383
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.10275253145662,0.00590703647685159,3.8050643846993
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02135779662435,0.00885364140481738,1.23940060996723
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.11857941488163,0.00458797595394476,5.00772486990078
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.00682221481036,0.00798270287523943,1.01915742087145
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.929634289879366,0.0201036600027924,0.28915858755796
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.11842571271287,0.00259590069588393,4.90622309695121
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.01041347939312,0.00971399591747874,1.0530875596434
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.03726148243506,0.0370903485798062,1.16578172619236
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.02164157161735,0.0047609835113424,1.29342298001031
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,1.04668462019229,0.0246972889324618,1.51050367990813
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,2,3,0.998556005170664,0.00977352976122586,0.890087684056292
