"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.0215145473976,0.0379533854434245,0.922943037253125
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.995136735095504,0.0154245957839479,0.79957101650765
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.10067692722742,0.00762857071145307,3.63875773002272
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.989403056066104,0.015539211926934,0.874104616736418
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.10772614066296,0.00444126366693684,4.09859011319428
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.00698452333993,0.00772651446075516,1.02394124824773
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.959899031024076,0.00816302159825652,0.55465928692624
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.11413546005627,0.00450195164205465,4.73371060489852
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.02313428245447,0.00580843462504847,1.30860677908185
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.06373926346019,0.0077929343309567,2.23746910750906
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.07921712311103,0.00378140142864489,2.85312419542028
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.02164194582947,0.0040246818287807,1.30303805402034
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.10202749573738,0.00324498281034261,3.87760956319324
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.929193382191628,0.00388882283526939,0.343314603731738
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.987089377016898,0.0193912719142552,0.682893608679194
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.02235393023398,0.00386011309082522,1.31786245911097
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.0296239072893,0.0116362292324937,1.35247305099886
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.11538979095051,0.00572608460397447,4.43588566048015
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.03225689872414,0.0243829740353721,1.23639853355194
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.10018866284244,0.00579176352621455,3.68854253981062
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.9798925266384,0.0187949129547041,0.61916096271773
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.0261747595131,0.0120244217813283,1.28307756247716
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.974708940479605,0.0209563942262466,0.561035299967858
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.01281329965671,0.00705993501566963,1.11925928741385
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.11866780037276,0.00155392901144276,4.85345823961384
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.03277840932725,0.0127238231103908,1.39703669326836
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.07041055739135,0.0283439036904852,2.01638818408925
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.0084119605491,0.0449676881797918,0.70871946640622
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.11999831941115,0.00141220271908539,4.89921906477399
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.00803509827884,0.0142006006606569,0.973875175592211
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,0.994491392063391,0.0143053827367608,0.801677837378196
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.12235785319456,0.00124632076065007,5.01712320246058
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.10272763434781,0.00590319446175946,3.80391123552505
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.02133918510797,0.00884984922211392,1.23912038906023
"China","","2020-01-01",0,0,0,0,0,0,0,0,1,0,2,0,1.118548179575,0.00458439524038001,5.0056093909203
