"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12546105861949,0.00440370127121728,5.44862515607734
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09003814827865,0.0201461046996011,4.05692641327018
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11272769808448,0.0102611561453002,4.89453127575468
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06664518771508,0.0252294360033361,3.15270502322674
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.18750117793907,0.0181477785671883,9.45844103663325
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10385424812459,0.0139960151506456,4.55922001875639
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09665066645758,0.0179420525081957,4.2623808318957
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09446695718953,0.0168808697823312,4.14235270861471
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1055923089897,0.0134357351780319,4.60110090319916
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08233879448979,0.0244463003241383,3.83552525218567
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10137870680144,0.00908416229696487,4.22840731690666
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11618917838334,0.00939858843181259,5.07296872665402
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10548059175505,0.0130961867951596,4.59481279252912
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1053805558052,0.00391914564806702,4.17867186174635
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08297202530499,0.0189475518141132,3.65478675996167
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.17417248296742,0.0140726399899685,8.44517861910624
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08250168516356,0.0216825948149187,3.7507816928984
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12660566333466,0.00431941631333533,5.51920655098631
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11234343173814,0.00868190213733915,4.7924232055047
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10038057296351,0.0188951620678097,4.51590449885327
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11697452735232,0.00511970753861087,4.94034109699937
