"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.02141714871475,0.0378650499675172,0.922485289739244
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,0.994972574907269,0.0153931962533574,0.797938150395959
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.10042646071662,0.00760469913375662,3.62718635736207
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,0.989346552928435,0.0156336151904043,0.873041536696377
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.10745737529525,0.00442772696974047,4.08418672349163
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.00677835527216,0.00771500925749729,1.0210571250843
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,0.959738694910261,0.00834349662216544,0.553607947132918
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.11383089431106,0.00445922991103724,4.71381436124716
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.02291115633404,0.00580023409101834,1.30459848889461
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.06351004231752,0.00776870197998703,2.23086792690123
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.07895870152741,0.00376980618270842,2.84325077706104
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.02140360584674,0.0040282261944286,1.298630517895
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,1,2,0,1.10175723864313,0.00322722999515445,3.86374145760426
