"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11581294121319,0.00938156706836823,5.04717663852591
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10635556116656,0.0133586532851476,4.61765514134631
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10838903197418,0.0127662674364931,4.72422149572906
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07974254124511,0.0112477444876418,3.23441329432045
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07678784513318,0.0308917546855062,3.67793987571033
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11107183173338,0.011096592062168,4.83342738090447
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07364468415284,0.027568258447057,3.54267007028153
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07996511455894,0.0250901417220962,3.71408214426707
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08200306950764,0.0225237151711276,3.73529377155144
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09567008110754,0.0181374513778289,4.26545424250805
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09441141990511,0.0185546544315117,4.20298365160294
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11855240658595,0.00489494172452878,4.70816671699873
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16951915180885,0.0140672079482739,8.02322718760128
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08634540638253,0.0224402955215209,3.91617304764407
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12994082418345,0.0101617299897266,5.17522179114617
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09265760924084,0.00971866156458222,3.78551163035027
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10550567720503,0.014057450572016,4.68013286184941
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12952984976628,0.017362424180913,4.76082278252286
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12280616387639,0.00644376311937314,5.36900855134103
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10273171438341,0.013771459084431,4.46389938291801
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11675204014911,0.0116478108406504,5.18265304827451
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11955266552558,0.00718886543469874,5.17100936302072
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07216397217996,0.0282770275477246,3.48974643646971
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11424079533974,0.0101397586738387,4.9428016353101
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09277140250145,0.0192225629011704,4.16045124222092
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08188456279736,0.0239996348872375,3.8027901536318
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11884770506486,0.0111928957675142,5.17276705151609
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10620759710958,0.00960378011717942,4.4723388888339
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.20491381417474,0.0513742539992819,8.63210418961966
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10344738160017,0.0153088407407963,4.50567881835712
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1788480245746,0.020651307887059,8.44387304074768
