"CountryName","RegionName","Date","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","avg_ratio","sd_ratio","ratio15days"
"Afghanistan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08922987993221,0.0203061247265201,4.00569975990273
"Albania","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10425257354863,0.0106440587814208,4.43149382934879
"Algeria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10918259191546,0.0110213628687306,4.71588300471887
"Andorra","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.15605037907849,0.0377356147444315,5.42288177972269
"Angola","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12821065363606,0.00403992612942501,5.6217174148402
"Argentina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10009679694823,0.00809475613990147,4.09880492784098
"Aruba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.17192777697329,0.0193892597797623,7.80058862429853
"Australia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1184990970966,0.00689904633454524,5.11235563893432
"Austria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1096815701956,0.010416346053221,4.69857126916037
"Azerbaijan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09697957833136,0.0123412023610661,4.10082184522164
"Bahamas","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16134541101717,0.0150296006909313,7.14154572779172
"Bahrain","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.06956354856675,0.00508055242219184,2.66198521846731
"Bangladesh","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10002231799718,0.0141327332627102,4.32907685347813
"Barbados","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14761675173079,0.0163186544204738,6.51337221205552
"Belarus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09041278959963,0.0160180896818753,3.89071849914373
"Belgium","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11824283592234,0.0045631898669612,4.93260245941192
"Belize","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12534547500233,0.00805575153941693,5.51606106602997
"Benin","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12851715279779,0.00402750805537729,5.53847961920309
"Bermuda","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14718162360721,0.00722338615232974,6.52133626073231
"Bhutan","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11680187870705,0.00827265978783133,5.0539920517611
"Bolivia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09616078325851,0.00546542538312535,3.75836833864942
"Bosnia and Herzegovina","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09943428913456,0.00995076941226659,4.14266380981666
"Botswana","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16649100597959,0.0198298489199795,7.22863138841257
"Brazil","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08321196835468,0.00926958961063238,3.34066911336011
"Brunei","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10351587354927,0.0114327758202792,4.42456197723825
"Burkina Faso","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.08361594416826,0.0232311782635984,3.85540183193954
"Burundi","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10980741669091,0.013310340870433,4.7518431659179
"Cambodia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10462395412948,0.0131582814788098,4.56838021700407
"Cameroon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.16951536452561,0.016102044899089,7.84602228434443
"Canada","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10819449430405,0.010109377305876,4.62015264547967
"Cape Verde","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1091690499854,0.00495595268360627,4.19845251816537
"Central African Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09837882584748,0.0172502415963818,4.34714281166695
"Chad","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.14600524517099,0.00600998882496766,6.47870146153109
"Chile","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07711592643586,0.0112924407647819,3.1482334360607
"China","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12463968326734,0.00676730017288739,5.44556438945661
"Colombia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10109117338822,0.00413021930725498,3.91021696396584
"Comoros","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12582986456149,0.00465940424595534,5.40740940837325
"Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11325038169409,0.00897009751708827,4.84868445381664
"Costa Rica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10374436765666,0.00509124829438064,4.14789193268494
"Cote d'Ivoire","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09750551184687,0.0162957525924355,4.29278205253839
"Croatia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10405021513935,0.0119815922719319,4.47318433887213
"Cuba","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09088177878221,0.0203367251949859,4.09498263170065
"Cyprus","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.12585094324807,0.0044405915663232,5.48141267018136
"Czech Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10300223693587,0.0133065836882987,4.45183445873995
"Democratic Republic of Congo","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1010941493842,0.0154822582744618,4.47686663911851
"Denmark","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11814281848355,0.00598153189752074,5.03785811819114
"Djibouti","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.07859841616899,0.0250268370650107,3.63906083536008
"Dominica","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominican Republic","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09740350716106,0.00597469721755526,3.87005508352325
"Ecuador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.09873363113346,0.00991167599706227,4.10956487649359
"Egypt","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.0966549923007,0.0165886446485824,4.24079124152644
"El Salvador","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10203698228875,0.0104265443069891,4.29352716362684
"Eritrea","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10736512070333,0.0125174741084216,4.68081537936193
"Estonia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10795171699499,0.0142833127872742,4.7898117435827
"Eswatini","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10867845309821,0.00718291494029804,4.51585821078649
"Ethiopia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.11165061272837,0.0101875371742206,4.84762865793665
"Faeroe Islands","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.10341001749159,0.0142172576180601,4.52057773241157
"France","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1061778918512,0.0116570097040457,4.56888400310566
"Gabon","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.1078654564195,0.0101023277890832,4.55628001950913
"Gambia","","2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,1.20191743147997,0.0269319750706382,10.428178480412
