"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","JO",10101697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","JO",10101697,1,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/04","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/05","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/06","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/07","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/08","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/09","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/10","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/11","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/12","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/13","JO",10101697,0,0,1,0,0,0,0,0,9.89932681607853e-08,0,0,0,0,0
"2020/03/14","JO",10101697,0,0,1,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,9.89932681607853e-08,0,7.17342522904241e-06,7.17342522904241e-06,7.17342522904241e-06,7.17342522904241e-06
"2020/03/15","JO",10101697,7,0,8,0,72.463768115942,0,72.463768115942,72.463768115942,7.91946145286282e-07,0,7.17342522904241e-06,0,7.17342522904241e-06,7.17342522904241e-06
"2020/03/16","JO",10101697,9,0,17,0,217.391304347826,144.927536231884,217.391304347826,217.391304347826,1.68288555873335e-06,0,2.15202756871272e-05,1.43468504580848e-05,2.15202756871272e-05,2.15202756871272e-05
"2020/03/17","JO",10101697,17,0,34,0,362.31884057971,144.927536231884,362.31884057971,362.31884057971,3.3657711174667e-06,0,3.5867126145212e-05,1.43468504580848e-05,3.5867126145212e-05,3.5867126145212e-05
"2020/03/18","JO",10101697,18,0,52,0,362.31884057971,0,362.31884057971,362.31884057971,5.14764994436083e-06,0,3.5867126145212e-05,0,3.5867126145212e-05,3.5867126145212e-05
"2020/03/19","JO",10101697,17,0,69,0,362.31884057971,0,362.31884057971,362.31884057971,6.83053550309418e-06,0,3.5867126145212e-05,0,3.5867126145212e-05,3.5867126145212e-05
"2020/03/20","JO",10101697,16,0,85,0,362.31884057971,0,362.31884057971,362.31884057971,8.41442779366675e-06,0,3.5867126145212e-05,0,3.5867126145212e-05,3.5867126145212e-05
