"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/04","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/05","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/06","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/07","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/08","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/09","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/10","US_DE",897934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/11","US_DE",897934,1,0,1,0,0,0,0,0,1.11366759695033e-06,0,0,0,0,0
"2020/03/12","US_DE",897934,0,0,1,0,0,0,0,0,1.11366759695033e-06,0,0,0,0,0
"2020/03/13","US_DE",897934,3,0,4,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,4.45467038780133e-06,0,8.07005505036473e-05,8.07005505036473e-05,8.07005505036473e-05,8.07005505036473e-05
"2020/03/14","US_DE",897934,2,0,6,0,144.927536231884,72.463768115942,144.927536231884,144.927536231884,6.682005581702e-06,0,0.000161401101007295,8.07005505036473e-05,0.000161401101007295,0.000161401101007295
"2020/03/15","US_DE",897934,0,0,6,0,362.31884057971,217.391304347826,362.31884057971,362.31884057971,6.682005581702e-06,0,0.000403502752518236,0.000242101651510942,0.000403502752518236,0.000403502752518236
"2020/03/16","US_DE",897934,2,0,8,0,434.782608695652,72.4637681159421,434.782608695652,434.782608695652,8.90934077560266e-06,0,0.000484203303021884,8.07005505036473e-05,0.000484203303021884,0.000484203303021884
"2020/03/17","US_DE",897934,8,0,16,0,434.782608695652,0,434.782608695652,434.782608695652,1.78186815512053e-05,0,0.000484203303021884,0,0.000484203303021884,0.000484203303021884
"2020/03/18","US_DE",897934,3,0,19,0,724.63768115942,289.855072463768,724.63768115942,724.63768115942,2.11596843420563e-05,0,0.000807005505036473,0.000322802202014589,0.000807005505036473,0.000807005505036473
"2020/03/19","US_DE",897934,11,0,30,0,797.101449275362,72.4637681159421,797.101449275362,797.101449275362,3.341002790851e-05,0,0.00088770605554012,8.07005505036474e-05,0.00088770605554012,0.00088770605554012
"2020/03/20","US_DE",897934,9,0,39,0,869.565217391304,72.463768115942,869.565217391304,869.565217391304,4.3433036281063e-05,0,0.000968406606043768,8.07005505036473e-05,0.000968406606043768,0.000968406606043768
"2020/03/21","US_DE",897934,6,0,45,0,1014.49275362319,144.927536231884,1014.49275362319,1014.49275362319,5.0115041862765e-05,0,0.00112980770705106,0.000161401101007295,0.00112980770705106,0.00112980770705106
"2020/03/22","US_DE",897934,11,0,56,0,1014.49275362319,0,1014.49275362319,1014.49275362319,6.23653854292186e-05,0,0.00112980770705106,0,0.00112980770705106,0.00112980770705106
"2020/03/23","US_DE",897934,12,0,68,0,1014.49275362319,0,1014.49275362319,1014.49275362319,7.57293965926226e-05,0,0.00112980770705106,0,0.00112980770705106,0.00112980770705106
"2020/03/24","US_DE",897934,36,0,104,0,1086.95652173913,72.4637681159421,1086.95652173913,1086.95652173913,0.000115821430082835,0,0.00121050825755471,8.07005505036474e-05,0.00121050825755471,0.00121050825755471
"2020/03/25","US_DE",897934,15,0,119,0,1159.42028985507,72.463768115942,1086.95652173913,1159.42028985507,0.00013252644403709,0,0.00129120880805836,8.07005505036473e-05,0.00121050825755471,0.00129120880805836
"2020/03/26","US_DE",897934,11,1,130,1,1376.8115942029,217.391304347826,1231.88405797101,1376.8115942029,0.000144776787603543,1.11366759695033e-06,0.0015333104595693,0.000242101651510942,0.001371909358562,0.0015333104595693
