"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","IT",60550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","IT",60550092,2,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/01","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/02","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/03","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/04","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/05","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/06","IT",60550092,0,0,2,0,0,0,0,0,3.30305030750407e-08,0,0,0,0,0
"2020/02/07","IT",60550092,1,0,3,0,0,0,0,0,4.95457546125611e-08,0,0,0,0,0
"2020/02/08","IT",60550092,0,0,3,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,4.95457546125611e-08,0,1.19675735779133e-06,1.19675735779133e-06,1.19675735779133e-06,1.19675735779133e-06
"2020/02/09","IT",60550092,0,0,3,0,144.927536231884,72.463768115942,144.927536231884,144.927536231884,4.95457546125611e-08,0,2.39351471558266e-06,1.19675735779133e-06,2.39351471558266e-06,2.39351471558266e-06
"2020/02/10","IT",60550092,0,0,3,0,217.391304347826,72.463768115942,217.391304347826,217.391304347826,4.95457546125611e-08,0,3.59027207337399e-06,1.19675735779133e-06,3.59027207337399e-06,3.59027207337399e-06
"2020/02/11","IT",60550092,0,0,3,0,507.246376811594,289.855072463768,507.246376811594,507.246376811594,4.95457546125611e-08,0,8.37730150453932e-06,4.78702943116533e-06,8.37730150453932e-06,8.37730150453932e-06
"2020/02/12","IT",60550092,0,0,3,0,724.63768115942,217.391304347826,724.63768115942,724.63768115942,4.95457546125611e-08,0,1.19675735779133e-05,3.59027207337399e-06,1.19675735779133e-05,1.19675735779133e-05
"2020/02/13","IT",60550092,0,0,3,0,869.565217391304,144.927536231884,869.565217391304,869.565217391304,4.95457546125611e-08,0,1.4361088293496e-05,2.39351471558266e-06,1.4361088293496e-05,1.4361088293496e-05
"2020/02/14","IT",60550092,0,0,3,0,1231.88405797101,362.31884057971,1231.88405797101,1231.88405797101,4.95457546125611e-08,0,2.03448750824526e-05,5.98378678895666e-06,2.03448750824526e-05,2.03448750824526e-05
"2020/02/15","IT",60550092,0,0,3,0,1521.73913043478,289.855072463768,1521.73913043478,1521.73913043478,4.95457546125611e-08,0,2.5131904513618e-05,4.78702943116533e-06,2.5131904513618e-05,2.5131904513618e-05
"2020/02/16","IT",60550092,0,0,3,0,2101.44927536232,579.710144927536,2101.44927536232,2101.44927536232,4.95457546125611e-08,0,3.47059633759486e-05,9.57405886233065e-06,3.47059633759486e-05,3.47059633759486e-05
"2020/02/17","IT",60550092,0,0,3,0,2463.76811594203,362.31884057971,2463.76811594203,2463.76811594203,4.95457546125611e-08,0,4.06897501649053e-05,5.98378678895665e-06,4.06897501649053e-05,4.06897501649053e-05
"2020/02/18","IT",60550092,0,0,3,0,3768.11594202899,1304.34782608696,3768.11594202899,3768.11594202899,4.95457546125611e-08,0,6.22313826051492e-05,2.1541632440244e-05,6.22313826051492e-05,6.22313826051492e-05
"2020/02/19","IT",60550092,0,0,3,0,5724.63768115942,1956.52173913043,5724.63768115942,5724.63768115942,4.95457546125611e-08,0,9.45438312655152e-05,3.23124486603659e-05,9.45438312655152e-05,9.45438312655152e-05
"2020/02/20","IT",60550092,0,0,3,0,7753.6231884058,2028.98550724638,7681.15942028986,7753.6231884058,4.95457546125611e-08,0,0.000128053037283672,3.35092060181573e-05,0.000126856279925881,0.000128053037283672
"2020/02/21","IT",60550092,17,1,20,1,10724.6376811594,2971.01449275362,10579.7101449275,10724.6376811594,3.30305030750407e-07,1.65152515375204e-08,0.000177120088953117,4.90670516694446e-05,0.000174726574237534,0.000177120088953117
"2020/02/22","IT",60550092,42,1,62,2,14275.3623188406,3550.72463768116,14057.9710144928,14275.3623188406,1.02394559532626e-06,3.30305030750407e-08,0.000235761199484892,5.86411105317752e-05,0.000232170927411518,0.000235761199484892
"2020/02/23","IT",60550092,93,1,155,3,16884.0579710145,2608.69565217391,16376.8115942029,16884.0579710145,2.55986398831566e-06,4.95457546125611e-08,0.00027884446436538,4.30832648804879e-05,0.000270467162860841,0.00027884446436538
"2020/02/24","IT",60550092,74,4,229,7,26521.7391304348,9637.68115942029,25797.1014492754,26521.7391304348,3.78199260209217e-06,1.15606760762643e-07,0.000438013192951627,0.000159168728586247,0.000426045619373714,0.000438013192951627
"2020/02/25","IT",60550092,93,3,322,10,33550.7246376812,7028.98550724638,32681.1594202899,33550.7246376812,5.31791099508156e-06,1.65152515375204e-07,0.000554098656657386,0.000116085463705759,0.00053973756836389,0.000554098656657386
"2020/02/26","IT",60550092,131,2,453,12,45724.6376811594,12173.9130434783,44492.7536231884,45652.1739130435,7.48140894649673e-06,1.98183018450244e-07,0.00075515389276633,0.000201055236108944,0.000734809017683877,0.000753957135408539
"2020/02/27","IT",60550092,202,5,655,17,59927.5362318841,14202.8985507246,58405.7971014493,59782.6086956522,1.08174897570758e-05,2.80759276137846e-07,0.000989718334893431,0.000234564442127101,0.000964586430379813,0.000987324820177848
"2020/02/28","IT",60550092,233,4,888,21,73623.1884057971,13695.652173913,71521.7391304348,73405.7971014493,1.46655433653181e-05,3.46820282287928e-07,0.00121590547551599,0.000226187140622562,0.00118119951214004,0.00121231520344262
"2020/02/29","IT",60550092,240,8,1128,29,91739.1304347826,18115.9420289855,89275.3623188406,91231.884057971,1.8629203734323e-05,4.78942294588091e-07,0.00151509481496383,0.000299189339447833,0.00147440506479892,0.00150671751345929
"2020/03/01","IT",60550092,566,5,1694,34,104420.289855072,12681.1594202899,100652.173913043,103695.652173913,2.79768361045595e-05,5.61518552275693e-07,0.00172452735257731,0.000209432537613483,0.00166229596997216,0.0017125597789994
"2020/03/02","IT",60550092,342,18,2036,52,131086.956521739,26666.6666666667,125362.31884058,130217.391304348,3.36250521303915e-05,8.58793079951059e-07,0.00216493406024452,0.00044040670766721,0.002070390228979,0.00215057297195102
"2020/03/03","IT",60550092,466,27,2502,79,156376.811594203,25289.8550724638,148623.188405797,155144.927536232,4.1321159346876e-05,1.30470487146411e-06,0.00258260237811369,0.000417668317869175,0.00245454934083002,0.00256225750303124
"2020/03/04","IT",60550092,587,28,3089,107,181376.811594203,25000,170652.173913043,179855.072463768,5.10156119994004e-05,1.76713191451468e-06,0.0029954836665517,0.000412881288438009,0.00281836357759859,0.00297035176203808
"2020/03/05","IT",60550092,769,41,3858,148,215797.101449275,34420.2898550724,201521.739130435,213695.652173913,6.37158404317536e-05,2.44425722755302e-06,0.00356394341150258,0.000568459744950882,0.00332818221201769,0.00352923744812664
"2020/03/06","IT",60550092,778,49,4636,197,246739.130434783,30942.0289855073,229855.072463768,244275.362318841,7.65647061279444e-05,3.25350455289151e-06,0.00407495880327948,0.000511015391776899,0.0037961143389141,0.00403426905311458
"2020/03/07","IT",60550092,1247,36,5883,233,292173.913043478,45434.7826086956,265652.173913044,288405.797101449,9.71592247952324e-05,3.84805360824225e-06,0.00482532566661465,0.000750366863335165,0.00438731247366302,0.0047630942840095
"2020/03/08","IT",60550092,1492,133,7375,366,349637.68115942,57463.768115942,316086.956521739,343913.043478261,0.000121799980089213,6.04458206273246e-06,0.00577435425134317,0.000949028584728526,0.00522025559468579,0.00567981042007766
"2020/03/09","IT",60550092,1797,97,9172,463,396811.594202899,47173.9130434783,351086.956521739,389057.971014493,0.000151477887102137,7.64656146187193e-06,0.00655344329126533,0.000779089039922157,0.005798289398499,0.00642539025398166
"2020/03/10","IT",60550092,977,168,10149,631,440362.31884058,43550.7246376812,380434.782608696,429637.68115942,0.000167613287854294,1.04211237201754e-05,0.00727269446329792,0.00071925117203259,0.00628297612840449,0.0070955743743448
