"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","IS",339037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
