"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","US_MA",6547629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","US_MA",6547629,1,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/01/30","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/01/31","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/01","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/02","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/03","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/04","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/05","US_MA",6547629,0,0,1,0,0,0,0,0,1.52727040582171e-07,0,0,0,0,0
"2020/02/06","US_MA",6547629,1,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/07","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/08","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/09","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/10","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/11","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/12","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/13","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/14","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/15","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/16","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/17","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/18","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/19","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/20","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/21","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/22","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/23","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/24","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/25","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/26","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/27","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/28","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/02/29","US_MA",6547629,0,0,2,0,0,0,0,0,3.05454081164342e-07,0,0,0,0,0
"2020/03/01","US_MA",6547629,1,0,3,0,0,0,0,0,4.58181121746513e-07,0,0,0,0,0
"2020/03/02","US_MA",6547629,0,0,3,0,0,0,0,0,4.58181121746513e-07,0,0,0,0,0
"2020/03/03","US_MA",6547629,1,0,4,0,0,0,0,0,6.10908162328684e-07,0,0,0,0,0
"2020/03/04","US_MA",6547629,2,0,6,0,0,0,0,0,9.16362243493026e-07,0,0,0,0,0
"2020/03/05","US_MA",6547629,8,0,14,0,0,0,0,0,2.13817856815039e-06,0,0,0,0,0
"2020/03/06","US_MA",6547629,14,0,28,0,0,0,0,0,4.27635713630079e-06,0,0,0,0,0
"2020/03/07","US_MA",6547629,44,0,72,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,1.09963469219163e-05,0,1.10671768537805e-05,1.10671768537805e-05,1.10671768537805e-05,1.10671768537805e-05
"2020/03/08","US_MA",6547629,19,0,91,0,72.463768115942,0,72.463768115942,72.463768115942,1.38981606929776e-05,0,1.10671768537805e-05,0,1.10671768537805e-05,1.10671768537805e-05
"2020/03/09","US_MA",6547629,5,0,96,0,362.31884057971,289.855072463768,362.31884057971,362.31884057971,1.46617958958884e-05,0,5.53358842689026e-05,4.4268707415122e-05,5.53358842689026e-05,5.53358842689026e-05
"2020/03/10","US_MA",6547629,14,0,110,0,652.173913043478,289.855072463768,652.173913043478,652.173913043478,1.67999744640388e-05,0,9.96045916840246e-05,4.4268707415122e-05,9.96045916840246e-05,9.96045916840246e-05
"2020/03/11","US_MA",6547629,22,0,132,0,797.101449275362,144.927536231884,797.101449275362,797.101449275362,2.01599693568466e-05,0,0.000121738945391586,2.2134353707561e-05,0.000121738945391586,0.000121738945391586
"2020/03/12","US_MA",6547629,29,0,161,0,1086.95652173913,289.855072463768,1086.95652173913,1086.95652173913,2.45890535337295e-05,0,0.000166007652806708,4.4268707415122e-05,0.000166007652806708,0.000166007652806708
"2020/03/13","US_MA",6547629,61,0,222,0,1811.59420289855,724.63768115942,1811.59420289855,1811.59420289855,3.3905403009242e-05,0,0.000276679421344513,0.000110671768537805,0.000276679421344513,0.000276679421344513
"2020/03/14","US_MA",6547629,73,0,295,0,2536.23188405797,724.63768115942,2536.23188405797,2536.23188405797,4.50544769717405e-05,0,0.000387351189882318,0.000110671768537805,0.000387351189882318,0.000387351189882318
"2020/03/15","US_MA",6547629,68,0,363,0,3188.40579710145,652.173913043478,3188.40579710145,3188.40579710145,5.54399157313281e-05,0,0.000486955781566342,9.96045916840246e-05,0.000486955781566342,0.000486955781566342
"2020/03/16","US_MA",6547629,149,0,512,0,3478.26086956522,289.855072463768,3478.26086956522,3478.26086956522,7.81962447780716e-05,0,0.000531224488981465,4.4268707415122e-05,0.000531224488981465,0.000531224488981465
"2020/03/17","US_MA",6547629,248,0,760,0,4057.97101449275,579.710144927536,4057.97101449275,4057.97101449275,0.00011607255084245,0,0.000619761903811709,8.8537414830244e-05,0.000619761903811709,0.000619761903811709
"2020/03/18","US_MA",6547629,259,0,1019,0,6449.27536231884,2391.30434782609,6449.27536231884,6449.27536231884,0.000155628854353232,0,0.000984978739986465,0.000365216836174757,0.000984978739986465,0.000984978739986465
"2020/03/19","US_MA",6547629,278,0,1297,0,8840.57971014493,2391.30434782609,8768.11594202899,8840.57971014493,0.000198086971635076,0,0.00135019557616122,0.000365216836174757,0.00133912839930744,0.00135019557616122
"2020/03/20","US_MA",6547629,387,1,1684,1,11159.4202898551,2318.84057971014,11086.9565217391,11159.4202898551,0.000257192336340376,1.52727040582171e-07,0.0017043452354822,0.000354149659320976,0.00169327805862842,0.0017043452354822
"2020/03/21","US_MA",6547629,322,0,2006,1,13913.0434782609,2753.6231884058,13550.7246376812,13913.0434782609,0.000306370443407835,1.52727040582171e-07,0.00212489795592586,0.00042055272044366,0.00206956207165696,0.00212489795592586
"2020/03/22","US_MA",6547629,286,4,2292,5,15652.1739130435,1739.13043478261,15000,15652.1739130435,0.000350050377014336,7.63635202910855e-07,0.00239051020041659,0.000265612244490732,0.00229090560873257,0.00239051020041659
"2020/03/23","US_MA",6547629,608,4,2900,9,16739.1304347826,1086.95652173913,15942.0289855072,16739.1304347826,0.000442908417688296,1.37454336523954e-06,0.0025565178532233,0.000166007652806708,0.00243477890783171,0.0025565178532233
