"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W19",2020-05-10,"IT","Italy",14645,1027,2.70214093392949
"2020-W20",2020-05-11,"IT","Italy",14538,999,1.93010066709249
"2020-W20",2020-05-12,"IT","Italy",13817,952,1.93010066709249
"2020-W20",2020-05-13,"IT","Italy",13065,893,1.93010066709249
"2020-W20",2020-05-14,"IT","Italy",12308,855,1.93010066709249
"2020-W20",2020-05-15,"IT","Italy",11600,808,1.93010066709249
"2020-W20",2020-05-16,"IT","Italy",11175,775,1.93010066709249
"2020-W20",2020-05-17,"IT","Italy",11073,762,1.93010066709249
"2020-W21",2020-05-18,"IT","Italy",10956,749,1.27237537538801
"2020-W21",2020-05-19,"IT","Italy",10707,716,1.27237537538801
"2020-W21",2020-05-20,"IT","Italy",10300,676,1.27237537538801
"2020-W21",2020-05-21,"IT","Italy",9909,640,1.27237537538801
"2020-W21",2020-05-22,"IT","Italy",9552,595,1.27237537538801
"2020-W21",2020-05-23,"IT","Italy",9267,572,1.27237537538801
"2020-W21",2020-05-24,"IT","Italy",9166,553,1.27237537538801
"2020-W22",2020-05-25,"IT","Italy",8726,541,0.974162396781447
"2020-W22",2020-05-26,"IT","Italy",8438,521,0.974162396781447
"2020-W22",2020-05-27,"IT","Italy",8234,505,0.974162396781447
"2020-W22",2020-05-28,"IT","Italy",7868,489,0.974162396781447
"2020-W22",2020-05-29,"IT","Italy",7569,475,0.974162396781447
"2020-W22",2020-05-30,"IT","Italy",7130,450,0.974162396781447
"2020-W22",2020-05-31,"IT","Italy",6822,435,0.974162396781447
"2020-W23",2020-06-01,"IT","Italy",6523,424,0.732278536356122
"2020-W23",2020-06-02,"IT","Italy",6324,408,0.732278536356122
"2020-W23",2020-06-03,"IT","Italy",6095,353,0.732278536356122
"2020-W23",2020-06-04,"IT","Italy",5841,338,0.732278536356122
"2020-W23",2020-06-05,"IT","Italy",5617,316,0.732278536356122
"2020-W23",2020-06-06,"IT","Italy",5295,293,0.732278536356122
"2020-W23",2020-06-07,"IT","Italy",5151,287,0.732278536356122
"2020-W24",2020-06-08,"IT","Italy",5012,283,0.682576373255028
"2020-W24",2020-06-09,"IT","Italy",4844,263,0.682576373255028
"2020-W24",2020-06-10,"IT","Italy",4569,249,0.682576373255028
"2020-W24",2020-06-11,"IT","Italy",4367,236,0.682576373255028
"2020-W24",2020-06-12,"IT","Italy",4120,227,0.682576373255028
"2020-W24",2020-06-13,"IT","Italy",3967,220,0.682576373255028
"2020-W24",2020-06-14,"IT","Italy",3803,209,0.682576373255028
"2020-W25",2020-06-15,"IT","Italy",3696,207,0.553350749192182
"2020-W25",2020-06-16,"IT","Italy",3478,177,0.553350749192182
"2020-W25",2020-06-17,"IT","Italy",3276,163,0.553350749192182
"2020-W25",2020-06-18,"IT","Italy",3035,168,0.553350749192182
"2020-W25",2020-06-19,"IT","Italy",2793,161,0.553350749192182
"2020-W25",2020-06-20,"IT","Italy",2626,152,0.553350749192182
"2020-W25",2020-06-21,"IT","Italy",2462,148,0.553350749192182
"2020-W26",2020-06-22,"IT","Italy",2165,127,0.584828785822876
"2020-W26",2020-06-23,"IT","Italy",1968,115,0.584828785822876
"2020-W26",2020-06-24,"IT","Italy",1717,107,0.584828785822876
"2020-W26",2020-06-25,"IT","Italy",1618,103,0.584828785822876
"2020-W26",2020-06-26,"IT","Italy",1461,105,0.584828785822876
"2020-W26",2020-06-27,"IT","Italy",1357,97,0.584828785822876
"2020-W26",2020-06-28,"IT","Italy",1258,98,0.584828785822876
"2020-W27",2020-06-29,"IT","Italy",1216,96,0.588142263362948
"2020-W27",2020-06-30,"IT","Italy",1183,93,0.588142263362948
"2020-W27",2020-07-01,"IT","Italy",1112,87,0.588142263362948
"2020-W27",2020-07-02,"IT","Italy",1045,82,0.588142263362948
"2020-W27",2020-07-03,"IT","Italy",1035,79,0.588142263362948
"2020-W27",2020-07-04,"IT","Italy",1011,71,0.588142263362948
"2020-W27",2020-07-05,"IT","Italy",1019,74,0.588142263362948
"2020-W28",2020-07-06,"IT","Italy",1018,72,0.528499667641635
"2020-W28",2020-07-07,"IT","Italy",1010,70,0.528499667641635
"2020-W28",2020-07-08,"IT","Italy",970,71,0.528499667641635
"2020-W28",2020-07-09,"IT","Italy",940,69,0.528499667641635
"2020-W28",2020-07-10,"IT","Italy",909,65,0.528499667641635
"2020-W28",2020-07-11,"IT","Italy",893,67,0.528499667641635
"2020-W28",2020-07-12,"IT","Italy",844,68,0.528499667641635
"2020-W29",2020-07-13,"IT","Italy",833,65,0.531813145181708
"2020-W29",2020-07-14,"IT","Italy",837,60,0.531813145181708
"2020-W29",2020-07-15,"IT","Italy",854,57,0.531813145181708
"2020-W29",2020-07-16,"IT","Italy",803,53,0.531813145181708
"2020-W29",2020-07-17,"IT","Italy",821,50,0.531813145181708
"2020-W29",2020-07-18,"IT","Italy",807,50,0.531813145181708
"2020-W29",2020-07-19,"IT","Italy",792,49,0.531813145181708
"2020-W30",2020-07-20,"IT","Italy",792,47,0.591455740903021
"2020-W30",2020-07-21,"IT","Italy",781,49,0.591455740903021
"2020-W30",2020-07-22,"IT","Italy",772,48,0.591455740903021
"2020-W30",2020-07-23,"IT","Italy",762,49,0.591455740903021
"2020-W30",2020-07-24,"IT","Italy",759,46,0.591455740903021
"2020-W30",2020-07-25,"IT","Italy",772,41,0.591455740903021
"2020-W30",2020-07-26,"IT","Italy",779,44,0.591455740903021
"2020-W31",2020-07-27,"IT","Italy",785,45,0.62956073261386
"2020-W31",2020-07-28,"IT","Italy",789,40,0.62956073261386
"2020-W31",2020-07-29,"IT","Italy",769,38,0.62956073261386
"2020-W31",2020-07-30,"IT","Italy",795,47,0.62956073261386
"2020-W31",2020-07-31,"IT","Italy",757,41,0.62956073261386
"2020-W31",2020-08-01,"IT","Italy",748,43,0.62956073261386
"2020-W31",2020-08-02,"IT","Italy",750,42,0.62956073261386
"2020-W32",2020-08-03,"IT","Italy",775,41,0.682576373255028
"2020-W32",2020-08-04,"IT","Italy",802,41,0.682576373255028
"2020-W32",2020-08-05,"IT","Italy",805,41,0.682576373255028
"2020-W32",2020-08-06,"IT","Italy",804,42,0.682576373255028
"2020-W32",2020-08-07,"IT","Italy",821,42,0.682576373255028
"2020-W32",2020-08-08,"IT","Italy",814,43,0.682576373255028
"2020-W32",2020-08-09,"IT","Italy",808,45,0.682576373255028
"2020-W33",2020-08-10,"IT","Italy",825,46,0.795234609617508
"2020-W33",2020-08-11,"IT","Italy",850,49,0.795234609617508
"2020-W33",2020-08-12,"IT","Italy",832,53,0.795234609617508
"2020-W33",2020-08-13,"IT","Italy",841,55,0.795234609617508
"2020-W33",2020-08-14,"IT","Italy",827,56,0.795234609617508
"2020-W33",2020-08-15,"IT","Italy",819,55,0.795234609617508
"2020-W33",2020-08-16,"IT","Italy",843,56,0.795234609617508
"2020-W34",2020-08-17,"IT","Italy",868,58,1.10007454330422
"2020-W34",2020-08-18,"IT","Italy",901,58,1.10007454330422
"2020-W34",2020-08-19,"IT","Italy",932,66,1.10007454330422
"2020-W34",2020-08-20,"IT","Italy",951,68,1.10007454330422
"2020-W34",2020-08-21,"IT","Italy",988,69,1.10007454330422
"2020-W34",2020-08-22,"IT","Italy",988,64,1.10007454330422
"2020-W34",2020-08-23,"IT","Italy",1040,69,1.10007454330422
"2020-W35",2020-08-24,"IT","Italy",1110,65,1.42645208100141
"2020-W35",2020-08-25,"IT","Italy",1124,66,1.42645208100141
"2020-W35",2020-08-26,"IT","Italy",1124,69,1.42645208100141
"2020-W35",2020-08-27,"IT","Italy",1198,67,1.42645208100141
"2020-W35",2020-08-28,"IT","Italy",1252,74,1.42645208100141
"2020-W35",2020-08-29,"IT","Italy",1247,79,1.42645208100141
"2020-W35",2020-08-30,"IT","Italy",1337,86,1.42645208100141
"2020-W36",2020-08-31,"IT","Italy",1382,94,1.68324659035706
"2020-W36",2020-09-01,"IT","Italy",1487,107,1.68324659035706
"2020-W36",2020-09-02,"IT","Italy",1546,109,1.68324659035706
"2020-W36",2020-09-03,"IT","Italy",1625,120,1.68324659035706
"2020-W36",2020-09-04,"IT","Italy",1728,121,1.68324659035706
"2020-W36",2020-09-05,"IT","Italy",1741,121,1.68324659035706
"2020-W36",2020-09-06,"IT","Italy",1816,133,1.68324659035706
"2020-W37",2020-09-07,"IT","Italy",1861,142,2.10405823794632
"2020-W37",2020-09-08,"IT","Italy",1903,143,2.10405823794632
"2020-W37",2020-09-09,"IT","Italy",1928,150,2.10405823794632
"2020-W37",2020-09-10,"IT","Italy",2000,164,2.10405823794632
"2020-W37",2020-09-11,"IT","Italy",2024,175,2.10405823794632
"2020-W37",2020-09-12,"IT","Italy",2133,182,2.10405823794632
"2020-W37",2020-09-13,"IT","Italy",2229,187,2.10405823794632
"2020-W38",2020-09-14,"IT","Italy",2319,197,2.42877903687347
"2020-W38",2020-09-15,"IT","Italy",2423,201,2.42877903687347
"2020-W38",2020-09-16,"IT","Italy",2492,207,2.42877903687347
"2020-W38",2020-09-17,"IT","Italy",2560,212,2.42877903687347
"2020-W38",2020-09-18,"IT","Italy",2595,208,2.42877903687347
"2020-W38",2020-09-19,"IT","Italy",2595,215,2.42877903687347
"2020-W38",2020-09-20,"IT","Italy",2587,222,2.42877903687347
"2020-W39",2020-09-21,"IT","Italy",2707,232,2.63587138312803
"2020-W39",2020-09-22,"IT","Italy",2843,239,2.63587138312803
"2020-W39",2020-09-23,"IT","Italy",2902,244,2.63587138312803
"2020-W39",2020-09-24,"IT","Italy",2977,246,2.63587138312803
"2020-W39",2020-09-25,"IT","Italy",2981,244,2.63587138312803
"2020-W39",2020-09-26,"IT","Italy",2993,247,2.63587138312803
"2020-W39",2020-09-27,"IT","Italy",3100,254,2.63587138312803
"2020-W40",2020-09-28,"IT","Italy",3241,264,3.43938968659572
"2020-W40",2020-09-29,"IT","Italy",3319,271,3.43938968659572
"2020-W40",2020-09-30,"IT","Italy",3327,280,3.43938968659572
"2020-W40",2020-10-01,"IT","Italy",3388,291,3.43938968659572
"2020-W40",2020-10-02,"IT","Italy",3436,294,3.43938968659572
"2020-W40",2020-10-03,"IT","Italy",3502,297,3.43938968659572
"2020-W40",2020-10-04,"IT","Italy",3590,303,3.43938968659572
"2020-W41",2020-10-05,"IT","Italy",3810,323,5.80355591143777
"2020-W41",2020-10-06,"IT","Italy",3944,319,5.80355591143777
"2020-W41",2020-10-07,"IT","Italy",4119,337,5.80355591143777
"2020-W41",2020-10-08,"IT","Italy",4283,358,5.80355591143777
"2020-W41",2020-10-09,"IT","Italy",4473,387,5.80355591143777
"2020-W41",2020-10-10,"IT","Italy",4726,390,5.80355591143777
"2020-W41",2020-10-11,"IT","Italy",4939,420,5.80355591143777
"2020-W42",2020-10-12,"IT","Italy",5273,452,10.4357975124598
"2020-W42",2020-10-13,"IT","Italy",5590,514,10.4357975124598
"2020-W42",2020-10-14,"IT","Italy",6009,539,10.4357975124598
"2020-W42",2020-10-15,"IT","Italy",6382,586,10.4357975124598
"2020-W42",2020-10-16,"IT","Italy",6816,638,10.4357975124598
"2020-W42",2020-10-17,"IT","Italy",7322,705,10.4357975124598
"2020-W42",2020-10-18,"IT","Italy",7881,750,10.4357975124598
"2020-W43",2020-10-19,"IT","Italy",8473,797,17.1986051717486
"2020-W43",2020-10-20,"IT","Italy",9324,870,17.1986051717486
"2020-W43",2020-10-21,"IT","Italy",9983,926,17.1986051717486
"2020-W43",2020-10-22,"IT","Italy",10686,992,17.1986051717486
"2020-W43",2020-10-23,"IT","Italy",11598,1049,17.1986051717486
"2020-W43",2020-10-24,"IT","Italy",12415,1128,17.1986051717486
"2020-W43",2020-10-25,"IT","Italy",13214,1208,17.1986051717486
"2020-W44",2020-10-26,"IT","Italy",14281,1284,23.4064053430753
"2020-W44",2020-10-27,"IT","Italy",15366,1411,23.4064053430753
"2020-W44",2020-10-28,"IT","Italy",16517,1536,23.4064053430753
"2020-W44",2020-10-29,"IT","Italy",17615,1651,23.4064053430753
"2020-W44",2020-10-30,"IT","Italy",18740,1746,23.4064053430753
"2020-W44",2020-10-31,"IT","Italy",19809,1843,23.4064053430753
"2020-W44",2020-11-01,"IT","Italy",20841,1939,23.4064053430753
"2020-W45",2020-11-02,"IT","Italy",21862,2022,28.2888144983728
"2020-W45",2020-11-03,"IT","Italy",23339,2225,28.2888144983728
"2020-W45",2020-11-04,"IT","Italy",24408,2292,28.2888144983728
"2020-W45",2020-11-05,"IT","Italy",25647,2391,28.2888144983728
"2020-W45",2020-11-06,"IT","Italy",26520,2515,28.2888144983728
"2020-W45",2020-11-07,"IT","Italy",27743,2634,28.2888144983728
"2020-W45",2020-11-08,"IT","Italy",29189,2749,28.2888144983728
"2020-W46",2020-11-09,"IT","Italy",30485,2849,27.7454041818008
"2020-W46",2020-11-10,"IT","Italy",31604,2971,27.7454041818008
"2020-W46",2020-11-11,"IT","Italy",32525,3081,27.7454041818008
"2020-W46",2020-11-12,"IT","Italy",33043,3170,27.7454041818008
"2020-W46",2020-11-13,"IT","Italy",34144,3230,27.7454041818008
"2020-W46",2020-11-14,"IT","Italy",34704,3306,27.7454041818008
"2020-W46",2020-11-15,"IT","Italy",35469,3422,27.7454041818008
"2020-W47",2020-11-16,"IT","Italy",36028,3492,24.4617479395885
"2020-W47",2020-11-17,"IT","Italy",36686,3612,24.4617479395885
"2020-W47",2020-11-18,"IT","Italy",37174,3670,24.4617479395885
"2020-W47",2020-11-19,"IT","Italy",37322,3712,24.4617479395885
"2020-W47",2020-11-20,"IT","Italy",37705,3748,24.4617479395885
"2020-W47",2020-11-21,"IT","Italy",37821,3758,24.4617479395885
"2020-W47",2020-11-22,"IT","Italy",38080,3801,24.4617479395885
"2020-W48",2020-11-23,"IT","Italy",38507,3810,19.940507836159
"2020-W48",2020-11-24,"IT","Italy",38393,3816,19.940507836159
"2020-W48",2020-11-25,"IT","Italy",38161,3848,19.940507836159
"2020-W48",2020-11-26,"IT","Italy",37884,3846,19.940507836159
"2020-W48",2020-11-27,"IT","Italy",37466,3782,19.940507836159
"2020-W48",2020-11-28,"IT","Italy",37061,3762,19.940507836159
"2020-W48",2020-11-29,"IT","Italy",36632,3753,19.940507836159
"2020-W49",2020-11-30,"IT","Italy",36931,3744,16.8705708952814
"2020-W49",2020-12-01,"IT","Italy",36474,3663,16.8705708952814
"2020-W49",2020-12-02,"IT","Italy",36070,3616,16.8705708952814
"2020-W49",2020-12-03,"IT","Italy",35369,3597,16.8705708952814
"2020-W49",2020-12-04,"IT","Italy",34767,3567,16.8705708952814
"2020-W49",2020-12-05,"IT","Italy",33675,3517,16.8705708952814
"2020-W49",2020-12-06,"IT","Italy",33845,3454,16.8705708952814
"2020-W50",2020-12-07,"IT","Italy",33906,3382,14.5362259683
"2020-W50",2020-12-08,"IT","Italy",33426,3345,14.5362259683
"2020-W50",2020-12-09,"IT","Italy",32973,3320,14.5362259683
"2020-W50",2020-12-10,"IT","Italy",32379,3291,14.5362259683
"2020-W50",2020-12-11,"IT","Italy",31827,3265,14.5362259683
"2020-W50",2020-12-12,"IT","Italy",31265,3199,14.5362259683
"2020-W50",2020-12-13,"IT","Italy",30893,3158,14.5362259683
"2020-W51",2020-12-14,"IT","Italy",30860,3095,13.1959243033405
"2020-W51",2020-12-15,"IT","Italy",30345,3003,13.1959243033405
"2020-W51",2020-12-16,"IT","Italy",29823,2926,13.1959243033405
"2020-W51",2020-12-17,"IT","Italy",29282,2855,13.1959243033405
"2020-W51",2020-12-18,"IT","Italy",28588,2819,13.1959243033405
"2020-W51",2020-12-19,"IT","Italy",28148,2784,13.1959243033405
"2020-W51",2020-12-20,"IT","Italy",27901,2743,13.1959243033405
"2020-W52",2020-12-21,"IT","Italy",27876,2731,12.1820001760782
"2020-W52",2020-12-22,"IT","Italy",27635,2687,12.1820001760782
"2020-W52",2020-12-23,"IT","Italy",27170,2624,12.1820001760782
"2020-W52",2020-12-24,"IT","Italy",26659,2589,12.1820001760782
"2020-W52",2020-12-25,"IT","Italy",25986,2584,12.1820001760782
"2020-W52",2020-12-26,"IT","Italy",25892,2580,12.1820001760782
"2020-W52",2020-12-27,"IT","Italy",26151,2580,12.1820001760782
"2020-W53",2020-12-28,"IT","Italy",26497,2565,7.31615840848107
"2020-W53",2020-12-29,"IT","Italy",26211,2549,7.31615840848107
"2020-W53",2020-12-30,"IT","Italy",26094,2528,7.31615840848107
"2020-W53",2020-12-31,"IT","Italy",25706,2555,7.31615840848107
"2020-W53",2021-01-01,"IT","Italy",25375,2553,7.31615840848107
"2020-W53",2021-01-02,"IT","Italy",25517,2569,7.31615840848107
"2020-W53",2021-01-03,"IT","Italy",25658,2583,7.31615840848107
"2021-W01",2021-01-04,"IT","Italy",25896,2579,6.53086423148378
"2021-W01",2021-01-05,"IT","Italy",25964,2569,6.53086423148378
"2021-W01",2021-01-06,"IT","Italy",25745,2571,6.53086423148378
"2021-W01",2021-01-07,"IT","Italy",25878,2587,6.53086423148378
"2021-W01",2021-01-08,"IT","Italy",25900,2587,6.53086423148378
"2021-W01",2021-01-09,"IT","Italy",25853,2593,6.53086423148378
"2021-W01",2021-01-10,"IT","Italy",26042,2615,6.53086423148378
"2021-W01",2021-01-11,"IT","Italy",NA,NA,6.53086423148378
"2021-W01",2021-01-12,"IT","Italy",NA,NA,6.53086423148378
"2021-W01",2021-01-13,"IT","Italy",NA,NA,6.53086423148378
"2021-W01",2021-01-14,"IT","Italy",NA,NA,6.53086423148378
"2021-W01",2021-01-15,"IT","Italy",NA,NA,6.53086423148378
