"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W05",2020-02-02,"FR","France",6,1,NA,NA
"2020-W06",2020-02-03,"FR","France",6,1,NA,NA
"2020-W06",2020-02-04,"FR","France",6,1,NA,NA
"2020-W06",2020-02-05,"FR","France",6,1,NA,NA
"2020-W06",2020-02-06,"FR","France",6,NA,NA,NA
"2020-W06",2020-02-07,"FR","France",11,1,NA,NA
"2020-W06",2020-02-08,"FR","France",11,1,NA,NA
"2020-W06",2020-02-09,"FR","France",11,1,NA,NA
"2020-W08",2020-02-19,"FR","France",4,NA,NA,NA
"2020-W08",2020-02-20,"FR","France",11,NA,NA,NA
"2020-W08",2020-02-21,"FR","France",1,NA,NA,NA
"2020-W08",2020-02-22,"FR","France",NA,NA,NA,NA
"2020-W08",2020-02-23,"FR","France",1,NA,NA,NA
"2020-W08",2020-02-24,"FR","France",NA,NA,NA,NA
"2020-W09",2020-02-25,"FR","France",2,NA,NA,NA
"2020-W09",2020-02-26,"FR","France",4,NA,NA,NA
"2020-W09",2020-02-27,"FR","France",24,2,NA,NA
"2020-W09",2020-02-28,"FR","France",NA,NA,NA,NA
"2020-W09",2020-02-29,"FR","France",86,9,NA,NA
"2020-W09",2020-03-01,"FR","France",116,9,NA,NA
"2020-W09",2020-03-02,"FR","France",NA,NA,NA,NA
"2020-W09",2020-03-03,"FR","France",NA,NA,NA,NA
"2020-W10",2020-03-04,"FR","France",NA,15,NA,NA
"2020-W10",2020-03-05,"FR","France",NA,23,NA,NA
"2020-W10",2020-03-06,"FR","France",NA,39,NA,NA
"2020-W10",2020-03-07,"FR","France",NA,45,NA,NA
"2020-W10",2020-03-08,"FR","France",NA,NA,NA,NA
"2020-W11",2020-03-09,"FR","France",NA,66,1.72951818831612,0.431260359295391
"2020-W11",2020-03-10,"FR","France",NA,86,1.72951818831612,0.431260359295391
"2020-W11",2020-03-11,"FR","France",NA,105,1.72951818831612,0.431260359295391
"2020-W11",2020-03-12,"FR","France",NA,129,1.72951818831612,0.431260359295391
"2020-W11",2020-03-13,"FR","France",NA,NA,1.72951818831612,0.431260359295391
"2020-W11",2020-03-14,"FR","France",NA,300,1.72951818831612,0.431260359295391
"2020-W11",2020-03-15,"FR","France",400,NA,1.72951818831612,0.431260359295391
"2020-W11",2020-03-16,"FR","France",NA,NA,1.72951818831612,0.431260359295391
"2020-W12",2020-03-17,"FR","France",2579,699,11.4828666601316,2.58010090388142
"2020-W12",2020-03-18,"FR","France",2972,771,11.4828666601316,2.58010090388142
"2020-W12",2020-03-19,"FR","France",4073,1002,11.4828666601316,2.58010090388142
"2020-W12",2020-03-20,"FR","France",5226,1297,11.4828666601316,2.58010090388142
"2020-W12",2020-03-21,"FR","France",5900,1453,11.4828666601316,2.58010090388142
"2020-W12",2020-03-22,"FR","France",6954,1674,11.4828666601316,2.58010090388142
"2020-W13",2020-03-23,"FR","France",8673,2080,25.3697486795188,5.58847766630187
"2020-W13",2020-03-24,"FR","France",10163,2503,25.3697486795188,5.58847766630187
"2020-W13",2020-03-25,"FR","France",12072,2935,25.3697486795188,5.58847766630187
"2020-W13",2020-03-26,"FR","France",13879,3351,25.3697486795188,5.58847766630187
"2020-W13",2020-03-27,"FR","France",15701,3758,25.3697486795188,5.58847766630187
"2020-W13",2020-03-28,"FR","France",17580,4236,25.3697486795188,5.58847766630187
"2020-W13",2020-03-29,"FR","France",19311,4592,25.3697486795188,5.58847766630187
"2020-W14",2020-03-30,"FR","France",20946,5056,29.8285928095349,5.95407900895713
"2020-W14",2020-03-31,"FR","France",22672,5496,29.8285928095349,5.95407900895713
"2020-W14",2020-04-01,"FR","France",24543,5940,29.8285928095349,5.95407900895713
"2020-W14",2020-04-02,"FR","France",26131,6305,29.8285928095349,5.95407900895713
"2020-W14",2020-04-03,"FR","France",27302,6556,29.8285928095349,5.95407900895713
"2020-W14",2020-04-04,"FR","France",28003,6723,29.8285928095349,5.95407900895713
"2020-W14",2020-04-05,"FR","France",28747,6859,29.8285928095349,5.95407900895713
"2020-W15",2020-04-06,"FR","France",29569,6948,24.4132161871024,3.78285470869833
"2020-W15",2020-04-07,"FR","France",29871,7004,24.4132161871024,3.78285470869833
"2020-W15",2020-04-08,"FR","France",30217,7019,24.4132161871024,3.78285470869833
"2020-W15",2020-04-09,"FR","France",30608,6937,24.4132161871024,3.78285470869833
"2020-W15",2020-04-10,"FR","France",31108,6875,24.4132161871024,3.78285470869833
"2020-W15",2020-04-11,"FR","France",31159,6752,24.4132161871024,3.78285470869833
"2020-W15",2020-04-12,"FR","France",31665,6714,24.4132161871024,3.78285470869833
"2020-W16",2020-04-13,"FR","France",31952,6690,15.241845362779,2.29508108164814
"2020-W16",2020-04-14,"FR","France",32131,6599,15.241845362779,2.29508108164814
"2020-W16",2020-04-15,"FR","France",31623,6331,15.241845362779,2.29508108164814
"2020-W16",2020-04-16,"FR","France",31172,6139,15.241845362779,2.29508108164814
"2020-W16",2020-04-17,"FR","France",31061,5922,15.241845362779,2.29508108164814
"2020-W16",2020-04-18,"FR","France",30515,5733,15.241845362779,2.29508108164814
"2020-W16",2020-04-19,"FR","France",30486,5644,15.241845362779,2.29508108164814
"2020-W17",2020-04-20,"FR","France",30462,5584,11.364978880255,1.53403338877392
"2020-W17",2020-04-21,"FR","France",29984,5334,11.364978880255,1.53403338877392
"2020-W17",2020-04-22,"FR","France",29627,5127,11.364978880255,1.53403338877392
"2020-W17",2020-04-23,"FR","France",29113,4967,11.364978880255,1.53403338877392
"2020-W17",2020-04-24,"FR","France",28554,4785,11.364978880255,1.53403338877392
"2020-W17",2020-04-25,"FR","France",28119,4641,11.364978880255,1.53403338877392
"2020-W17",2020-04-26,"FR","France",28114,4598,11.364978880255,1.53403338877392
"2020-W18",2020-04-27,"FR","France",27954,4526,7.31053460272706,0.981900748845562
"2020-W18",2020-04-28,"FR","France",27607,4392,7.31053460272706,0.981900748845562
"2020-W18",2020-04-29,"FR","France",26736,4128,7.31053460272706,0.981900748845562
"2020-W18",2020-04-30,"FR","France",26192,3947,7.31053460272706,0.981900748845562
"2020-W18",2020-05-01,"FR","France",25809,3819,7.31053460272706,0.981900748845562
"2020-W18",2020-05-02,"FR","France",25751,3770,7.31053460272706,0.981900748845562
"2020-W18",2020-05-03,"FR","France",25739,3762,7.31053460272706,0.981900748845562
"2020-W19",2020-05-04,"FR","France",25472,3639,5.41239212167607,0.744632938714187
"2020-W19",2020-05-05,"FR","France",24701,3375,5.41239212167607,0.744632938714187
"2020-W19",2020-05-06,"FR","France",23912,3095,5.41239212167607,0.744632938714187
"2020-W19",2020-05-07,"FR","France",23139,2911,5.41239212167607,0.744632938714187
"2020-W19",2020-05-08,"FR","France",22657,2820,5.41239212167607,0.744632938714187
"2020-W19",2020-05-09,"FR","France",22547,2764,5.41239212167607,0.744632938714187
"2020-W19",2020-05-10,"FR","France",22502,2728,5.41239212167607,0.744632938714187
"2020-W20",2020-05-11,"FR","France",22219,2666,3.98729301050964,0.576008645979311
"2020-W20",2020-05-12,"FR","France",21530,2496,3.98729301050964,0.576008645979311
"2020-W20",2020-05-13,"FR","France",21009,2385,3.98729301050964,0.576008645979311
"2020-W20",2020-05-14,"FR","France",20401,2256,3.98729301050964,0.576008645979311
"2020-W20",2020-05-15,"FR","France",19801,2162,3.98729301050964,0.576008645979311
"2020-W20",2020-05-16,"FR","France",19372,2091,3.98729301050964,0.576008645979311
"2020-W20",2020-05-17,"FR","France",19302,2047,3.98729301050964,0.576008645979311
"2020-W21",2020-05-18,"FR","France",18956,1958,2.61293041220149,0.356647840386154
"2020-W21",2020-05-19,"FR","France",18409,1854,2.61293041220149,0.356647840386154
"2020-W21",2020-05-20,"FR","France",17882,1754,2.61293041220149,0.356647840386154
"2020-W21",2020-05-21,"FR","France",17527,1708,2.61293041220149,0.356647840386154
"2020-W21",2020-05-22,"FR","France",17327,1664,2.61293041220149,0.356647840386154
"2020-W21",2020-05-23,"FR","France",17122,1628,2.61293041220149,0.356647840386154
"2020-W21",2020-05-24,"FR","France",17129,1618,2.61293041220149,0.356647840386154
"2020-W22",2020-05-25,"FR","France",16742,1572,2.10854978437504,0.316357080175166
"2020-W22",2020-05-26,"FR","France",16209,1519,2.10854978437504,0.316357080175166
"2020-W22",2020-05-27,"FR","France",15627,1467,2.10854978437504,0.316357080175166
"2020-W22",2020-05-28,"FR","France",15155,1395,2.10854978437504,0.316357080175166
"2020-W22",2020-05-29,"FR","France",14643,1328,2.10854978437504,0.316357080175166
"2020-W22",2020-05-30,"FR","France",14329,1293,2.10854978437504,0.316357080175166
"2020-W22",2020-05-31,"FR","France",14271,1287,2.10854978437504,0.316357080175166
"2020-W23",2020-06-01,"FR","France",14237,1270,1.45494411873013,0.202946051433125
"2020-W23",2020-06-02,"FR","France",13978,1221,1.45494411873013,0.202946051433125
"2020-W23",2020-06-03,"FR","France",13465,1179,1.45494411873013,0.202946051433125
"2020-W23",2020-06-04,"FR","France",13054,1133,1.45494411873013,0.202946051433125
"2020-W23",2020-06-05,"FR","France",12650,1065,1.45494411873013,0.202946051433125
"2020-W23",2020-06-06,"FR","France",12433,1030,1.45494411873013,0.202946051433125
"2020-W23",2020-06-07,"FR","France",12415,1024,1.45494411873013,0.202946051433125
"2020-W24",2020-06-08,"FR","France",12269,995,1.04755976548569,0.162655291222137
"2020-W24",2020-06-09,"FR","France",11915,926,1.04755976548569,0.162655291222137
"2020-W24",2020-06-10,"FR","France",11632,904,1.04755976548569,0.162655291222137
"2020-W24",2020-06-11,"FR","France",11420,875,1.04755976548569,0.162655291222137
"2020-W24",2020-06-12,"FR","France",11079,851,1.04755976548569,0.162655291222137
"2020-W24",2020-06-13,"FR","France",10864,843,1.04755976548569,0.162655291222137
"2020-W24",2020-06-14,"FR","France",10836,841,1.04755976548569,0.162655291222137
"2020-W25",2020-06-15,"FR","France",10707,818,0.919226232961802,0.11639552949841
"2020-W25",2020-06-16,"FR","France",10490,792,0.919226232961802,0.11639552949841
"2020-W25",2020-06-17,"FR","France",10222,744,0.919226232961802,0.11639552949841
"2020-W25",2020-06-18,"FR","France",10080,724,0.919226232961802,0.11639552949841
"2020-W25",2020-06-19,"FR","France",9925,699,0.919226232961802,0.11639552949841
"2020-W25",2020-06-20,"FR","France",9792,687,0.919226232961802,0.11639552949841
"2020-W25",2020-06-21,"FR","France",9778,687,0.919226232961802,0.11639552949841
"2020-W26",2020-06-22,"FR","France",9648,673,0.822229958379794,0.113411028742041
"2020-W26",2020-06-23,"FR","France",9446,654,0.822229958379794,0.113411028742041
"2020-W26",2020-06-24,"FR","France",9254,630,0.822229958379794,0.113411028742041
"2020-W26",2020-06-25,"FR","France",9096,623,0.822229958379794,0.113411028742041
"2020-W26",2020-06-26,"FR","France",8841,606,0.822229958379794,0.113411028742041
"2020-W26",2020-06-27,"FR","France",8715,594,0.822229958379794,0.113411028742041
"2020-W26",2020-06-28,"FR","France",8727,594,0.822229958379794,0.113411028742041
"2020-W27",2020-06-29,"FR","France",8643,591,0.799846202707023,0.122364531011149
"2020-W27",2020-06-30,"FR","France",8491,574,0.799846202707023,0.122364531011149
"2020-W27",2020-07-01,"FR","France",8291,554,0.799846202707023,0.122364531011149
"2020-W27",2020-07-02,"FR","France",8103,545,0.799846202707023,0.122364531011149
"2020-W27",2020-07-03,"FR","France",7946,533,0.799846202707023,0.122364531011149
"2020-W27",2020-07-04,"FR","France",7863,517,0.799846202707023,0.122364531011149
"2020-W27",2020-07-05,"FR","France",7863,521,0.799846202707023,0.122364531011149
"2020-W28",2020-07-06,"FR","France",7806,521,0.749109689848742,0.117887779876595
"2020-W28",2020-07-07,"FR","France",7550,511,0.749109689848742,0.117887779876595
"2020-W28",2020-07-08,"FR","France",7254,503,0.749109689848742,0.117887779876595
"2020-W28",2020-07-09,"FR","France",7134,486,0.749109689848742,0.117887779876595
"2020-W28",2020-07-10,"FR","France",7020,471,0.749109689848742,0.117887779876595
"2020-W28",2020-07-11,"FR","France",6995,470,0.749109689848742,0.117887779876595
"2020-W28",2020-07-12,"FR","France",6991,473,0.749109689848742,0.117887779876595
"2020-W29",2020-07-13,"FR","France",6941,467,0.76104769287422,0.120872280632964
"2020-W29",2020-07-14,"FR","France",6907,465,0.76104769287422,0.120872280632964
"2020-W29",2020-07-15,"FR","France",6873,457,0.76104769287422,0.120872280632964
"2020-W29",2020-07-16,"FR","France",6754,456,0.76104769287422,0.120872280632964
"2020-W29",2020-07-17,"FR","France",6646,452,0.76104769287422,0.120872280632964
"2020-W29",2020-07-18,"FR","France",6614,450,0.76104769287422,0.120872280632964
"2020-W29",2020-07-19,"FR","France",6583,448,0.76104769287422,0.120872280632964
"2020-W30",2020-07-20,"FR","France",6547,442,0.84312146367438,0.11639552949841
"2020-W30",2020-07-21,"FR","France",6440,430,0.84312146367438,0.11639552949841
"2020-W30",2020-07-22,"FR","France",6324,420,0.84312146367438,0.11639552949841
"2020-W30",2020-07-23,"FR","France",5915,411,0.84312146367438,0.11639552949841
"2020-W30",2020-07-24,"FR","France",5678,385,0.84312146367438,0.11639552949841
"2020-W30",2020-07-25,"FR","France",5634,368,0.84312146367438,0.11639552949841
"2020-W30",2020-07-26,"FR","France",5640,367,0.84312146367438,0.11639552949841
"2020-W31",2020-07-27,"FR","France",5614,374,0.937133237500019,0.161163040843952
"2020-W31",2020-07-28,"FR","France",5510,361,0.937133237500019,0.161163040843952
"2020-W31",2020-07-29,"FR","France",5409,356,0.937133237500019,0.161163040843952
"2020-W31",2020-07-30,"FR","France",5334,357,0.937133237500019,0.161163040843952
"2020-W31",2020-07-31,"FR","France",5257,347,0.937133237500019,0.161163040843952
"2020-W31",2020-08-01,"FR","France",5177,344,0.937133237500019,0.161163040843952
"2020-W31",2020-08-02,"FR","France",5188,345,0.937133237500019,0.161163040843952
"2020-W32",2020-08-03,"FR","France",5157,360,0.99085425111467,0.165639791978507
"2020-W32",2020-08-04,"FR","France",5121,364,0.99085425111467,0.165639791978507
"2020-W32",2020-08-05,"FR","France",5107,360,0.99085425111467,0.165639791978507
"2020-W32",2020-08-06,"FR","France",5019,366,0.99085425111467,0.165639791978507
"2020-W32",2020-08-07,"FR","France",4970,359,0.99085425111467,0.165639791978507
"2020-W32",2020-08-08,"FR","France",4981,366,0.99085425111467,0.165639791978507
"2020-W32",2020-08-09,"FR","France",4992,368,0.99085425111467,0.165639791978507
"2020-W33",2020-08-10,"FR","France",5004,372,1.22662981086786,0.189515798029463
"2020-W33",2020-08-11,"FR","France",4971,367,1.22662981086786,0.189515798029463
"2020-W33",2020-08-12,"FR","France",4850,355,1.22662981086786,0.189515798029463
"2020-W33",2020-08-13,"FR","France",4824,351,1.22662981086786,0.189515798029463
"2020-W33",2020-08-14,"FR","France",4788,344,1.22662981086786,0.189515798029463
"2020-W33",2020-08-15,"FR","France",4817,353,1.22662981086786,0.189515798029463
"2020-W33",2020-08-16,"FR","France",4820,353,1.22662981086786,0.189515798029463
"2020-W34",2020-08-17,"FR","France",4885,361,1.4086843570064,0.259651565804145
"2020-W34",2020-08-18,"FR","France",4783,357,1.4086843570064,0.259651565804145
"2020-W34",2020-08-19,"FR","France",4781,362,1.4086843570064,0.259651565804145
"2020-W34",2020-08-20,"FR","France",4723,368,1.4086843570064,0.259651565804145
"2020-W34",2020-08-21,"FR","France",4720,367,1.4086843570064,0.259651565804145
"2020-W34",2020-08-22,"FR","France",4685,368,1.4086843570064,0.259651565804145
"2020-W34",2020-08-23,"FR","France",4683,371,1.4086843570064,0.259651565804145
"2020-W35",2020-08-24,"FR","France",4664,387,1.59372340390131,0.305911327527873
"2020-W35",2020-08-25,"FR","France",4578,401,1.59372340390131,0.305911327527873
"2020-W35",2020-08-26,"FR","France",4535,373,1.59372340390131,0.305911327527873
"2020-W35",2020-08-27,"FR","France",4517,375,1.59372340390131,0.305911327527873
"2020-W35",2020-08-28,"FR","France",4517,381,1.59372340390131,0.305911327527873
"2020-W35",2020-08-29,"FR","France",4512,394,1.59372340390131,0.305911327527873
"2020-W35",2020-08-30,"FR","France",4517,396,1.59372340390131,0.305911327527873
"2020-W36",2020-08-31,"FR","France",4564,403,2.30701908467361,0.450659614211793
"2020-W36",2020-09-01,"FR","France",4586,418,2.30701908467361,0.450659614211793
"2020-W36",2020-09-02,"FR","France",4614,440,2.30701908467361,0.450659614211793
"2020-W36",2020-09-03,"FR","France",4625,458,2.30701908467361,0.450659614211793
"2020-W36",2020-09-04,"FR","France",4653,467,2.30701908467361,0.450659614211793
"2020-W36",2020-09-05,"FR","France",4667,476,2.30701908467361,0.450659614211793
"2020-W36",2020-09-06,"FR","France",4697,480,2.30701908467361,0.450659614211793
"2020-W37",2020-09-07,"FR","France",4889,531,3.2381833206609,0.634206410728516
"2020-W37",2020-09-08,"FR","France",4942,568,3.2381833206609,0.634206410728516
"2020-W37",2020-09-09,"FR","France",4985,593,3.2381833206609,0.634206410728516
"2020-W37",2020-09-10,"FR","France",5077,608,3.2381833206609,0.634206410728516
"2020-W37",2020-09-11,"FR","France",5136,628,3.2381833206609,0.634206410728516
"2020-W37",2020-09-12,"FR","France",5176,655,3.2381833206609,0.634206410728516
"2020-W37",2020-09-13,"FR","France",5228,662,3.2381833206609,0.634206410728516
"2020-W38",2020-09-14,"FR","France",5479,705,4.73341819960201,0.908780480314509
"2020-W38",2020-09-15,"FR","France",5660,752,4.73341819960201,0.908780480314509
"2020-W38",2020-09-16,"FR","France",5800,796,4.73341819960201,0.908780480314509
"2020-W38",2020-09-17,"FR","France",5825,793,4.73341819960201,0.908780480314509
"2020-W38",2020-09-18,"FR","France",5800,820,4.73341819960201,0.908780480314509
"2020-W38",2020-09-19,"FR","France",5493,827,4.73341819960201,0.908780480314509
"2020-W38",2020-09-20,"FR","France",5356,834,4.73341819960201,0.908780480314509
"2020-W39",2020-09-21,"FR","France",5597,912,5.73322595298579,1.20723055595146
"2020-W39",2020-09-22,"FR","France",5777,944,5.73322595298579,1.20723055595146
"2020-W39",2020-09-23,"FR","France",5913,995,5.73322595298579,1.20723055595146
"2020-W39",2020-09-24,"FR","France",6012,1041,5.73322595298579,1.20723055595146
"2020-W39",2020-09-25,"FR","France",6110,1092,5.73322595298579,1.20723055595146
"2020-W39",2020-09-26,"FR","France",6154,1105,5.73322595298579,1.20723055595146
"2020-W39",2020-09-27,"FR","France",6235,1112,5.73322595298579,1.20723055595146
"2020-W40",2020-09-28,"FR","France",6397,1158,5.91677274950251,1.30571908091165
"2020-W40",2020-09-29,"FR","France",6482,1198,5.91677274950251,1.30571908091165
"2020-W40",2020-09-30,"FR","France",6572,1232,5.91677274950251,1.30571908091165
"2020-W40",2020-10-01,"FR","France",6634,1259,5.91677274950251,1.30571908091165
"2020-W40",2020-10-02,"FR","France",6740,1270,5.91677274950251,1.30571908091165
"2020-W40",2020-10-03,"FR","France",6740,1289,5.91677274950251,1.30571908091165
"2020-W40",2020-10-04,"FR","France",6964,1335,5.91677274950251,1.30571908091165
"2020-W41",2020-10-05,"FR","France",7276,1409,6.92851850591177,1.33556408847535
"2020-W41",2020-10-06,"FR","France",7377,1417,6.92851850591177,1.33556408847535
"2020-W41",2020-10-07,"FR","France",7514,1406,6.92851850591177,1.33556408847535
"2020-W41",2020-10-08,"FR","France",7603,1418,6.92851850591177,1.33556408847535
"2020-W41",2020-10-09,"FR","France",7843,1439,6.92851850591177,1.33556408847535
"2020-W41",2020-10-10,"FR","France",7976,1456,6.92851850591177,1.33556408847535
"2020-W41",2020-10-11,"FR","France",8231,1483,6.92851850591177,1.33556408847535
"2020-W42",2020-10-12,"FR","France",8671,1539,10.565132677548,1.99812325638937
"2020-W42",2020-10-13,"FR","France",8928,1633,10.565132677548,1.99812325638937
"2020-W42",2020-10-14,"FR","France",9173,1664,10.565132677548,1.99812325638937
"2020-W42",2020-10-15,"FR","France",9584,1741,10.565132677548,1.99812325638937
"2020-W42",2020-10-16,"FR","France",10021,1791,10.565132677548,1.99812325638937
"2020-W42",2020-10-17,"FR","France",10399,1868,10.565132677548,1.99812325638937
"2020-W42",2020-10-18,"FR","France",10897,1939,10.565132677548,1.99812325638937
"2020-W43",2020-10-19,"FR","France",11640,2090,17.1922166070664,2.77409345304544
"2020-W43",2020-10-20,"FR","France",12435,2168,17.1922166070664,2.77409345304544
"2020-W43",2020-10-21,"FR","France",13162,2239,17.1922166070664,2.77409345304544
"2020-W43",2020-10-22,"FR","France",14009,2310,17.1922166070664,2.77409345304544
"2020-W43",2020-10-23,"FR","France",14985,2432,17.1922166070664,2.77409345304544
"2020-W43",2020-10-24,"FR","France",15637,2491,17.1922166070664,2.77409345304544
"2020-W43",2020-10-25,"FR","France",16454,2575,17.1922166070664,2.77409345304544
"2020-W44",2020-10-26,"FR","France",17761,2761,24.1252118641128,3.83359122155661
"2020-W44",2020-10-27,"FR","France",18955,2909,24.1252118641128,3.83359122155661
"2020-W44",2020-10-28,"FR","France",20184,3036,24.1252118641128,3.83359122155661
"2020-W44",2020-10-29,"FR","France",21160,3147,24.1252118641128,3.83359122155661
"2020-W44",2020-10-30,"FR","France",22153,3368,24.1252118641128,3.83359122155661
"2020-W44",2020-10-31,"FR","France",23013,3443,24.1252118641128,3.83359122155661
"2020-W44",2020-11-01,"FR","France",24008,3569,24.1252118641128,3.83359122155661
"2020-W45",2020-11-02,"FR","France",25120,3721,27.6290157520905,4.42303012093958
"2020-W45",2020-11-03,"FR","France",26242,3869,27.6290157520905,4.42303012093958
"2020-W45",2020-11-04,"FR","France",27511,4080,27.6290157520905,4.42303012093958
"2020-W45",2020-11-05,"FR","France",28403,4221,27.6290157520905,4.42303012093958
"2020-W45",2020-11-06,"FR","France",28955,4321,27.6290157520905,4.42303012093958
"2020-W45",2020-11-07,"FR","France",29396,4410,27.6290157520905,4.42303012093958
