"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W09",2020-03-02,"PT","Portugal",NA,NA,0.243270718369674
"2020-W09",2020-03-03,"PT","Portugal",0,0,0.243270718369674
"2020-W10",2020-03-04,"PT","Portugal",0,0,0.807658784987316
"2020-W10",2020-03-05,"PT","Portugal",0,0,0.807658784987316
"2020-W10",2020-03-06,"PT","Portugal",0,0,0.807658784987316
"2020-W10",2020-03-07,"PT","Portugal",0,0,0.807658784987316
"2020-W10",2020-03-08,"PT","Portugal",0,0,0.807658784987316
"2020-W11",2020-03-09,"PT","Portugal",0,0,1.7126258573225
"2020-W11",2020-03-10,"PT","Portugal",40,0,1.7126258573225
"2020-W11",2020-03-11,"PT","Portugal",57,0,1.7126258573225
"2020-W11",2020-03-12,"PT","Portugal",69,0,1.7126258573225
"2020-W11",2020-03-13,"PT","Portugal",107,0,1.7126258573225
"2020-W11",2020-03-14,"PT","Portugal",114,10,1.7126258573225
"2020-W11",2020-03-15,"PT","Portugal",139,9,1.7126258573225
"2020-W11",2020-03-16,"PT","Portugal",139,18,1.7126258573225
"2020-W12",2020-03-17,"PT","Portugal",206,17,4.22317967089753
"2020-W12",2020-03-18,"PT","Portugal",89,20,4.22317967089753
"2020-W12",2020-03-19,"PT","Portugal",89,20,4.22317967089753
"2020-W12",2020-03-20,"PT","Portugal",126,26,4.22317967089753
"2020-W12",2020-03-21,"PT","Portugal",156,35,4.22317967089753
"2020-W12",2020-03-22,"PT","Portugal",169,41,4.22317967089753
"2020-W13",2020-03-23,"PT","Portugal",201,47,6.81158011435086
"2020-W13",2020-03-24,"PT","Portugal",203,48,6.81158011435086
"2020-W13",2020-03-25,"PT","Portugal",276,61,6.81158011435086
"2020-W13",2020-03-26,"PT","Portugal",191,61,6.81158011435086
"2020-W13",2020-03-27,"PT","Portugal",354,71,6.81158011435086
"2020-W13",2020-03-28,"PT","Portugal",418,89,6.81158011435086
"2020-W13",2020-03-29,"PT","Portugal",486,138,6.81158011435086
"2020-W14",2020-03-30,"PT","Portugal",571,164,6.60723271092034
"2020-W14",2020-03-31,"PT","Portugal",627,188,6.60723271092034
"2020-W14",2020-04-01,"PT","Portugal",726,230,6.60723271092034
"2020-W14",2020-04-02,"PT","Portugal",1042,240,6.60723271092034
"2020-W14",2020-04-03,"PT","Portugal",1058,245,6.60723271092034
"2020-W14",2020-04-04,"PT","Portugal",1075,251,6.60723271092034
"2020-W14",2020-04-05,"PT","Portugal",1084,267,6.60723271092034
"2020-W15",2020-04-06,"PT","Portugal",1099,270,4.49564287547157
"2020-W15",2020-04-07,"PT","Portugal",1180,271,4.49564287547157
"2020-W15",2020-04-08,"PT","Portugal",1211,245,4.49564287547157
"2020-W15",2020-04-09,"PT","Portugal",1173,241,4.49564287547157
"2020-W15",2020-04-10,"PT","Portugal",1179,226,4.49564287547157
"2020-W15",2020-04-11,"PT","Portugal",1175,233,4.49564287547157
"2020-W15",2020-04-12,"PT","Portugal",1177,228,4.49564287547157
"2020-W16",2020-04-13,"PT","Portugal",1187,188,3.47390585831894
"2020-W16",2020-04-14,"PT","Portugal",1227,218,3.47390585831894
"2020-W16",2020-04-15,"PT","Portugal",1200,208,3.47390585831894
"2020-W16",2020-04-16,"PT","Portugal",1302,229,3.47390585831894
"2020-W16",2020-04-17,"PT","Portugal",1284,222,3.47390585831894
"2020-W16",2020-04-18,"PT","Portugal",1253,228,3.47390585831894
"2020-W16",2020-04-19,"PT","Portugal",1243,224,3.47390585831894
"2020-W17",2020-04-20,"PT","Portugal",1208,215,2.44243801243152
"2020-W17",2020-04-21,"PT","Portugal",1172,213,2.44243801243152
"2020-W17",2020-04-22,"PT","Portugal",1146,207,2.44243801243152
"2020-W17",2020-04-23,"PT","Portugal",1095,204,2.44243801243152
"2020-W17",2020-04-24,"PT","Portugal",1068,188,2.44243801243152
"2020-W17",2020-04-25,"PT","Portugal",1040,186,2.44243801243152
"2020-W17",2020-04-26,"PT","Portugal",1005,182,2.44243801243152
"2020-W18",2020-04-27,"PT","Portugal",995,176,1.70289502858772
"2020-W18",2020-04-28,"PT","Portugal",936,172,1.70289502858772
"2020-W18",2020-04-29,"PT","Portugal",980,169,1.70289502858772
"2020-W18",2020-04-30,"PT","Portugal",968,172,1.70289502858772
"2020-W18",2020-05-01,"PT","Portugal",892,154,1.70289502858772
"2020-W18",2020-05-02,"PT","Portugal",855,150,1.70289502858772
"2020-W18",2020-05-03,"PT","Portugal",856,144,1.70289502858772
"2020-W19",2020-05-04,"PT","Portugal",813,143,1.47908596768762
"2020-W19",2020-05-05,"PT","Portugal",818,134,1.47908596768762
"2020-W19",2020-05-06,"PT","Portugal",838,136,1.47908596768762
"2020-W19",2020-05-07,"PT","Portugal",874,135,1.47908596768762
"2020-W19",2020-05-08,"PT","Portugal",842,127,1.47908596768762
"2020-W19",2020-05-09,"PT","Portugal",815,120,1.47908596768762
"2020-W19",2020-05-10,"PT","Portugal",797,112,1.47908596768762
"2020-W20",2020-05-11,"PT","Portugal",805,112,1.53747094009634
"2020-W20",2020-05-12,"PT","Portugal",709,113,1.53747094009634
"2020-W20",2020-05-13,"PT","Portugal",692,103,1.53747094009634
"2020-W20",2020-05-14,"PT","Portugal",680,108,1.53747094009634
"2020-W20",2020-05-15,"PT","Portugal",673,112,1.53747094009634
"2020-W20",2020-05-16,"PT","Portugal",657,115,1.53747094009634
"2020-W20",2020-05-17,"PT","Portugal",649,108,1.53747094009634
"2020-W21",2020-05-18,"PT","Portugal",628,105,1.50827845389198
"2020-W21",2020-05-19,"PT","Portugal",629,101,1.50827845389198
"2020-W21",2020-05-20,"PT","Portugal",609,93,1.50827845389198
"2020-W21",2020-05-21,"PT","Portugal",608,92,1.50827845389198
"2020-W21",2020-05-22,"PT","Portugal",576,84,1.50827845389198
"2020-W21",2020-05-23,"PT","Portugal",550,80,1.50827845389198
"2020-W21",2020-05-24,"PT","Portugal",536,78,1.50827845389198
"2020-W22",2020-05-25,"PT","Portugal",531,72,1.58612508377027
"2020-W22",2020-05-26,"PT","Portugal",513,71,1.58612508377027
"2020-W22",2020-05-27,"PT","Portugal",510,66,1.58612508377027
"2020-W22",2020-05-28,"PT","Portugal",512,65,1.58612508377027
"2020-W22",2020-05-29,"PT","Portugal",529,66,1.58612508377027
"2020-W22",2020-05-30,"PT","Portugal",514,63,1.58612508377027
"2020-W22",2020-05-31,"PT","Portugal",474,64,1.58612508377027
"2020-W23",2020-06-01,"PT","Portugal",471,64,1.20662276311358
"2020-W23",2020-06-02,"PT","Portugal",432,58,1.20662276311358
"2020-W23",2020-06-03,"PT","Portugal",428,56,1.20662276311358
"2020-W23",2020-06-04,"PT","Portugal",445,58,1.20662276311358
"2020-W23",2020-06-05,"PT","Portugal",475,64,1.20662276311358
"2020-W23",2020-06-06,"PT","Portugal",414,57,1.20662276311358
"2020-W23",2020-06-07,"PT","Portugal",398,58,1.20662276311358
"2020-W24",2020-06-08,"PT","Portugal",366,55,1.15796861943965
"2020-W24",2020-06-09,"PT","Portugal",394,65,1.15796861943965
"2020-W24",2020-06-10,"PT","Portugal",417,70,1.15796861943965
"2020-W24",2020-06-11,"PT","Portugal",415,70,1.15796861943965
"2020-W24",2020-06-12,"PT","Portugal",440,73,1.15796861943965
"2020-W24",2020-06-13,"PT","Portugal",428,77,1.15796861943965
"2020-W24",2020-06-14,"PT","Portugal",419,73,1.15796861943965
"2020-W25",2020-06-15,"PT","Portugal",431,73,1.38177768033975
"2020-W25",2020-06-16,"PT","Portugal",423,71,1.38177768033975
"2020-W25",2020-06-17,"PT","Portugal",435,69,1.38177768033975
"2020-W25",2020-06-18,"PT","Portugal",416,67,1.38177768033975
"2020-W25",2020-06-19,"PT","Portugal",422,67,1.38177768033975
"2020-W25",2020-06-20,"PT","Portugal",422,70,1.38177768033975
"2020-W25",2020-06-21,"PT","Portugal",407,69,1.38177768033975
"2020-W26",2020-06-22,"PT","Portugal",424,72,1.41097016654411
"2020-W26",2020-06-23,"PT","Portugal",441,72,1.41097016654411
"2020-W26",2020-06-24,"PT","Portugal",429,73,1.41097016654411
"2020-W26",2020-06-25,"PT","Portugal",436,67,1.41097016654411
"2020-W26",2020-06-26,"PT","Portugal",457,67,1.41097016654411
"2020-W26",2020-06-27,"PT","Portugal",442,70,1.41097016654411
"2020-W26",2020-06-28,"PT","Portugal",458,75,1.41097016654411
"2020-W27",2020-06-29,"PT","Portugal",489,71,1.13850696197007
"2020-W27",2020-06-30,"PT","Portugal",491,73,1.13850696197007
"2020-W27",2020-07-01,"PT","Portugal",503,79,1.13850696197007
"2020-W27",2020-07-02,"PT","Portugal",510,77,1.13850696197007
"2020-W27",2020-07-03,"PT","Portugal",495,72,1.13850696197007
"2020-W27",2020-07-04,"PT","Portugal",489,73,1.13850696197007
"2020-W27",2020-07-05,"PT","Portugal",504,73,1.13850696197007
"2020-W28",2020-07-06,"PT","Portugal",513,74,1.22608442058315
"2020-W28",2020-07-07,"PT","Portugal",511,76,1.22608442058315
"2020-W28",2020-07-08,"PT","Portugal",512,74,1.22608442058315
"2020-W28",2020-07-09,"PT","Portugal",487,73,1.22608442058315
"2020-W28",2020-07-10,"PT","Portugal",471,66,1.22608442058315
"2020-W28",2020-07-11,"PT","Portugal",459,68,1.22608442058315
"2020-W28",2020-07-12,"PT","Portugal",462,64,1.22608442058315
"2020-W29",2020-07-13,"PT","Portugal",467,63,1.10931447576571
"2020-W29",2020-07-14,"PT","Portugal",472,69,1.10931447576571
"2020-W29",2020-07-15,"PT","Portugal",478,68,1.10931447576571
"2020-W29",2020-07-16,"PT","Portugal",476,72,1.10931447576571
"2020-W29",2020-07-17,"PT","Portugal",447,67,1.10931447576571
"2020-W29",2020-07-18,"PT","Portugal",452,65,1.10931447576571
"2020-W29",2020-07-19,"PT","Portugal",439,61,1.10931447576571
"2020-W30",2020-07-20,"PT","Portugal",454,61,0.856312928661251
"2020-W30",2020-07-21,"PT","Portugal",439,62,0.856312928661251
"2020-W30",2020-07-22,"PT","Portugal",439,59,0.856312928661251
"2020-W30",2020-07-23,"PT","Portugal",431,59,0.856312928661251
"2020-W30",2020-07-24,"PT","Portugal",420,52,0.856312928661251
"2020-W30",2020-07-25,"PT","Portugal",410,50,0.856312928661251
"2020-W30",2020-07-26,"PT","Portugal",403,48,0.856312928661251
"2020-W31",2020-07-27,"PT","Portugal",414,45,0.82712044245689
"2020-W31",2020-07-28,"PT","Portugal",402,41,0.82712044245689
"2020-W31",2020-07-29,"PT","Portugal",403,43,0.82712044245689
"2020-W31",2020-07-30,"PT","Portugal",403,42,0.82712044245689
"2020-W31",2020-07-31,"PT","Portugal",381,41,0.82712044245689
"2020-W31",2020-08-01,"PT","Portugal",375,40,0.82712044245689
"2020-W31",2020-08-02,"PT","Portugal",378,41,0.82712044245689
"2020-W32",2020-08-03,"PT","Portugal",390,42,0.82712044245689
"2020-W32",2020-08-04,"PT","Portugal",401,44,0.82712044245689
"2020-W32",2020-08-05,"PT","Portugal",384,41,0.82712044245689
"2020-W32",2020-08-06,"PT","Portugal",369,42,0.82712044245689
"2020-W32",2020-08-07,"PT","Portugal",356,36,0.82712044245689
"2020-W32",2020-08-08,"PT","Portugal",357,33,0.82712044245689
"2020-W32",2020-08-09,"PT","Portugal",366,33,0.82712044245689
"2020-W33",2020-08-10,"PT","Portugal",374,29,0.651965525230725
"2020-W33",2020-08-11,"PT","Portugal",365,35,0.651965525230725
"2020-W33",2020-08-12,"PT","Portugal",367,40,0.651965525230725
"2020-W33",2020-08-13,"PT","Portugal",358,39,0.651965525230725
"2020-W33",2020-08-14,"PT","Portugal",348,41,0.651965525230725
"2020-W33",2020-08-15,"PT","Portugal",320,37,0.651965525230725
"2020-W33",2020-08-16,"PT","Portugal",325,39,0.651965525230725
"2020-W34",2020-08-17,"PT","Portugal",336,39,0.729812155109021
"2020-W34",2020-08-18,"PT","Portugal",336,38,0.729812155109021
"2020-W34",2020-08-19,"PT","Portugal",329,35,0.729812155109021
"2020-W34",2020-08-20,"PT","Portugal",334,39,0.729812155109021
"2020-W34",2020-08-21,"PT","Portugal",321,41,0.729812155109021
"2020-W34",2020-08-22,"PT","Portugal",316,42,0.729812155109021
"2020-W34",2020-08-23,"PT","Portugal",317,47,0.729812155109021
"2020-W35",2020-08-24,"PT","Portugal",321,44,0.895236243600399
"2020-W35",2020-08-25,"PT","Portugal",325,41,0.895236243600399
"2020-W35",2020-08-26,"PT","Portugal",311,38,0.895236243600399
"2020-W35",2020-08-27,"PT","Portugal",317,35,0.895236243600399
"2020-W35",2020-08-28,"PT","Portugal",334,38,0.895236243600399
"2020-W35",2020-08-29,"PT","Portugal",324,40,0.895236243600399
"2020-W35",2020-08-30,"PT","Portugal",341,41,0.895236243600399
"2020-W36",2020-08-31,"PT","Portugal",349,41,1.27473856425709
"2020-W36",2020-09-01,"PT","Portugal",350,44,1.27473856425709
"2020-W36",2020-09-02,"PT","Portugal",337,41,1.27473856425709
"2020-W36",2020-09-03,"PT","Portugal",334,44,1.27473856425709
"2020-W36",2020-09-04,"PT","Portugal",339,40,1.27473856425709
"2020-W36",2020-09-05,"PT","Portugal",345,41,1.27473856425709
"2020-W36",2020-09-06,"PT","Portugal",354,43,1.27473856425709
"2020-W37",2020-09-07,"PT","Portugal",381,49,1.50827845389198
"2020-W37",2020-09-08,"PT","Portugal",394,50,1.50827845389198
"2020-W37",2020-09-09,"PT","Portugal",391,52,1.50827845389198
"2020-W37",2020-09-10,"PT","Portugal",406,57,1.50827845389198
"2020-W37",2020-09-11,"PT","Portugal",404,54,1.50827845389198
"2020-W37",2020-09-12,"PT","Portugal",438,59,1.50827845389198
"2020-W37",2020-09-13,"PT","Portugal",452,57,1.50827845389198
"2020-W38",2020-09-14,"PT","Portugal",477,61,1.67370254238335
"2020-W38",2020-09-15,"PT","Portugal",478,59,1.67370254238335
"2020-W38",2020-09-16,"PT","Portugal",482,61,1.67370254238335
"2020-W38",2020-09-17,"PT","Portugal",480,59,1.67370254238335
"2020-W38",2020-09-18,"PT","Portugal",465,57,1.67370254238335
"2020-W38",2020-09-19,"PT","Portugal",497,64,1.67370254238335
"2020-W38",2020-09-20,"PT","Portugal",511,63,1.67370254238335
"2020-W39",2020-09-21,"PT","Portugal",518,61,1.61531756997463
"2020-W39",2020-09-22,"PT","Portugal",546,70,1.61531756997463
"2020-W39",2020-09-23,"PT","Portugal",571,77,1.61531756997463
"2020-W39",2020-09-24,"PT","Portugal",588,85,1.61531756997463
"2020-W39",2020-09-25,"PT","Portugal",624,86,1.61531756997463
"2020-W39",2020-09-26,"PT","Portugal",615,85,1.61531756997463
"2020-W39",2020-09-27,"PT","Portugal",635,89,1.61531756997463
"2020-W40",2020-09-28,"PT","Portugal",659,98,1.72235668605729
"2020-W40",2020-09-29,"PT","Portugal",661,99,1.72235668605729
"2020-W40",2020-09-30,"PT","Portugal",666,105,1.72235668605729
"2020-W40",2020-10-01,"PT","Portugal",682,107,1.72235668605729
"2020-W40",2020-10-02,"PT","Portugal",682,107,1.72235668605729
"2020-W40",2020-10-03,"PT","Portugal",668,106,1.72235668605729
"2020-W40",2020-10-04,"PT","Portugal",682,105,1.72235668605729
"2020-W41",2020-10-05,"PT","Portugal",701,106,1.99481989063132
"2020-W41",2020-10-06,"PT","Portugal",732,104,1.99481989063132
"2020-W41",2020-10-07,"PT","Portugal",764,104,1.99481989063132
"2020-W41",2020-10-08,"PT","Portugal",801,115,1.99481989063132
"2020-W41",2020-10-09,"PT","Portugal",811,125,1.99481989063132
"2020-W41",2020-10-10,"PT","Portugal",831,122,1.99481989063132
"2020-W41",2020-10-11,"PT","Portugal",843,124,1.99481989063132
"2020-W42",2020-10-12,"PT","Portugal",877,128,2.97763359284481
"2020-W42",2020-10-13,"PT","Portugal",916,132,2.97763359284481
"2020-W42",2020-10-14,"PT","Portugal",957,135,2.97763359284481
"2020-W42",2020-10-15,"PT","Portugal",993,139,2.97763359284481
"2020-W42",2020-10-16,"PT","Portugal",1015,144,2.97763359284481
"2020-W42",2020-10-17,"PT","Portugal",1012,148,2.97763359284481
"2020-W42",2020-10-18,"PT","Portugal",1086,155,2.97763359284481
"2020-W43",2020-10-19,"PT","Portugal",1174,165,3.86313900771042
"2020-W43",2020-10-20,"PT","Portugal",1237,176,3.86313900771042
"2020-W43",2020-10-21,"PT","Portugal",1272,187,3.86313900771042
"2020-W43",2020-10-22,"PT","Portugal",1365,200,3.86313900771042
"2020-W43",2020-10-23,"PT","Portugal",1418,198,3.86313900771042
"2020-W43",2020-10-24,"PT","Portugal",1455,221,3.86313900771042
"2020-W43",2020-10-25,"PT","Portugal",1574,230,3.86313900771042
"2020-W44",2020-10-26,"PT","Portugal",1672,240,4.53456619041072
"2020-W44",2020-10-27,"PT","Portugal",1747,253,4.53456619041072
"2020-W44",2020-10-28,"PT","Portugal",1794,262,4.53456619041072
"2020-W44",2020-10-29,"PT","Portugal",1794,262,4.53456619041072
"2020-W44",2020-10-30,"PT","Portugal",1927,275,4.53456619041072
"2020-W44",2020-10-31,"PT","Portugal",1972,286,4.53456619041072
"2020-W44",2020-11-01,"PT","Portugal",2122,284,4.53456619041072
"2020-W45",2020-11-02,"PT","Portugal",2255,294,4.8459527099239
"2020-W45",2020-11-03,"PT","Portugal",2349,320,4.8459527099239
"2020-W45",2020-11-04,"PT","Portugal",2337,325,4.8459527099239
"2020-W45",2020-11-05,"PT","Portugal",2362,320,4.8459527099239
"2020-W45",2020-11-06,"PT","Portugal",2425,340,4.8459527099239
"2020-W45",2020-11-07,"PT","Portugal",2420,366,4.8459527099239
"2020-W45",2020-11-08,"PT","Portugal",2522,378,4.8459527099239
"2020-W46",2020-11-09,"PT","Portugal",2651,391,4.82649105245432
"2020-W46",2020-11-10,"PT","Portugal",2742,382,4.82649105245432
"2020-W46",2020-11-11,"PT","Portugal",2785,391,4.82649105245432
"2020-W46",2020-11-12,"PT","Portugal",2794,383,4.82649105245432
"2020-W46",2020-11-13,"PT","Portugal",2799,388,4.82649105245432
"2020-W46",2020-11-14,"PT","Portugal",2798,413,4.82649105245432
"2020-W46",2020-11-15,"PT","Portugal",2929,415,4.82649105245432
"2020-W47",2020-11-16,"PT","Portugal",3040,426,5.22545503058059
"2020-W47",2020-11-17,"PT","Portugal",3028,431,5.22545503058059
"2020-W47",2020-11-18,"PT","Portugal",3051,432,5.22545503058059
"2020-W47",2020-11-19,"PT","Portugal",3017,458,5.22545503058059
"2020-W47",2020-11-20,"PT","Portugal",3079,481,5.22545503058059
"2020-W47",2020-11-21,"PT","Portugal",3025,485,5.22545503058059
"2020-W47",2020-11-22,"PT","Portugal",3151,491,5.22545503058059
"2020-W48",2020-11-23,"PT","Portugal",3241,498,4.6221436490238
"2020-W48",2020-11-24,"PT","Portugal",3275,506,4.6221436490238
"2020-W48",2020-11-25,"PT","Portugal",3251,517,4.6221436490238
"2020-W48",2020-11-26,"PT","Portugal",3192,516,4.6221436490238
"2020-W48",2020-11-27,"PT","Portugal",3208,526,4.6221436490238
"2020-W48",2020-11-28,"PT","Portugal",3155,529,4.6221436490238
"2020-W48",2020-11-29,"PT","Portugal",3245,536,4.6221436490238
"2020-W49",2020-11-30,"PT","Portugal",3342,525,4.74864442257603
"2020-W49",2020-12-01,"PT","Portugal",3275,521,4.74864442257603
"2020-W49",2020-12-02,"PT","Portugal",3338,525,4.74864442257603
"2020-W49",2020-12-03,"PT","Portugal",3330,525,4.74864442257603
"2020-W49",2020-12-04,"PT","Portugal",3295,526,4.74864442257603
"2020-W49",2020-12-05,"PT","Portugal",3229,517,4.74864442257603
"2020-W49",2020-12-06,"PT","Portugal",3268,514,4.74864442257603
"2020-W50",2020-12-07,"PT","Portugal",3367,513,4.25237215710189
"2020-W50",2020-12-08,"PT","Portugal",3263,499,4.25237215710189
"2020-W50",2020-12-09,"PT","Portugal",3332,504,4.25237215710189
"2020-W50",2020-12-10,"PT","Portugal",3304,509,4.25237215710189
"2020-W50",2020-12-11,"PT","Portugal",3230,507,4.25237215710189
"2020-W50",2020-12-12,"PT","Portugal",3093,503,4.25237215710189
"2020-W50",2020-12-13,"PT","Portugal",3157,513,4.25237215710189
"2020-W51",2020-12-14,"PT","Portugal",3254,513,3.75609989162776
"2020-W51",2020-12-15,"PT","Portugal",3206,506,3.75609989162776
"2020-W51",2020-12-16,"PT","Portugal",3181,486,3.75609989162776
"2020-W51",2020-12-17,"PT","Portugal",3142,494,3.75609989162776
"2020-W51",2020-12-18,"PT","Portugal",3061,484,3.75609989162776
"2020-W51",2020-12-19,"PT","Portugal",2973,485,3.75609989162776
"2020-W51",2020-12-20,"PT","Portugal",3027,483,3.75609989162776
"2020-W52",2020-12-21,"PT","Portugal",3158,502,3.56148331693202
"2020-W52",2020-12-22,"PT","Portugal",3095,508,3.56148331693202
"2020-W52",2020-12-23,"PT","Portugal",2990,511,3.56148331693202
"2020-W52",2020-12-24,"PT","Portugal",2853,505,3.56148331693202
"2020-W52",2020-12-25,"PT","Portugal",2754,504,3.56148331693202
"2020-W52",2020-12-26,"PT","Portugal",2790,513,3.56148331693202
"2020-W52",2020-12-27,"PT","Portugal",2870,504,3.56148331693202
"2020-W53",2020-12-28,"PT","Portugal",2967,503,3.41552088591022
"2020-W53",2020-12-29,"PT","Portugal",2930,486,3.41552088591022
"2020-W53",2020-12-30,"PT","Portugal",2896,487,3.41552088591022
"2020-W53",2020-12-31,"PT","Portugal",2840,482,3.41552088591022
"2020-W53",2021-01-01,"PT","Portugal",2806,483,3.41552088591022
"2020-W53",2021-01-02,"PT","Portugal",2858,492,3.41552088591022
"2020-W53",2021-01-03,"PT","Portugal",3044,500,3.41552088591022
"2021-W01",2021-01-04,"PT","Portugal",3171,510,4.46645038926721
"2021-W01",2021-01-05,"PT","Portugal",3260,512,4.46645038926721
"2021-W01",2021-01-06,"PT","Portugal",3293,513,4.46645038926721
"2021-W01",2021-01-07,"PT","Portugal",3333,514,4.46645038926721
"2021-W01",2021-01-08,"PT","Portugal",3451,536,4.46645038926721
"2021-W01",2021-01-09,"PT","Portugal",3555,540,4.46645038926721
"2021-W01",2021-01-10,"PT","Portugal",3770,558,4.46645038926721
"2021-W01",2021-01-11,"PT","Portugal",NA,NA,4.46645038926721
"2021-W01",2021-01-12,"PT","Portugal",NA,NA,4.46645038926721
"2021-W01",2021-01-13,"PT","Portugal",NA,NA,4.46645038926721
"2021-W01",2021-01-14,"PT","Portugal",NA,NA,4.46645038926721
"2021-W01",2021-01-15,"PT","Portugal",NA,NA,4.46645038926721
