"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W27",2020-07-01,"GB","United Kingdom",2974,259,2.41420813553031
"2020-W27",2020-07-02,"GB","United Kingdom",2853,239,2.41420813553031
"2020-W27",2020-07-03,"GB","United Kingdom",2729,231,2.41420813553031
"2020-W27",2020-07-04,"GB","United Kingdom",2598,220,2.41420813553031
"2020-W27",2020-07-05,"GB","United Kingdom",2559,217,2.41420813553031
"2020-W28",2020-07-06,"GB","United Kingdom",2506,209,1.95357302203882
"2020-W28",2020-07-07,"GB","United Kingdom",2404,197,1.95357302203882
"2020-W28",2020-07-08,"GB","United Kingdom",2265,185,1.95357302203882
"2020-W28",2020-07-09,"GB","United Kingdom",2186,188,1.95357302203882
"2020-W28",2020-07-10,"GB","United Kingdom",2099,191,1.95357302203882
"2020-W28",2020-07-11,"GB","United Kingdom",1951,168,1.95357302203882
"2020-W28",2020-07-12,"GB","United Kingdom",1959,159,1.95357302203882
"2020-W29",2020-07-13,"GB","United Kingdom",1968,162,1.62047531782022
"2020-W29",2020-07-14,"GB","United Kingdom",1872,145,1.62047531782022
"2020-W29",2020-07-15,"GB","United Kingdom",1842,153,1.62047531782022
"2020-W29",2020-07-16,"GB","United Kingdom",1700,142,1.62047531782022
"2020-W29",2020-07-17,"GB","United Kingdom",1684,143,1.62047531782022
"2020-W29",2020-07-18,"GB","United Kingdom",1659,137,1.62047531782022
"2020-W29",2020-07-19,"GB","United Kingdom",1624,131,1.62047531782022
"2020-W30",2020-07-20,"GB","United Kingdom",1611,129,1.49443834865643
"2020-W30",2020-07-21,"GB","United Kingdom",1520,137,1.49443834865643
"2020-W30",2020-07-22,"GB","United Kingdom",1646,110,1.49443834865643
"2020-W30",2020-07-23,"GB","United Kingdom",1454,111,1.49443834865643
"2020-W30",2020-07-24,"GB","United Kingdom",1357,104,1.49443834865643
"2020-W30",2020-07-25,"GB","United Kingdom",1268,93,1.49443834865643
"2020-W30",2020-07-26,"GB","United Kingdom",1297,92,1.49443834865643
"2020-W31",2020-07-27,"GB","United Kingdom",1282,97,1.26036969163795
"2020-W31",2020-07-28,"GB","United Kingdom",1286,93,1.26036969163795
"2020-W31",2020-07-29,"GB","United Kingdom",1266,87,1.26036969163795
"2020-W31",2020-07-30,"GB","United Kingdom",1244,84,1.26036969163795
"2020-W31",2020-07-31,"GB","United Kingdom",1195,86,1.26036969163795
"2020-W31",2020-08-01,"GB","United Kingdom",1212,92,1.26036969163795
"2020-W31",2020-08-02,"GB","United Kingdom",1168,81,1.26036969163795
"2020-W32",2020-08-03,"GB","United Kingdom",1168,77,1.25436793120158
"2020-W32",2020-08-04,"GB","United Kingdom",1138,76,1.25436793120158
"2020-W32",2020-08-05,"GB","United Kingdom",1114,73,1.25436793120158
"2020-W32",2020-08-06,"GB","United Kingdom",1082,69,1.25436793120158
"2020-W32",2020-08-07,"GB","United Kingdom",1014,67,1.25436793120158
"2020-W32",2020-08-08,"GB","United Kingdom",935,62,1.25436793120158
"2020-W32",2020-08-09,"GB","United Kingdom",910,65,1.25436793120158
"2020-W33",2020-08-10,"GB","United Kingdom",1013,70,1.05781027691042
"2020-W33",2020-08-11,"GB","United Kingdom",966,73,1.05781027691042
"2020-W33",2020-08-12,"GB","United Kingdom",938,80,1.05781027691042
"2020-W33",2020-08-13,"GB","United Kingdom",946,75,1.05781027691042
"2020-W33",2020-08-14,"GB","United Kingdom",934,73,1.05781027691042
"2020-W33",2020-08-15,"GB","United Kingdom",913,76,1.05781027691042
"2020-W33",2020-08-16,"GB","United Kingdom",918,78,1.05781027691042
"2020-W34",2020-08-17,"GB","United Kingdom",921,73,1.02930191483766
"2020-W34",2020-08-18,"GB","United Kingdom",894,73,1.02930191483766
"2020-W34",2020-08-19,"GB","United Kingdom",870,70,1.02930191483766
"2020-W34",2020-08-20,"GB","United Kingdom",868,76,1.02930191483766
"2020-W34",2020-08-21,"GB","United Kingdom",834,72,1.02930191483766
"2020-W34",2020-08-22,"GB","United Kingdom",888,71,1.02930191483766
"2020-W34",2020-08-23,"GB","United Kingdom",815,72,1.02930191483766
"2020-W35",2020-08-24,"GB","United Kingdom",821,68,1.22135824880154
"2020-W35",2020-08-25,"GB","United Kingdom",796,68,1.22135824880154
"2020-W35",2020-08-26,"GB","United Kingdom",779,64,1.22135824880154
"2020-W35",2020-08-27,"GB","United Kingdom",790,71,1.22135824880154
"2020-W35",2020-08-28,"GB","United Kingdom",772,60,1.22135824880154
"2020-W35",2020-08-29,"GB","United Kingdom",799,66,1.22135824880154
"2020-W35",2020-08-30,"GB","United Kingdom",801,68,1.22135824880154
"2020-W36",2020-08-31,"GB","United Kingdom",824,71,1.39991062178358
"2020-W36",2020-09-01,"GB","United Kingdom",831,82,1.39991062178358
"2020-W36",2020-09-02,"GB","United Kingdom",771,81,1.39991062178358
"2020-W36",2020-09-03,"GB","United Kingdom",785,76,1.39991062178358
"2020-W36",2020-09-04,"GB","United Kingdom",792,69,1.39991062178358
"2020-W36",2020-09-05,"GB","United Kingdom",787,65,1.39991062178358
"2020-W36",2020-09-06,"GB","United Kingdom",793,69,1.39991062178358
"2020-W37",2020-09-07,"GB","United Kingdom",878,77,2.1051174730572
"2020-W37",2020-09-08,"GB","United Kingdom",872,80,2.1051174730572
"2020-W37",2020-09-09,"GB","United Kingdom",899,80,2.1051174730572
"2020-W37",2020-09-10,"GB","United Kingdom",918,78,2.1051174730572
"2020-W37",2020-09-11,"GB","United Kingdom",741,77,2.1051174730572
"2020-W37",2020-09-12,"GB","United Kingdom",775,86,2.1051174730572
"2020-W37",2020-09-13,"GB","United Kingdom",805,92,2.1051174730572
"2020-W38",2020-09-14,"GB","United Kingdom",944,105,2.80732344411263
"2020-W38",2020-09-15,"GB","United Kingdom",1034,115,2.80732344411263
"2020-W38",2020-09-16,"GB","United Kingdom",1063,124,2.80732344411263
"2020-W38",2020-09-17,"GB","United Kingdom",1123,127,2.80732344411263
"2020-W38",2020-09-18,"GB","United Kingdom",1179,138,2.80732344411263
"2020-W38",2020-09-19,"GB","United Kingdom",1257,144,2.80732344411263
"2020-W38",2020-09-20,"GB","United Kingdom",1355,165,2.80732344411263
"2020-W39",2020-09-21,"GB","United Kingdom",1510,181,3.93115308582313
"2020-W39",2020-09-22,"GB","United Kingdom",1584,211,3.93115308582313
"2020-W39",2020-09-23,"GB","United Kingdom",1663,228,3.93115308582313
"2020-W39",2020-09-24,"GB","United Kingdom",1772,243,3.93115308582313
"2020-W39",2020-09-25,"GB","United Kingdom",1939,262,3.93115308582313
"2020-W39",2020-09-26,"GB","United Kingdom",1956,261,3.93115308582313
"2020-W39",2020-09-27,"GB","United Kingdom",2106,276,3.93115308582313
"2020-W40",2020-09-28,"GB","United Kingdom",2317,297,5.29805402520667
"2020-W40",2020-09-29,"GB","United Kingdom",2336,314,5.29805402520667
"2020-W40",2020-09-30,"GB","United Kingdom",2441,332,5.29805402520667
"2020-W40",2020-10-01,"GB","United Kingdom",2503,341,5.29805402520667
"2020-W40",2020-10-02,"GB","United Kingdom",2616,368,5.29805402520667
"2020-W40",2020-10-03,"GB","United Kingdom",2758,369,5.29805402520667
"2020-W40",2020-10-04,"GB","United Kingdom",2937,369,5.29805402520667
"2020-W41",2020-10-05,"GB","United Kingdom",3245,393,7.44668426142756
"2020-W41",2020-10-06,"GB","United Kingdom",3509,410,7.44668426142756
"2020-W41",2020-10-07,"GB","United Kingdom",3758,442,7.44668426142756
"2020-W41",2020-10-08,"GB","United Kingdom",3935,436,7.44668426142756
"2020-W41",2020-10-09,"GB","United Kingdom",4009,440,7.44668426142756
"2020-W41",2020-10-10,"GB","United Kingdom",4200,470,7.44668426142756
"2020-W41",2020-10-11,"GB","United Kingdom",4503,477,7.44668426142756
"2020-W42",2020-10-12,"GB","United Kingdom",4785,507,10.3980499560131
"2020-W42",2020-10-13,"GB","United Kingdom",5080,516,10.3980499560131
"2020-W42",2020-10-14,"GB","United Kingdom",5427,563,10.3980499560131
"2020-W42",2020-10-15,"GB","United Kingdom",5729,581,10.3980499560131
"2020-W42",2020-10-16,"GB","United Kingdom",6075,592,10.3980499560131
"2020-W42",2020-10-17,"GB","United Kingdom",6317,613,10.3980499560131
"2020-W42",2020-10-18,"GB","United Kingdom",6587,629,10.3980499560131
"2020-W43",2020-10-19,"GB","United Kingdom",7076,657,13.1213487540165
"2020-W43",2020-10-20,"GB","United Kingdom",7593,697,13.1213487540165
"2020-W43",2020-10-21,"GB","United Kingdom",7864,711,13.1213487540165
"2020-W43",2020-10-22,"GB","United Kingdom",8024,707,13.1213487540165
"2020-W43",2020-10-23,"GB","United Kingdom",8547,743,13.1213487540165
"2020-W43",2020-10-24,"GB","United Kingdom",8891,787,13.1213487540165
"2020-W43",2020-10-25,"GB","United Kingdom",9382,827,13.1213487540165
"2020-W44",2020-10-26,"GB","United Kingdom",9689,852,15.5730678922742
"2020-W44",2020-10-27,"GB","United Kingdom",10495,902,15.5730678922742
"2020-W44",2020-10-28,"GB","United Kingdom",10881,957,15.5730678922742
"2020-W44",2020-10-29,"GB","United Kingdom",11115,974,15.5730678922742
"2020-W44",2020-10-30,"GB","United Kingdom",11294,978,15.5730678922742
"2020-W44",2020-10-31,"GB","United Kingdom",11715,1002,15.5730678922742
"2020-W44",2020-11-01,"GB","United Kingdom",11652,977,15.5730678922742
"2020-W45",2020-11-02,"GB","United Kingdom",12502,1075,16.4358209550025
"2020-W45",2020-11-03,"GB","United Kingdom",13129,1142,16.4358209550025
"2020-W45",2020-11-04,"GB","United Kingdom",13173,1191,16.4358209550025
"2020-W45",2020-11-05,"GB","United Kingdom",13116,1181,16.4358209550025
"2020-W45",2020-11-06,"GB","United Kingdom",13279,1185,16.4358209550025
"2020-W45",2020-11-07,"GB","United Kingdom",13389,1205,16.4358209550025
"2020-W45",2020-11-08,"GB","United Kingdom",13786,1230,16.4358209550025
"2020-W46",2020-11-09,"GB","United Kingdom",14365,1269,18.5319357874052
"2020-W46",2020-11-10,"GB","United Kingdom",14202,1219,18.5319357874052
"2020-W46",2020-11-11,"GB","United Kingdom",14888,1268,18.5319357874052
"2020-W46",2020-11-12,"GB","United Kingdom",15068,1275,18.5319357874052
"2020-W46",2020-11-13,"GB","United Kingdom",15399,1355,18.5319357874052
"2020-W46",2020-11-14,"GB","United Kingdom",15450,1365,18.5319357874052
"2020-W46",2020-11-15,"GB","United Kingdom",15991,1397,18.5319357874052
"2020-W47",2020-11-16,"GB","United Kingdom",16423,1391,17.0374974387487
"2020-W47",2020-11-17,"GB","United Kingdom",16543,1420,17.0374974387487
"2020-W47",2020-11-18,"GB","United Kingdom",16574,1430,17.0374974387487
"2020-W47",2020-11-19,"GB","United Kingdom",16520,1426,17.0374974387487
"2020-W47",2020-11-20,"GB","United Kingdom",16253,1421,17.0374974387487
"2020-W47",2020-11-21,"GB","United Kingdom",16099,1447,17.0374974387487
"2020-W47",2020-11-22,"GB","United Kingdom",16290,1454,17.0374974387487
"2020-W48",2020-11-23,"GB","United Kingdom",16668,1487,14.7223183504185
"2020-W48",2020-11-24,"GB","United Kingdom",16433,1489,14.7223183504185
"2020-W48",2020-11-25,"GB","United Kingdom",16152,1480,14.7223183504185
"2020-W48",2020-11-26,"GB","United Kingdom",15800,1456,14.7223183504185
"2020-W48",2020-11-27,"GB","United Kingdom",15572,1417,14.7223183504185
"2020-W48",2020-11-28,"GB","United Kingdom",14972,1378,14.7223183504185
"2020-W48",2020-11-29,"GB","United Kingdom",15270,1388,14.7223183504185
"2020-W49",2020-11-30,"GB","United Kingdom",15515,1357,14.5782760999456
"2020-W49",2020-12-01,"GB","United Kingdom",15285,1351,14.5782760999456
"2020-W49",2020-12-02,"GB","United Kingdom",14956,1315,14.5782760999456
"2020-W49",2020-12-03,"GB","United Kingdom",14591,1261,14.5782760999456
"2020-W49",2020-12-04,"GB","United Kingdom",14643,1274,14.5782760999456
"2020-W49",2020-12-05,"GB","United Kingdom",14575,1247,14.5782760999456
"2020-W49",2020-12-06,"GB","United Kingdom",14807,1249,14.5782760999456
"2020-W49",2020-12-07,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-08,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-09,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-10,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-11,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-12,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-13,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-14,"GB","United Kingdom",NA,NA,14.5782760999456
"2020-W49",2020-12-15,"GB","United Kingdom",NA,NA,14.5782760999456
